run,split,global_step,key,value,source
easy,eval,2,eval/archetype/confounded_chain/avg_score,0.32604999999999995,eval_dump
easy,eval,2,eval/archetype/confounded_chain/episodes,10.0,eval_dump
easy,eval,2,eval/archetype/confounded_chain/mean_positive_reward,0.32604999999999995,eval_dump
easy,eval,2,eval/archetype/confounded_chain/n_episodes,10,eval_dump
easy,eval,2,eval/archetype/confounded_chain/part_a,0.35509999999999997,eval_dump
easy,eval,2,eval/archetype/confounded_chain/part_b,0.29700000000000004,eval_dump
easy,eval,2,eval/archetype/confounded_chain/pass_at_2,1.0,eval_dump
easy,eval,2,eval/archetype/confounded_chain/recompute_matches,True,eval_dump
easy,eval,2,eval/archetype/confounded_chain/recomputed_avg_score,0.32605,eval_dump
easy,eval,2,eval/archetype/confounded_chain/score,0.32605,eval_dump
easy,eval,2,eval/archetype/confounded_chain/truncated,0.3,eval_dump
easy,eval,2,eval/archetype/confounded_chain/turns,5.3,eval_dump
easy,eval,2,eval/archetype/confounded_reversal/avg_score,0.09115,eval_dump
easy,eval,2,eval/archetype/confounded_reversal/episodes,10.0,eval_dump
easy,eval,2,eval/archetype/confounded_reversal/mean_positive_reward,0.09355,eval_dump
easy,eval,2,eval/archetype/confounded_reversal/n_episodes,10,eval_dump
easy,eval,2,eval/archetype/confounded_reversal/part_a,0.0019,eval_dump
easy,eval,2,eval/archetype/confounded_reversal/part_b,0.1854,eval_dump
easy,eval,2,eval/archetype/confounded_reversal/pass_at_2,1.0,eval_dump
easy,eval,2,eval/archetype/confounded_reversal/recompute_matches,True,eval_dump
easy,eval,2,eval/archetype/confounded_reversal/recomputed_avg_score,0.09115,eval_dump
easy,eval,2,eval/archetype/confounded_reversal/score,0.09115,eval_dump
easy,eval,2,eval/archetype/confounded_reversal/truncated,0.2,eval_dump
easy,eval,2,eval/archetype/confounded_reversal/turns,6.4,eval_dump
easy,eval,2,eval/archetype/dose_window/avg_score,0.15655000000000002,eval_dump
easy,eval,2,eval/archetype/dose_window/episodes,10.0,eval_dump
easy,eval,2,eval/archetype/dose_window/mean_positive_reward,0.15655000000000002,eval_dump
easy,eval,2,eval/archetype/dose_window/n_episodes,10,eval_dump
easy,eval,2,eval/archetype/dose_window/part_a,0.195,eval_dump
easy,eval,2,eval/archetype/dose_window/part_b,0.1306,eval_dump
easy,eval,2,eval/archetype/dose_window/pass_at_2,1.0,eval_dump
easy,eval,2,eval/archetype/dose_window/recompute_matches,True,eval_dump
easy,eval,2,eval/archetype/dose_window/recomputed_avg_score,0.15655000000000002,eval_dump
easy,eval,2,eval/archetype/dose_window/score,0.15655000000000002,eval_dump
easy,eval,2,eval/archetype/dose_window/truncated,0.3,eval_dump
easy,eval,2,eval/archetype/dose_window/turns,5.7,eval_dump
easy,eval,2,eval/archetype/hidden_subtype/avg_score,0.26407500000000006,eval_dump
easy,eval,2,eval/archetype/hidden_subtype/episodes,10.0,eval_dump
easy,eval,2,eval/archetype/hidden_subtype/mean_positive_reward,0.26407500000000006,eval_dump
easy,eval,2,eval/archetype/hidden_subtype/n_episodes,10,eval_dump
easy,eval,2,eval/archetype/hidden_subtype/part_a,0.21459999999999999,eval_dump
easy,eval,2,eval/archetype/hidden_subtype/part_b,0.33730000000000004,eval_dump
easy,eval,2,eval/archetype/hidden_subtype/pass_at_2,0.8,eval_dump
easy,eval,2,eval/archetype/hidden_subtype/recompute_matches,True,eval_dump
easy,eval,2,eval/archetype/hidden_subtype/recomputed_avg_score,0.264075,eval_dump
easy,eval,2,eval/archetype/hidden_subtype/score,0.264075,eval_dump
easy,eval,2,eval/archetype/hidden_subtype/truncated,0.3,eval_dump
easy,eval,2,eval/archetype/hidden_subtype/turns,5.6,eval_dump
easy,eval,2,eval/archetype/instrument_only/avg_score,0.26231190476190475,eval_dump
easy,eval,2,eval/archetype/instrument_only/episodes,10.0,eval_dump
easy,eval,2,eval/archetype/instrument_only/mean_positive_reward,0.26231190476190475,eval_dump
easy,eval,2,eval/archetype/instrument_only/n_episodes,10,eval_dump
easy,eval,2,eval/archetype/instrument_only/part_a,0.238,eval_dump
easy,eval,2,eval/archetype/instrument_only/part_b,0.30710000000000004,eval_dump
easy,eval,2,eval/archetype/instrument_only/pass_at_2,1.0,eval_dump
easy,eval,2,eval/archetype/instrument_only/recompute_matches,True,eval_dump
easy,eval,2,eval/archetype/instrument_only/recomputed_avg_score,0.2623119047619048,eval_dump
easy,eval,2,eval/archetype/instrument_only/score,0.2623119047619048,eval_dump
easy,eval,2,eval/archetype/instrument_only/truncated,0.1,eval_dump
easy,eval,2,eval/archetype/instrument_only/turns,6.8,eval_dump
easy,eval,2,eval/archetype/surrogate_trap/avg_score,0.3060502136752136,eval_dump
easy,eval,2,eval/archetype/surrogate_trap/episodes,10.0,eval_dump
easy,eval,2,eval/archetype/surrogate_trap/mean_positive_reward,0.3060502136752136,eval_dump
easy,eval,2,eval/archetype/surrogate_trap/n_episodes,10,eval_dump
easy,eval,2,eval/archetype/surrogate_trap/part_a,0.3706,eval_dump
easy,eval,2,eval/archetype/surrogate_trap/part_b,0.27040000000000003,eval_dump
easy,eval,2,eval/archetype/surrogate_trap/pass_at_2,0.8,eval_dump
easy,eval,2,eval/archetype/surrogate_trap/recompute_matches,True,eval_dump
easy,eval,2,eval/archetype/surrogate_trap/recomputed_avg_score,0.3060502136752137,eval_dump
easy,eval,2,eval/archetype/surrogate_trap/score,0.3060502136752137,eval_dump
easy,eval,2,eval/archetype/surrogate_trap/truncated,0.4,eval_dump
easy,eval,2,eval/archetype/surrogate_trap/turns,6.0,eval_dump
easy,eval,2,eval/archetype/synergy_pair/avg_score,0.2683844155844156,eval_dump
easy,eval,2,eval/archetype/synergy_pair/episodes,10.0,eval_dump
easy,eval,2,eval/archetype/synergy_pair/mean_positive_reward,0.2683844155844156,eval_dump
easy,eval,2,eval/archetype/synergy_pair/n_episodes,10,eval_dump
easy,eval,2,eval/archetype/synergy_pair/part_a,0.18560000000000001,eval_dump
easy,eval,2,eval/archetype/synergy_pair/part_b,0.37,eval_dump
easy,eval,2,eval/archetype/synergy_pair/pass_at_2,1.0,eval_dump
easy,eval,2,eval/archetype/synergy_pair/recompute_matches,True,eval_dump
easy,eval,2,eval/archetype/synergy_pair/recomputed_avg_score,0.2683844155844156,eval_dump
easy,eval,2,eval/archetype/synergy_pair/score,0.2683844155844156,eval_dump
easy,eval,2,eval/archetype/synergy_pair/truncated,0.1,eval_dump
easy,eval,2,eval/archetype/synergy_pair/turns,4.8,eval_dump
easy,eval,2,eval/rpg_v9_eval_collider_selection/avg_score,0.13784444444444444,eval_dump
easy,eval,2,eval/rpg_v9_eval_collider_selection/mean_positive_reward,0.13923333333333332,eval_dump
easy,eval,2,eval/rpg_v9_eval_collider_selection/pass_at_2,0.6,eval_dump
easy,eval,2,eval/rpg_v9_eval_competing_causes/avg_score,0.22713690476190473,eval_dump
easy,eval,2,eval/rpg_v9_eval_competing_causes/mean_positive_reward,0.22713690476190473,eval_dump
easy,eval,2,eval/rpg_v9_eval_competing_causes/pass_at_2,0.8,eval_dump
easy,eval,2,eval/rpg_v9_eval_confounded_chain/avg_score,0.32604999999999995,eval_dump
easy,eval,2,eval/rpg_v9_eval_confounded_chain/mean_positive_reward,0.32604999999999995,eval_dump
easy,eval,2,eval/rpg_v9_eval_confounded_chain/pass_at_2,1.0,eval_dump
easy,eval,2,eval/rpg_v9_eval_confounded_reversal/avg_score,0.09115,eval_dump
easy,eval,2,eval/rpg_v9_eval_confounded_reversal/mean_positive_reward,0.09355,eval_dump
easy,eval,2,eval/rpg_v9_eval_confounded_reversal/pass_at_2,1.0,eval_dump
easy,eval,2,eval/rpg_v9_eval_dose_window/avg_score,0.15655000000000002,eval_dump
easy,eval,2,eval/rpg_v9_eval_dose_window/mean_positive_reward,0.15655000000000002,eval_dump
easy,eval,2,eval/rpg_v9_eval_dose_window/pass_at_2,1.0,eval_dump
easy,eval,2,eval/rpg_v9_eval_hidden_subtype/avg_score,0.26407500000000006,eval_dump
easy,eval,2,eval/rpg_v9_eval_hidden_subtype/mean_positive_reward,0.26407500000000006,eval_dump
easy,eval,2,eval/rpg_v9_eval_hidden_subtype/pass_at_2,0.8,eval_dump
easy,eval,2,eval/rpg_v9_eval_instrument_only/avg_score,0.26231190476190475,eval_dump
easy,eval,2,eval/rpg_v9_eval_instrument_only/mean_positive_reward,0.26231190476190475,eval_dump
easy,eval,2,eval/rpg_v9_eval_instrument_only/pass_at_2,1.0,eval_dump
easy,eval,2,eval/rpg_v9_eval_surrogate_trap/avg_score,0.3060502136752136,eval_dump
easy,eval,2,eval/rpg_v9_eval_surrogate_trap/mean_positive_reward,0.3060502136752136,eval_dump
easy,eval,2,eval/rpg_v9_eval_surrogate_trap/pass_at_2,0.8,eval_dump
easy,eval,2,eval/rpg_v9_eval_synergy_pair/avg_score,0.2683844155844156,eval_dump
easy,eval,2,eval/rpg_v9_eval_synergy_pair/mean_positive_reward,0.2683844155844156,eval_dump
easy,eval,2,eval/rpg_v9_eval_synergy_pair/pass_at_2,1.0,eval_dump
easy,eval,4,eval/all/avg_score,0.23915072375642552,eval_dump
easy,eval,4,eval/all/environment/accepted,0.022222222222222223,eval_dump
easy,eval,4,eval/all/environment/archetype/collider_selection/episodes,10.0,eval_dump
easy,eval,4,eval/all/environment/archetype/collider_selection/part_a,0.30219999999999997,eval_dump
easy,eval,4,eval/all/environment/archetype/collider_selection/part_b,0.26749999999999996,eval_dump
easy,eval,4,eval/all/environment/archetype/collider_selection/score,0.275475,eval_dump
easy,eval,4,eval/all/environment/archetype/collider_selection/truncated,0.4,eval_dump
easy,eval,4,eval/all/environment/archetype/collider_selection/turns,5.3,eval_dump
easy,eval,4,eval/all/environment/archetype/competing_causes/episodes,10.0,eval_dump
easy,eval,4,eval/all/environment/archetype/competing_causes/part_a,0.3343,eval_dump
easy,eval,4,eval/all/environment/archetype/competing_causes/part_b,0.3141,eval_dump
easy,eval,4,eval/all/environment/archetype/competing_causes/score,0.30628333333333335,eval_dump
easy,eval,4,eval/all/environment/archetype/competing_causes/truncated,0.3,eval_dump
easy,eval,4,eval/all/environment/archetype/competing_causes/turns,5.4,eval_dump
easy,eval,4,eval/all/environment/archetype/confounded_chain/episodes,10.0,eval_dump
easy,eval,4,eval/all/environment/archetype/confounded_chain/part_a,0.49939999999999996,eval_dump
easy,eval,4,eval/all/environment/archetype/confounded_chain/part_b,0.3879,eval_dump
easy,eval,4,eval/all/environment/archetype/confounded_chain/score,0.4232839807852966,eval_dump
easy,eval,4,eval/all/environment/archetype/confounded_chain/truncated,0.1,eval_dump
easy,eval,4,eval/all/environment/archetype/confounded_chain/turns,6.2,eval_dump
easy,eval,4,eval/all/environment/archetype/confounded_reversal/episodes,10.0,eval_dump
easy,eval,4,eval/all/environment/archetype/confounded_reversal/part_a,0.0017000000000000001,eval_dump
easy,eval,4,eval/all/environment/archetype/confounded_reversal/part_b,0.1633,eval_dump
easy,eval,4,eval/all/environment/archetype/confounded_reversal/score,0.07312500000000001,eval_dump
easy,eval,4,eval/all/environment/archetype/confounded_reversal/truncated,0.3,eval_dump
easy,eval,4,eval/all/environment/archetype/confounded_reversal/turns,5.9,eval_dump
easy,eval,4,eval/all/environment/archetype/dose_window/episodes,10.0,eval_dump
easy,eval,4,eval/all/environment/archetype/dose_window/part_a,0.1915,eval_dump
easy,eval,4,eval/all/environment/archetype/dose_window/part_b,0.1733,eval_dump
easy,eval,4,eval/all/environment/archetype/dose_window/score,0.1824,eval_dump
easy,eval,4,eval/all/environment/archetype/dose_window/truncated,0.3,eval_dump
easy,eval,4,eval/all/environment/archetype/dose_window/turns,5.9,eval_dump
easy,eval,4,eval/all/environment/archetype/hidden_subtype/episodes,10.0,eval_dump
easy,eval,4,eval/all/environment/archetype/hidden_subtype/part_a,0.14079999999999998,eval_dump
easy,eval,4,eval/all/environment/archetype/hidden_subtype/part_b,0.3321,eval_dump
easy,eval,4,eval/all/environment/archetype/hidden_subtype/score,0.23260384615384616,eval_dump
easy,eval,4,eval/all/environment/archetype/hidden_subtype/truncated,0.3,eval_dump
easy,eval,4,eval/all/environment/archetype/hidden_subtype/turns,5.2,eval_dump
easy,eval,4,eval/all/environment/archetype/instrument_only/episodes,10.0,eval_dump
easy,eval,4,eval/all/environment/archetype/instrument_only/part_a,0.0023,eval_dump
easy,eval,4,eval/all/environment/archetype/instrument_only/part_b,0.0926,eval_dump
easy,eval,4,eval/all/environment/archetype/instrument_only/score,0.044672222222222224,eval_dump
easy,eval,4,eval/all/environment/archetype/instrument_only/truncated,0.4,eval_dump
easy,eval,4,eval/all/environment/archetype/instrument_only/turns,5.9,eval_dump
easy,eval,4,eval/all/environment/archetype/surrogate_trap/episodes,10.0,eval_dump
easy,eval,4,eval/all/environment/archetype/surrogate_trap/part_a,0.2541,eval_dump
easy,eval,4,eval/all/environment/archetype/surrogate_trap/part_b,0.3319,eval_dump
easy,eval,4,eval/all/environment/archetype/surrogate_trap/score,0.2857272727272727,eval_dump
easy,eval,4,eval/all/environment/archetype/surrogate_trap/truncated,0.3,eval_dump
easy,eval,4,eval/all/environment/archetype/surrogate_trap/turns,5.9,eval_dump
easy,eval,4,eval/all/environment/archetype/synergy_pair/episodes,10.0,eval_dump
easy,eval,4,eval/all/environment/archetype/synergy_pair/part_a,0.23610000000000003,eval_dump
easy,eval,4,eval/all/environment/archetype/synergy_pair/part_b,0.4593,eval_dump
easy,eval,4,eval/all/environment/archetype/synergy_pair/score,0.3287858585858586,eval_dump
easy,eval,4,eval/all/environment/archetype/synergy_pair/truncated,0.2,eval_dump
easy,eval,4,eval/all/environment/archetype/synergy_pair/turns,5.9,eval_dump
easy,eval,4,eval/all/environment/completed,0.7111111111111111,eval_dump
easy,eval,4,eval/all/environment/forced_no_answer,0.0,eval_dump
easy,eval,4,eval/all/environment/interventions,2.3666666666666667,eval_dump
easy,eval,4,eval/all/environment/invalid_id_fraction,0.03993043830763129,eval_dump
easy,eval,4,eval/all/environment/parse_failures,0.23333333333333334,eval_dump
easy,eval,4,eval/all/environment/part_a,0.21804444444444443,eval_dump
easy,eval,4,eval/all/environment/part_b,0.2802222222222222,eval_dump
easy,eval,4,eval/all/environment/queries_used,3.6777777777777776,eval_dump
easy,eval,4,eval/all/environment/reward_error,0.0,eval_dump
easy,eval,4,eval/all/environment/score,0.23915072375642552,eval_dump
easy,eval,4,eval/all/environment/truncated,0.28888888888888886,eval_dump
easy,eval,4,eval/all/environment/turns,5.733333333333333,eval_dump
easy,eval,4,eval/all/generate/avg_assistant_tokens,10330.877777777778,eval_dump
easy,eval,4,eval/all/generate/avg_num_tokens,13150.5,eval_dump
easy,eval,4,eval/all/generate/avg_tokens_non_zero_rewards,10818.9,eval_dump
easy,eval,4,eval/all/generate/avg_tokens_zero_rewards,17813.7,eval_dump
easy,eval,4,eval/all/generate/max_assistant_tokens,20356,eval_dump
easy,eval,4,eval/all/generate/max_num_tokens,23170,eval_dump
easy,eval,4,eval/all/generate/min_assistant_tokens,2841,eval_dump
easy,eval,4,eval/all/generate/min_num_tokens,4083,eval_dump
easy,eval,4,eval/all/generate/std_assistant_tokens,4912.527509287472,eval_dump
easy,eval,4,eval/all/generate/std_num_tokens,4860.595172175706,eval_dump
easy,eval,4,eval/all/generate/tokens_per_turn_max,8192,eval_dump
easy,eval,4,eval/all/generate/tokens_per_turn_mean,1801.8972868217054,eval_dump
easy,eval,4,eval/all/generate/tokens_per_turn_std,1784.6997649683015,eval_dump
easy,eval,4,eval/all/generate/trajectory_time_completion_max,910.8024780149572,eval_dump
easy,eval,4,eval/all/generate/trajectory_time_completion_mean,583.9036185485,eval_dump
easy,eval,4,eval/all/generate/trajectory_time_completion_p90,822.0997584757397,eval_dump
easy,eval,4,eval/all/generate/trajectory_time_env_max,5.249987514689565,eval_dump
easy,eval,4,eval/all/generate/trajectory_time_env_mean,0.8958716602944251,eval_dump
easy,eval,4,eval/all/generate/trajectory_time_env_p90,2.8679624238051526,eval_dump
easy,eval,4,eval/all/generate/trajectory_time_llm_max,873.918534708675,eval_dump
easy,eval,4,eval/all/generate/trajectory_time_llm_mean,553.3789212644876,eval_dump
easy,eval,4,eval/all/generate/trajectory_time_llm_p90,801.9740857172292,eval_dump
easy,eval,4,eval/all/generate/trajectory_time_other_max,59.29053336614743,eval_dump
easy,eval,4,eval/all/generate/trajectory_time_other_mean,29.628825623717987,eval_dump
easy,eval,4,eval/all/generate/trajectory_time_other_p90,52.25372125739233,eval_dump
easy,eval,4,eval/all/mean_positive_reward,0.23915072375642552,eval_dump
easy,eval,4,eval/all/pass_at_2,0.8444444444444444,eval_dump
easy,eval,4,eval/archetype/collider_selection/avg_score,0.275475,eval_dump
easy,eval,4,eval/archetype/collider_selection/episodes,10.0,eval_dump
easy,eval,4,eval/archetype/collider_selection/mean_positive_reward,0.275475,eval_dump
easy,eval,4,eval/archetype/collider_selection/n_episodes,10,eval_dump
easy,eval,4,eval/archetype/collider_selection/part_a,0.30219999999999997,eval_dump
easy,eval,4,eval/archetype/collider_selection/part_b,0.26749999999999996,eval_dump
easy,eval,4,eval/archetype/collider_selection/pass_at_2,0.8,eval_dump
easy,eval,4,eval/archetype/collider_selection/recompute_matches,True,eval_dump
easy,eval,4,eval/archetype/collider_selection/recomputed_avg_score,0.275475,eval_dump
easy,eval,4,eval/archetype/collider_selection/score,0.275475,eval_dump
easy,eval,4,eval/archetype/collider_selection/truncated,0.4,eval_dump
easy,eval,4,eval/archetype/collider_selection/turns,5.3,eval_dump
easy,eval,4,eval/archetype/competing_causes/avg_score,0.3062833333333333,eval_dump
easy,eval,4,eval/archetype/competing_causes/episodes,10.0,eval_dump
easy,eval,4,eval/archetype/competing_causes/mean_positive_reward,0.3062833333333333,eval_dump
easy,eval,4,eval/archetype/competing_causes/n_episodes,10,eval_dump
easy,eval,4,eval/archetype/competing_causes/part_a,0.3343,eval_dump
easy,eval,4,eval/archetype/competing_causes/part_b,0.3141,eval_dump
easy,eval,4,eval/archetype/competing_causes/pass_at_2,1.0,eval_dump
easy,eval,4,eval/archetype/competing_causes/recompute_matches,True,eval_dump
easy,eval,4,eval/archetype/competing_causes/recomputed_avg_score,0.30628333333333335,eval_dump
easy,eval,4,eval/archetype/competing_causes/score,0.30628333333333335,eval_dump
easy,eval,4,eval/archetype/competing_causes/truncated,0.3,eval_dump
easy,eval,4,eval/archetype/competing_causes/turns,5.4,eval_dump
easy,eval,4,eval/archetype/confounded_chain/avg_score,0.4232839807852966,eval_dump
easy,eval,4,eval/archetype/confounded_chain/episodes,10.0,eval_dump
easy,eval,4,eval/archetype/confounded_chain/mean_positive_reward,0.4232839807852966,eval_dump
easy,eval,4,eval/archetype/confounded_chain/n_episodes,10,eval_dump
easy,eval,4,eval/archetype/confounded_chain/part_a,0.49939999999999996,eval_dump
easy,eval,4,eval/archetype/confounded_chain/part_b,0.3879,eval_dump
easy,eval,4,eval/archetype/confounded_chain/pass_at_2,1.0,eval_dump
easy,eval,4,eval/archetype/confounded_chain/recompute_matches,True,eval_dump
easy,eval,4,eval/archetype/confounded_chain/recomputed_avg_score,0.4232839807852966,eval_dump
easy,eval,4,eval/archetype/confounded_chain/score,0.4232839807852966,eval_dump
easy,eval,4,eval/archetype/confounded_chain/truncated,0.1,eval_dump
easy,eval,4,eval/archetype/confounded_chain/turns,6.2,eval_dump
easy,eval,4,eval/archetype/confounded_reversal/avg_score,0.07312500000000001,eval_dump
easy,eval,4,eval/archetype/confounded_reversal/episodes,10.0,eval_dump
easy,eval,4,eval/archetype/confounded_reversal/mean_positive_reward,0.07312500000000001,eval_dump
easy,eval,4,eval/archetype/confounded_reversal/n_episodes,10,eval_dump
easy,eval,4,eval/archetype/confounded_reversal/part_a,0.0017000000000000001,eval_dump
easy,eval,4,eval/archetype/confounded_reversal/part_b,0.1633,eval_dump
easy,eval,4,eval/archetype/confounded_reversal/pass_at_2,0.8,eval_dump
easy,eval,4,eval/archetype/confounded_reversal/recompute_matches,True,eval_dump
easy,eval,4,eval/archetype/confounded_reversal/recomputed_avg_score,0.07312500000000001,eval_dump
easy,eval,4,eval/archetype/confounded_reversal/score,0.07312500000000001,eval_dump
easy,eval,4,eval/archetype/confounded_reversal/truncated,0.3,eval_dump
easy,eval,4,eval/archetype/confounded_reversal/turns,5.9,eval_dump
easy,eval,4,eval/archetype/dose_window/avg_score,0.1824,eval_dump
easy,eval,4,eval/archetype/dose_window/episodes,10.0,eval_dump
easy,eval,4,eval/archetype/dose_window/mean_positive_reward,0.1824,eval_dump
easy,eval,4,eval/archetype/dose_window/n_episodes,10,eval_dump
easy,eval,4,eval/archetype/dose_window/part_a,0.1915,eval_dump
easy,eval,4,eval/archetype/dose_window/part_b,0.1733,eval_dump
easy,eval,4,eval/archetype/dose_window/pass_at_2,0.8,eval_dump
easy,eval,4,eval/archetype/dose_window/recompute_matches,True,eval_dump
easy,eval,4,eval/archetype/dose_window/recomputed_avg_score,0.1824,eval_dump
easy,eval,4,eval/archetype/dose_window/score,0.1824,eval_dump
easy,eval,4,eval/archetype/dose_window/truncated,0.3,eval_dump
easy,eval,4,eval/archetype/dose_window/turns,5.9,eval_dump
easy,eval,4,eval/archetype/hidden_subtype/avg_score,0.23260384615384613,eval_dump
easy,eval,4,eval/archetype/hidden_subtype/episodes,10.0,eval_dump
easy,eval,4,eval/archetype/hidden_subtype/mean_positive_reward,0.23260384615384613,eval_dump
easy,eval,4,eval/archetype/hidden_subtype/n_episodes,10,eval_dump
easy,eval,4,eval/archetype/hidden_subtype/part_a,0.14079999999999998,eval_dump
easy,eval,4,eval/archetype/hidden_subtype/part_b,0.3321,eval_dump
easy,eval,4,eval/archetype/hidden_subtype/pass_at_2,0.8,eval_dump
easy,eval,4,eval/archetype/hidden_subtype/recompute_matches,True,eval_dump
easy,eval,4,eval/archetype/hidden_subtype/recomputed_avg_score,0.23260384615384616,eval_dump
easy,eval,4,eval/archetype/hidden_subtype/score,0.23260384615384616,eval_dump
easy,eval,4,eval/archetype/hidden_subtype/truncated,0.3,eval_dump
easy,eval,4,eval/archetype/hidden_subtype/turns,5.2,eval_dump
easy,eval,4,eval/archetype/instrument_only/avg_score,0.044672222222222224,eval_dump
easy,eval,4,eval/archetype/instrument_only/episodes,10.0,eval_dump
easy,eval,4,eval/archetype/instrument_only/mean_positive_reward,0.044672222222222224,eval_dump
easy,eval,4,eval/archetype/instrument_only/n_episodes,10,eval_dump
easy,eval,4,eval/archetype/instrument_only/part_a,0.0023,eval_dump
easy,eval,4,eval/archetype/instrument_only/part_b,0.0926,eval_dump
easy,eval,4,eval/archetype/instrument_only/pass_at_2,0.6,eval_dump
easy,eval,4,eval/archetype/instrument_only/recompute_matches,True,eval_dump
easy,eval,4,eval/archetype/instrument_only/recomputed_avg_score,0.044672222222222224,eval_dump
easy,eval,4,eval/archetype/instrument_only/score,0.044672222222222224,eval_dump
easy,eval,4,eval/archetype/instrument_only/truncated,0.4,eval_dump
easy,eval,4,eval/archetype/instrument_only/turns,5.9,eval_dump
easy,eval,4,eval/archetype/surrogate_trap/avg_score,0.2857272727272727,eval_dump
easy,eval,4,eval/archetype/surrogate_trap/episodes,10.0,eval_dump
easy,eval,4,eval/archetype/surrogate_trap/mean_positive_reward,0.2857272727272727,eval_dump
easy,eval,4,eval/archetype/surrogate_trap/n_episodes,10,eval_dump
easy,eval,4,eval/archetype/surrogate_trap/part_a,0.2541,eval_dump
easy,eval,4,eval/archetype/surrogate_trap/part_b,0.3319,eval_dump
easy,eval,4,eval/archetype/surrogate_trap/pass_at_2,1.0,eval_dump
easy,eval,4,eval/archetype/surrogate_trap/recompute_matches,True,eval_dump
easy,eval,4,eval/archetype/surrogate_trap/recomputed_avg_score,0.2857272727272727,eval_dump
easy,eval,4,eval/archetype/surrogate_trap/score,0.2857272727272727,eval_dump
easy,eval,4,eval/archetype/surrogate_trap/truncated,0.3,eval_dump
easy,eval,4,eval/archetype/surrogate_trap/turns,5.9,eval_dump
easy,eval,4,eval/archetype/synergy_pair/avg_score,0.3287858585858586,eval_dump
easy,eval,4,eval/archetype/synergy_pair/episodes,10.0,eval_dump
easy,eval,4,eval/archetype/synergy_pair/mean_positive_reward,0.3287858585858586,eval_dump
easy,eval,4,eval/archetype/synergy_pair/n_episodes,10,eval_dump
easy,eval,4,eval/archetype/synergy_pair/part_a,0.23610000000000003,eval_dump
easy,eval,4,eval/archetype/synergy_pair/part_b,0.4593,eval_dump
easy,eval,4,eval/archetype/synergy_pair/pass_at_2,0.8,eval_dump
easy,eval,4,eval/archetype/synergy_pair/recompute_matches,True,eval_dump
easy,eval,4,eval/archetype/synergy_pair/recomputed_avg_score,0.3287858585858586,eval_dump
easy,eval,4,eval/archetype/synergy_pair/score,0.3287858585858586,eval_dump
easy,eval,4,eval/archetype/synergy_pair/truncated,0.2,eval_dump
easy,eval,4,eval/archetype/synergy_pair/turns,5.9,eval_dump
easy,eval,4,eval/rpg_v9_eval_collider_selection/avg_score,0.275475,eval_dump
easy,eval,4,eval/rpg_v9_eval_collider_selection/mean_positive_reward,0.275475,eval_dump
easy,eval,4,eval/rpg_v9_eval_collider_selection/pass_at_2,0.8,eval_dump
easy,eval,4,eval/rpg_v9_eval_competing_causes/avg_score,0.3062833333333333,eval_dump
easy,eval,4,eval/rpg_v9_eval_competing_causes/mean_positive_reward,0.3062833333333333,eval_dump
easy,eval,4,eval/rpg_v9_eval_competing_causes/pass_at_2,1.0,eval_dump
easy,eval,4,eval/rpg_v9_eval_confounded_chain/avg_score,0.4232839807852966,eval_dump
easy,eval,4,eval/rpg_v9_eval_confounded_chain/mean_positive_reward,0.4232839807852966,eval_dump
easy,eval,4,eval/rpg_v9_eval_confounded_chain/pass_at_2,1.0,eval_dump
easy,eval,4,eval/rpg_v9_eval_confounded_reversal/avg_score,0.07312500000000001,eval_dump
easy,eval,4,eval/rpg_v9_eval_confounded_reversal/mean_positive_reward,0.07312500000000001,eval_dump
easy,eval,4,eval/rpg_v9_eval_confounded_reversal/pass_at_2,0.8,eval_dump
easy,eval,4,eval/rpg_v9_eval_dose_window/avg_score,0.1824,eval_dump
easy,eval,4,eval/rpg_v9_eval_dose_window/mean_positive_reward,0.1824,eval_dump
easy,eval,4,eval/rpg_v9_eval_dose_window/pass_at_2,0.8,eval_dump
easy,eval,4,eval/rpg_v9_eval_hidden_subtype/avg_score,0.23260384615384613,eval_dump
easy,eval,4,eval/rpg_v9_eval_hidden_subtype/mean_positive_reward,0.23260384615384613,eval_dump
easy,eval,4,eval/rpg_v9_eval_hidden_subtype/pass_at_2,0.8,eval_dump
easy,eval,4,eval/rpg_v9_eval_instrument_only/avg_score,0.044672222222222224,eval_dump
easy,eval,4,eval/rpg_v9_eval_instrument_only/mean_positive_reward,0.044672222222222224,eval_dump
easy,eval,4,eval/rpg_v9_eval_instrument_only/pass_at_2,0.6,eval_dump
easy,eval,4,eval/rpg_v9_eval_surrogate_trap/avg_score,0.2857272727272727,eval_dump
easy,eval,4,eval/rpg_v9_eval_surrogate_trap/mean_positive_reward,0.2857272727272727,eval_dump
easy,eval,4,eval/rpg_v9_eval_surrogate_trap/pass_at_2,1.0,eval_dump
easy,eval,4,eval/rpg_v9_eval_synergy_pair/avg_score,0.3287858585858586,eval_dump
easy,eval,4,eval/rpg_v9_eval_synergy_pair/mean_positive_reward,0.3287858585858586,eval_dump
easy,eval,4,eval/rpg_v9_eval_synergy_pair/pass_at_2,0.8,eval_dump
easy,eval,6,eval/all/avg_score,0.26133707693283287,eval_dump
easy,eval,6,eval/all/environment/accepted,0.011111111111111112,eval_dump
easy,eval,6,eval/all/environment/archetype/collider_selection/episodes,10.0,eval_dump
easy,eval,6,eval/all/environment/archetype/collider_selection/part_a,0.2797,eval_dump
