unit_id,WaferYield,GasFlowArgon,DefectDensity,HumidityFab,DepositionRate
331,23.428199736244675,10.268046462363293,9.985794584590584,72.20133116500233,29.48474426204494
332,24.809844881499313,15.291113725298263,8.682589035820733,62.13395728257599,28.709190686174335
333,29.264654494594303,14.053683931594088,8.519636882746735,41.644210042164815,51.77326500513819
334,23.16762485748253,20.291438371440698,9.551775247527981,45.983682518875895,37.08599162453148
335,25.23529990633346,23.296682522066057,9.165414293912995,42.86234272317836,31.31589883748771
336,31.13675184952341,17.62372446170729,8.930473214092848,30.154586630242985,47.04709979848711
337,24.961925565578966,29.977914431739748,8.367550754680474,37.391118305166714,31.6404434933635
338,18.68469205725216,18.90974581613652,10.484117074760329,48.75645194312194,47.137222161886235
339,29.46732198453822,15.311305551985964,9.420252227018992,53.25942233080404,33.58501190418897
340,26.908645580635678,2.606326253963795,9.752038380440473,43.29942381882594,32.603010286309534
341,25.185773196045464,15.523235086276685,8.77725614009624,62.90957546113062,52.93399107716816
342,29.076889187769968,28.885402361779,10.515444210228813,51.954276192489004,51.261226978423444
343,26.697704140872204,3.814414595454056,9.26578150539216,46.89015650346536,28.464339564081367
344,20.068772765755387,8.127678286235486,8.877687075583754,67.71302726198044,60.472769530854734
345,26.328022683697125,18.244376009413337,9.896588967663323,53.04057619527464,46.52599596502519
346,28.67074232549323,22.57221936406148,9.45760801926329,50.5566456037966,25.58405353457371
347,25.773226060169428,18.280737259810813,8.987847383884976,52.179225544074995,34.29879105764029
348,24.693794577484706,21.127711642253562,9.740042849939659,53.01802896795298,29.56514056320261
349,24.11152951128432,26.9781936936735,8.624613786125733,42.5617427238068,37.281870911814636
350,25.02333894683686,14.945734819885345,8.775264047153996,29.725728762893407,37.95698871537908
351,19.86720178754818,22.204079122337657,9.305879445735645,62.09802845275821,34.247363601980354
352,20.35726021948603,15.92129882731367,9.712586619690356,44.53610874303106,38.01387631386974
353,26.350639896621093,28.24646739508555,10.545113337657543,52.543610005075685,44.81950077505503
354,26.63750989069319,34.691035881946995,9.938068855511972,35.742350828435306,40.58598816058494
355,24.723417301284467,4.5294317792557806,9.019579876725967,51.736836288497976,50.27619203098574
356,23.342400293741726,18.126581267673828,8.92938188471265,52.56516300045134,36.16893237169411
357,23.14892655296696,17.019210800364466,8.485396178952477,37.15145558812159,37.281015490658106
358,26.33913236564761,21.159105397819587,9.351836127318121,46.390087753808835,38.42549137482443
359,25.932302530986377,26.52967835703984,9.421189517762402,21.293314973975196,30.369901745241414
360,27.516077580223822,26.77560704700096,10.466911315983065,60.70143968788095,46.28188456586836
361,31.679794041326197,25.41485735552906,9.050228586501627,32.58189332588943,19.490268809435758
362,21.421989953099143,18.379174311198376,10.224256961297497,39.47654806511327,56.85122716660489
363,28.931859640120983,1.8444544184545517,9.447315986564396,53.32727471095014,37.596989946123436
364,17.75123641437763,20.949975457505474,10.298873932052278,47.32649657958891,40.25127856420451
365,21.508215753559327,18.379382742979182,9.797162767489056,53.140772783074404,50.51016014541227
366,26.022919588190014,9.227266329411512,9.30738176951127,80.6239540683225,48.06281706409268
367,26.81146510399436,16.168250038754337,9.305316629018446,38.665678744774276,54.3863336047112
368,22.227701180121187,24.185029243575798,9.546288481448796,39.35243081460684,28.62713839648405
369,30.9214149317083,16.26646673365913,8.968165248301984,36.85085485144546,34.81106398332212
370,23.297881801451588,28.8277233312067,9.578945714344226,49.84655489215865,26.22787535565169
371,24.10750703919863,2.188370337143098,9.67827070648114,36.286919881585135,38.35105919483578
372,31.676748323705702,14.132568247595525,9.983813052545633,36.55814697659792,27.163853489226433
373,31.67668847283358,20.652836468706504,8.530801435920093,75.44372797586357,32.47978793561546
374,21.929770243598252,9.809708864736905,9.66241260750663,33.08478931704828,20.584803653335918
375,27.6822274162182,24.76104493009585,9.762852310014754,26.580250884827016,37.42491718657922
376,33.266377003124084,4.432739671713526,10.286386894167435,42.76579470045219,21.580543284455405
377,25.81416472477954,26.851257155343472,9.203460426864707,52.02569574720739,33.229122666035124
378,23.691915834849617,16.572577472682124,9.831844872739568,59.95856291422811,15.335684507886347
379,18.699698089367708,20.061873661584137,9.116672596695457,20.451961809060936,18.708270321123067
380,25.985927924494952,27.074983019992064,9.535123835581821,68.38662462744885,26.02261055769263
381,28.35606944788255,27.42117073794131,8.9608707911012,39.723435153716636,41.39979157995222
382,27.017318949073978,25.684463784715668,9.258271111874281,57.54596227183191,56.12614366507863
383,21.230510628408627,27.355423765237056,10.428773947216177,61.13602087794917,67.49583136482283
384,23.052253024299784,8.238837667589603,8.273719886870905,56.208477617915044,26.194933002303067
385,27.276226440301418,14.633969008350867,10.161095203674574,63.56536396337927,48.4902264942785
386,21.179708531084497,22.18943357748792,9.090380364521936,25.041126544423868,35.10188839997164
387,17.420105727280117,21.29097332606826,10.023428088421813,37.720646349017876,53.672035799076674
388,29.52601133692473,20.2290092428091,10.400545463187571,64.67317172935252,38.36616752239458
389,15.220521262440341,16.38444746490435,9.72484548450984,67.26331397069735,38.04810265926608
390,25.50710982649589,25.1860396179773,10.511351994587887,44.41734039430923,58.41884454113414
391,28.84415331912451,37.25503863711652,8.589868405657592,43.43194070250175,44.07406611940906
392,26.64339581391531,30.785216539429822,9.75783898375948,40.838811032323214,22.162745085855498
393,26.223245703398252,21.0658256975396,9.36400488532785,40.127554305203795,48.61378016828674
394,23.434148745449345,29.495276036396554,10.293681013526554,36.566143208795786,40.88508251548292
395,30.861851356317672,17.91188436004689,9.722827270048647,42.29668375657507,64.19346300851728
396,26.807084509288327,19.27428097588715,9.51824633618726,50.02499407335738,21.53369235079567
397,26.629838192367384,4.7296565637947765,9.245744437720097,59.89940569872484,19.546066071604614
398,25.619049301900922,25.536096009914086,9.611371350154378,41.58568737854978,57.28700569443206
399,25.91206576779826,26.177052911871122,10.484411691033195,39.57309985213163,32.378860264235314
