unit_id,WaferYield,DefectDensity,ChamberFlowUniformity,DepositionRate,do_GasFlowArgon
366,32.60308698433416,13.824388204512676,44.77263656854802,56.943088744224,40.0
367,27.545254303215064,9.016941925049908,44.579178791252495,33.3140698653958,40.0
368,28.95853690579396,10.798503701356081,81.40327089968955,45.13975245258205,40.0
369,30.869010907080142,10.691377748038175,46.62185888675233,48.082735737486,40.0
370,24.09064782253163,11.275891926373063,35.467490297896774,49.180505656747165,40.0
371,24.328546451570972,13.507756715711047,49.1639725674344,61.61922397922942,40.0
372,29.63664119670993,12.701554926249138,52.58233564924144,57.80196808158525,40.0
373,18.333973997042563,10.076235051276747,52.936678933203524,31.447774442429285,40.0
374,24.908582162033383,10.662710673093985,35.71072746015548,44.19617651532043,40.0
375,24.69514010924739,10.427140004847987,60.58144003656761,20.248000360731414,40.0
376,24.106031160368428,10.888905454053113,55.29055220798836,39.08517369148339,40.0
377,34.71405476426087,15.946694785480151,59.50392968114604,61.86459141285611,40.0
378,26.5907167821125,10.142946535085857,67.90716964514209,40.919044511200994,40.0
379,28.811339654203806,9.682997657270215,47.83478711418465,14.820027938486952,40.0
380,35.50388740534288,15.398496754678137,59.52131132735213,71.49317434674909,40.0
381,26.071260650955562,9.651537701916103,69.0391437468757,33.115386470782184,40.0
382,28.224310933993266,10.054301943207793,39.57850942839167,35.48474754702204,40.0
383,26.659709408872818,9.391161679555326,19.204393391746244,29.295671818417045,40.0
384,27.211492412426388,10.050151607285162,36.87077755365777,41.125665022639446,40.0
385,29.585028285625427,10.324173870990322,48.281144995470065,43.367258516310514,40.0
386,31.913062322841434,11.222103006575136,77.43658308616176,54.78970162635341,40.0
387,25.08547494233028,10.211655650150533,34.635209369099016,32.90559162338022,40.0
388,25.49565366075739,12.18668741066198,51.87684506023284,57.406834556193374,40.0
389,35.124507840013884,16.194275305453523,67.62179939297592,63.034587427868686,40.0
390,28.088362796244212,10.81689562207936,55.82468970256428,37.463456994596605,40.0
391,24.688036627229955,10.07406993115449,73.26179240629816,47.517599395035205,40.0
392,24.54562289854989,9.556669790152892,38.28130233931585,34.83262772512935,40.0
393,27.852853192698547,11.722475519411512,44.86407361023591,45.34841200705616,40.0
394,26.09943971499128,10.262375043090127,38.35750553080594,39.93996153061885,40.0
395,28.178121076309704,11.71303542053149,51.01131699457396,50.61438085125773,40.0
396,33.00986635301613,14.206255460365217,50.5876435402139,52.301340304614726,40.0
397,28.309128008533293,10.59628254042442,29.8601766687259,41.26364110168034,40.0
398,17.383093139842597,10.762586885191473,70.0987387900701,31.959496663990684,40.0
399,20.19610875375851,10.52636900161269,63.272085739438005,31.44474772392911,40.0
