unit_id,ReadmissionRate,BloodPressure,Sodium,Creatinine,Hemoglobin,HbA1c,LengthOfStay,FollowupDays
210,34.26086017569538,49.12316590050669,42.85401998545922,48.6360431935727,55.11788083732457,50.09048678012707,48.39273871380774,65.3569153982265
211,45.572891351133045,52.73407581840336,72.89549813523665,47.148329298257416,45.906137074214826,54.28963536015839,45.569219655816795,50.20912167443745
212,46.67010365640306,48.22217466331923,48.93461320774758,46.95781392573027,45.294836854382915,51.02399004262718,43.41719546442066,62.1176276477779
213,53.03689772628975,62.1560665791625,37.145658639035055,29.42719496307155,43.80357708356644,45.20001649300043,38.14032796624679,59.85492295843694
214,21.725791959698874,38.79384070940145,50.86026896501985,23.033739493839082,52.82550898739841,30.650974617557047,29.926152604528188,56.065425801763666
215,54.72671914908695,56.79105497118887,66.9651316183841,59.04501330579576,53.48790017068544,54.86522507088118,49.276468350145144,54.24862057943717
216,29.02374859508877,61.35093500252701,32.56940670728951,49.63378909904632,30.08127528513964,74.77782955160495,18.198648581829143,53.54785163331258
217,51.86116957244103,67.02490636121077,63.3574081520446,55.13749622588743,46.12876977109023,69.19380608598314,44.89365647059597,56.238941089823506
218,50.00350218646128,22.689191716262037,45.55665076539986,52.89614052754263,60.14835978089232,58.71460631752741,16.335620747023018,51.45999765849339
219,65.73875909815214,62.26528445344941,62.40706072997334,36.51940856017216,41.68031969718336,44.48619786869873,49.33044568208888,55.655307717173876
220,58.3637203711621,52.20494335434617,64.27500554676699,30.14849448211124,58.54146721517515,54.31356005686205,34.94753037809424,53.57015738236989
221,43.43370795960402,68.19833312283419,28.42612282967948,45.42285831945526,67.563164587786,29.0536400192152,45.067123907705245,53.978205948040305
222,46.67521962201474,26.038739150330535,50.20060119829807,52.440682046786506,42.18161465292639,65.8232772087554,43.404554287972196,44.036564503815285
223,54.069909954885,24.60068448703111,43.59595127573104,47.64766876534039,58.38673621079107,30.03454101347946,20.350860961623578,51.885563965298026
224,61.01159748023914,45.63853780805761,53.54495392230228,35.284874171952644,45.13487607869263,61.20344385381777,39.06828750565531,71.66475370354661
225,29.05043437252153,53.347092748557934,60.669018702875555,55.295760732719465,26.456589939118814,43.09207957833005,30.12986290152057,34.987540255219706
226,35.990777528584964,35.20980224567954,55.04474252026258,61.7118835982589,44.79802892183696,48.99252212295946,33.07714329846878,38.72681301640067
227,47.98338176578548,44.049636344039385,66.36557320691578,57.804639736893016,52.896168046530796,57.744241096416395,20.118276745555143,58.67330920854286
228,73.16179285593522,61.86235520130508,61.90587280103324,61.547956638021525,61.21350974643588,67.13158262864188,33.515845470441185,49.98034917526317
229,26.873761414907538,59.39335119085928,53.95300070575368,45.61303321376452,44.191168021295134,47.3083271934211,29.435149089477452,63.99909110861454
230,36.34071769897699,45.69242053018405,50.564311744577175,49.23897097188366,51.9641730289235,56.75983759596271,14.17767786860102,57.274800332253854
231,43.83837172531353,50.310276933348774,38.29803175446993,46.73418774912103,66.90563866280002,46.3800621211976,40.87471816817637,37.11592977593483
232,69.39905012906867,44.28254387788917,50.21024487389583,31.597448923178423,63.424588564367276,79.90872770399776,27.671334496088996,37.32280424809299
233,45.89429519691868,37.03688581956062,38.73246323257382,62.81376746700305,62.75023624156807,35.268898086583796,37.869265521812814,51.302741552822276
234,78.32006490744912,64.80825327401575,33.677676113180524,64.21011924151738,13.031540891217798,42.28886359012344,50.46847908148686,50.75174587484835
235,53.71375141398654,57.593484741617566,62.70866899463108,57.27704147528949,50.02399224608742,66.45403664953525,41.986801216871264,65.59190760975866
236,35.367542358552505,53.313823148476054,51.27389564768061,65.38746735795381,50.318118837209816,60.980317250867,33.42135576755899,51.122709395459864
237,25.29029124376143,69.62161631766197,42.861199779425576,51.48565452708484,60.89575112770582,37.593954304327916,37.74029796075924,35.75596840796601
238,41.58665185643163,44.85699964310229,42.62640281675196,46.31518964087528,39.11123103542839,67.23984811958977,50.506566302480955,66.56714702487459
239,72.28140368814273,50.64172569635212,65.28051967601556,68.7011216156441,35.88851131214633,52.43060536874381,59.708755373128476,54.067581906815974
240,37.86640879153542,60.204118003798825,37.80454099067294,36.95586081813235,45.96286898659581,56.128106329397255,37.17469371778377,27.244004370742093
241,45.85552827423878,41.42447028322906,43.86089556421972,54.020223697753075,52.58222632017094,51.953565213121216,31.723778895288042,57.55966156681845
242,30.172196714787084,65.32201860650335,32.45187413613673,53.59509616330645,53.85982777582625,43.65931418891537,38.64523177901486,29.690865567586002
243,49.95675157151482,56.60435443028674,20.092670271781774,58.30160168190091,48.63485986070389,65.91037773013156,39.62879686354171,30.955422973829208
244,35.7122985536367,43.54911960495681,44.61719586329343,46.77079073679587,47.14258580821408,42.35269577322328,43.67155367696238,56.54215288068246
245,66.89374640489308,74.64760686782763,26.546471756855972,16.493672923576327,24.45081896068664,54.93541194611883,42.62125724153514,65.85560313426562
246,44.85042501672825,38.835047649739586,35.69084145378418,25.315193988651874,52.071055958492174,59.66017320517637,23.643219438682713,34.03377105861721
247,40.128695809796326,54.07400150953435,46.21371888153471,67.70077088405955,66.73374776292191,35.78270442128691,54.08935067099185,34.82439608517922
248,41.9920454585307,63.689323489232144,67.68418052652231,44.676657791091614,59.75332308406778,37.89511789914539,43.46841051244214,41.69504968803469
249,79.41747265657578,61.224990122893004,50.41206934291672,72.82545716216066,41.98237964438658,48.50657694832457,48.02991018728008,31.89188231840101
250,51.43062092971561,53.44168149297691,43.94773805701719,55.28036543038405,17.133044125672598,41.10261419406904,53.945211497545095,61.075488793368734
251,36.02023378153647,58.69246195213605,63.40820971150886,48.65099709930822,50.64577139146703,37.97190433592953,20.088236028941317,71.97247776042235
252,46.046991113843596,54.04058388944134,55.08224563055871,62.321290542830745,53.18137471800904,55.45532858461216,54.28003702331541,29.932310849906205
253,65.61502264240337,32.53183271462202,28.76916160558981,37.899736702480915,72.88441342484671,22.265636994910775,42.70469845301811,60.2880769416564
254,49.57147651277343,74.22611194968046,38.438536202484045,30.476898222050878,66.21041668882341,32.89923722334069,54.11095804205363,71.91508658519997
255,38.0278815711816,58.0225860191087,64.29325535450755,39.46065957850338,52.98831410239921,52.40096235263181,37.48888833528326,53.98619359761193
256,30.396444360275254,75.83547193999186,48.97135862568493,34.07527163535247,48.83368640086016,51.0252490244757,32.1904649281084,33.106467303035195
257,49.89259197927965,44.082320074867724,67.78981702254576,68.99844212997354,54.07549471503422,64.08891842584138,32.43762409428881,52.70464949741439
258,52.39909457229974,38.9324513916796,37.86235093103116,40.195214887475025,37.75606890335576,27.960851632615494,43.18698648084896,79.71206566463651
259,35.61263983793503,59.621536094006935,42.83589476465335,44.17374237716141,48.32701506791325,77.31883095663811,50.303720586435176,60.02965252221391
260,34.14831458983235,69.6942018312476,49.764234716746486,24.250407571603674,25.371066392817117,69.11902129756795,28.18857005421255,53.7748934645477
261,20.914914805994766,52.90344308350271,57.63914442090663,58.60652056847514,58.91023701561779,49.742167199797734,23.303239154377437,51.12111857799252
262,26.486949688909743,29.02350314623518,50.19092798896307,50.92641005354878,66.45767957668733,41.64463756644511,30.514709501245704,64.51456820997197
263,61.59995510848866,61.63923137143945,49.73445697383782,54.730194021131965,41.39659501872617,44.62120983717504,38.76580856874216,80.49034191999895
264,37.3577341149331,56.96482296448019,56.20268509705133,61.04930074859367,35.0362383750281,70.06258819679185,20.777407404185173,73.49627530652424
265,31.056628033080017,49.42488432321159,26.882077874029203,54.84125166594865,46.897909827621596,57.41494498738205,11.476794393937231,38.931206763868516
266,56.03902586136772,40.96172051930493,17.39849503256279,47.611170595685806,41.371199181443714,53.18434596930322,31.26142111264337,41.471218631497926
267,79.5746144861137,46.925540686956325,55.175602562940945,75.5582862026735,82.62104484053837,59.932000261518645,55.43185350981331,44.92817814247184
268,40.30396989423068,60.400167160558915,52.10586466684517,50.75321127208484,72.66712752988732,55.509559336668026,59.36523094389737,43.298324980841365
269,43.18218104987957,43.90490133644587,45.53625870335133,49.12031596507511,40.161740668517915,50.383235482026855,36.128019278801425,60.27473386647595
270,36.77616575306074,61.321915464788006,40.228544057741814,38.69824345653802,57.73080561574523,26.978589436300165,16.41187404054994,73.51384182961444
271,28.711463927905516,49.29665904873476,49.43487817593397,52.98810934436134,51.36705992075374,47.32163757994999,35.757911362654305,57.874620371509636
272,39.72085191509784,49.736193717311885,49.85363431560085,49.65842102068636,79.48841787721341,53.97958090342624,32.25051162510428,65.4809929516504
273,62.94365057574785,62.08339926081128,57.361903451975614,65.6872893832759,64.15666837288136,68.37706443861907,41.98027133180935,81.436794440389
274,63.049358964086274,57.23015546046248,43.596083768448395,61.293558238070624,47.13380373633916,63.883455915267646,54.4097477991951,56.13588503250431
275,50.92625354498873,41.19470663851302,31.553542125876938,66.34222905441162,53.66568975730926,41.886985267652115,41.852835681836034,32.95964285226505
276,90.47670472698174,49.25118323861401,29.22583644315195,55.67430045889501,35.366187125087635,38.78941528163994,37.50827732485141,46.96593324046026
277,53.74506569450154,48.24025710787732,34.9956177071974,45.98818213391998,42.07686847580432,64.41411192670031,49.80191060315242,42.125388010983244
278,42.41036978340147,42.845597997815716,54.79860352633449,22.885474764858863,33.829890101381665,53.13804472133401,30.424369258778462,43.30492248224586
279,62.159690587402224,62.01501208413855,35.83881999678465,41.24648609331494,39.18833719499747,39.28523121705287,33.182920490758434,44.70545935005375
280,47.01088820259742,56.779508145326304,34.57115959004198,48.74470384304576,53.086439284809465,73.38544398885251,37.31113143740463,45.556366139662096
281,25.633205442248258,36.59147132592072,47.80313848666489,81.62877883618393,42.11542217715318,39.33692772272477,33.80496774504367,61.117126105588255
282,37.748535134304305,61.21153824774112,53.318520772951565,64.18638177994754,64.45526028362659,19.642633765913015,31.622738981265808,30.375661845761535
283,31.491563903800294,43.96771234502099,43.38450553915725,67.275018175637,55.927893279446685,58.2943092272942,51.113517434719846,57.12472338887613
284,41.53505911812367,43.5656258822481,50.03885069901973,32.792044499438674,75.7179537375485,57.67238585413226,33.265847556175565,45.06160753652361
285,23.665666877419643,42.67447398455652,83.46251674999618,39.46712634482332,60.29257092698712,33.58835764040514,29.591437850930497,44.4768467229941
286,26.257927779034397,26.255402558151935,31.297599249131014,63.308947030515014,65.13391288301086,47.369994674059726,32.56253115610807,46.503392342644446
287,78.90809145450622,48.01585342828002,72.9093512288643,46.51575226935418,58.65643650030298,50.690572737225956,47.71657157801055,74.25630786979592
288,53.63923910951431,85.71690746257096,49.4493358796435,66.31177164482467,92.42586974901104,52.53518798955117,31.33647286801245,65.50419630090143
289,68.25617641082287,54.60527490041879,54.69804732479181,51.69262270327695,48.562105653994365,50.758372673125585,54.41235783499762,45.07131347392796
290,36.19759960127274,53.088377847079386,65.98598120079042,58.48102488991892,43.879332192943124,47.73767218302872,44.50271610942719,47.39463980610507
291,44.43475843894302,30.12858570096815,56.2032099434038,40.622739142436046,48.82629546719921,74.32033029179995,60.471660307034554,37.08850836216786
292,41.212399156680306,45.05472727385473,52.669467046357035,57.86645631613825,47.21853321148454,58.06543778791227,36.44945710210354,65.51410348844198
293,53.39199588084915,52.64581755666228,46.017371492614956,74.846022558632,50.80510929635692,34.836693492611154,49.174847344481016,51.74831897244054
294,51.59549990425874,43.31131218231413,58.390146538938204,40.49836374043598,51.13833045122124,44.44388579195139,28.86578802981991,41.1446240194057
295,66.16126082825859,44.41392363894895,47.579866715210926,36.241015995581925,57.63062053357123,56.22276285049563,54.644094273382294,27.246641351236413
296,70.25816256370588,46.08095183341466,76.58379569693194,30.814132921922614,57.036485653239254,37.32914007733004,45.96219419734978,60.28414164246241
297,66.58317945283738,43.75409288470773,50.74168388508355,58.64418055475037,37.283152873425536,44.91209221702918,33.296525496796576,43.622265983233966
298,30.61419109739783,39.027450859461574,45.352771305366254,48.34652792574154,54.58507056498511,34.78774679925981,30.437500342054854,51.43905875964249
299,55.803472151640946,48.61599723454657,47.31584275786637,58.310538135864554,49.911689000944484,51.91652506879414,32.99696243227393,39.764774388627345
300,22.70696584085,56.01181229739025,49.318138407280266,42.437440942939176,57.93259026735848,47.42908993291701,28.195786979175715,87.28029068756668
301,41.85682365234102,42.16396728762128,49.35562876837295,54.88506261522522,51.74045491362931,46.83228330374916,43.51333897126204,65.96935507306483
302,62.20648188424876,61.26326192583287,61.65912648364483,52.286064434303356,33.620789270179685,67.37623967370924,76.70855360189532,32.92975038029402
303,58.86809319333617,56.91864056202418,37.37363614522027,53.28823426588472,60.66771574444314,33.32072266741248,38.89653210650549,74.3603865599882
304,68.05709980692903,37.359621042459,35.99970951898221,75.01514995721159,52.68145695035548,45.15926288900411,51.58903917772249,48.23391182156613
305,66.79312639426534,47.990894824658945,26.049840966018753,48.93460339045707,61.92233322149623,49.818664618023135,54.008217608790275,57.59782061344386
306,58.45169423052041,59.89544839722964,58.369188302064366,54.11813241214021,38.85538869259788,64.68349156445652,28.31414247957199,72.77778004467791
307,49.08333400957065,48.71260681473944,78.03267455179905,19.81393957611646,53.525214468220454,56.71227372211086,44.94938023476038,48.097159432306015
308,28.63111279525002,47.24593986653101,51.240561879286595,50.53421715663756,57.22887497362815,66.0615553301554,23.95874893428681,52.025968410627875
309,39.056183669973535,52.70049115086055,55.56545265266668,41.04810610536187,53.485467318058916,46.20054106394554,36.75356689710907,54.670957658385475
310,36.50673868718291,26.30892947123198,22.286537367796218,56.92560295122227,42.087949718924676,34.267068345527974,54.66156289339237,42.31538739725849
311,68.76959113090568,54.848779201869306,41.98163750338572,42.57127693064237,36.243030624291485,49.22530427355311,47.025325369561585,58.24344745898558
312,55.074437099089145,52.08963901668974,55.897066008351175,52.910403309523296,55.432307316470975,49.839927864002355,46.08816701230896,49.54184906021156
313,55.17632863618276,40.567744891032426,56.84002221507634,52.40055036196177,38.12958549493067,73.79521552633828,54.03416232529833,62.2942854698392
314,39.17436881638801,32.579161463510104,66.91316700887592,60.988879386573,51.26426855750712,34.813324061413596,31.856200481957412,45.616861800502654
315,71.72064213942065,42.8756695442722,34.820962536130494,50.06682728905884,48.092635101953135,47.70342794306346,34.10783897800319,58.899788759732616
316,69.5963570176307,52.93842053496935,53.169414788461125,65.15260693537294,73.29047430881975,48.23639644925952,43.89767680753267,38.214136983865146
317,27.162830304327446,42.880253718373204,43.013907787965586,50.36327592463923,45.396636605992065,63.736282976249754,25.427169961275325,48.81077441951834
318,44.71309269444638,46.191246892212014,68.33960737085481,79.85486111927518,40.395659124959266,54.49218135172938,50.24260242035823,46.01145395416064
319,49.63734909767636,41.86314529123989,57.45035268477562,64.45466482990093,44.97374944112049,67.74455993909275,33.27549656524966,59.6736164193475
320,59.47427327012173,34.73397236122295,63.28154310576427,66.87526414955427,62.00480973234899,45.35167416198439,55.10228688277583,46.99040875478265
321,30.344815533197327,73.8986603889428,25.84273215870729,52.93393732370848,47.11860048839401,56.923158066320674,31.42140647835602,48.334339041890225
322,43.09785963142768,69.94351782779084,37.09365124913168,44.050724179940005,49.74019617476452,54.48354567075845,57.437528268949904,38.50248619247269
323,32.64688599157776,51.44609609089523,39.34481452102239,69.84566517490794,56.22398003805178,55.55537092776727,33.65099599449024,51.85594583738384
324,64.80319335745035,59.96561203360128,45.18348327316948,40.22346620802498,47.31249511164727,42.86732825991478,37.23488787531963,38.40059198753662
325,48.53487831694911,42.931155289394304,73.05776543142208,68.2048410099887,39.36128413826282,41.387370800416136,57.18057665498906,61.55892823855546
326,57.84879615248637,50.550705680116884,58.61380470881346,51.17355647776564,60.943134692484506,57.571157874710515,35.3126080808488,57.07357968994182
327,65.25762968113344,42.564668929414644,34.79327629531498,65.30104934267875,41.024790903226254,39.69264375455542,34.72388783919578,58.20026442238659
328,50.08199187765937,37.21169626666797,48.40572803938697,22.58756396922467,59.03918645125301,44.25514269845381,52.62640717477418,56.589698429762144
329,38.17940303404273,66.21716976139582,63.104659206816486,77.63717933526223,31.51197441256368,50.83553390589493,44.66694637744055,50.793733402359436
330,24.34023042378724,31.608891797651378,45.176532125593276,58.189748147061046,44.3286582298402,58.717600260712906,31.409788882689448,49.53569599653821
331,58.97380875135621,52.357394931139645,50.671010195472924,64.40955201538569,53.189889340641386,43.01005111096178,50.38598018448974,66.52485575664205
332,35.26355361442412,39.8198225841985,41.423389681101156,63.4791955367828,57.12656726301583,61.88497299158959,39.83934386280465,41.73731546393077
333,55.03790143596632,41.67225842923151,57.17489630451917,59.98819593107837,50.57689115804602,76.31495343319271,28.532873499054332,46.85715068684945
334,82.10033728856554,59.86307152043576,28.296722060988348,48.02490385093814,44.47363566611886,48.21159579832017,45.892603901335775,48.233418985456474
335,44.25041437037539,73.0961549795517,81.07837485013111,58.891218264255684,69.58623992770627,58.77017882977566,50.9768410573466,39.58379238988136
336,55.69481687815891,49.479594919909154,60.947989223342454,64.99220074529566,33.539795085953365,32.82092866910843,33.58972598191064,33.02018092700773
337,45.99094038712118,37.53043315715816,51.378147957965595,43.008781404266124,62.10232693729127,49.804292584531396,45.575182895901854,53.98807162302432
338,46.19001529093778,52.564026119426025,48.8839340256864,48.899354475547014,44.52012698387835,69.13662666201054,50.551440441114444,47.31334768090549
339,69.3876693964805,47.91451191888862,52.85815372309903,41.31919463609771,40.797474076527244,63.733765228430144,27.659945494099848,10.541558259889301
340,32.193366493119335,62.42413929369214,55.07461661888997,64.1898036419364,51.65636193775676,43.84650666495357,43.99732115086185,87.05808662458884
341,49.53325371054237,50.29166860462158,52.781426980848394,63.72031927010909,53.08434301796306,52.60815872486431,48.44493232531697,58.595514862655065
342,39.638539167112974,48.23462912289894,42.07132641839163,44.879540509719526,60.50075263533664,52.115984450473626,41.43887352170752,59.720640639260694
343,48.947460578684286,48.540709473175454,42.06791218669474,45.08440087601609,25.846714215943674,43.17563653013438,35.755133925134515,56.664660664888686
344,96.73868587492578,60.916032811531004,46.15524173268183,40.59484104602128,65.5497546262252,58.68028176396929,46.42569632071481,47.94765497400332
345,54.624092483241,40.141923622489244,59.597984626082386,22.5841132476443,65.55362096808543,46.49053130295265,21.670695663795975,68.10657927405818
346,25.200412989048342,45.383146947246985,38.51947911462536,50.67931316189389,44.08202950664942,70.92591252842708,25.541924894911286,35.37596681941173
347,36.01760119731633,37.21793693405084,56.81328776642935,57.74029118374962,47.30211830777885,54.81504223255116,33.210595273601626,50.186112461586276
348,48.627753665244825,52.727546529486474,64.47505215784608,27.574952773643744,81.47791654869357,56.92866019821337,33.750008096736266,59.060259041559924
349,74.42978111654855,57.13800261291937,41.15506812688214,77.479337697634,51.42207201723612,30.264137353121942,41.51845653284235,55.459345136620435
350,53.39458696629202,36.068335013765456,31.306294057493343,60.87954409917531,43.90883086165382,55.03509314666155,42.10296519250001,67.77675311071685
351,61.15875743692152,68.32037135633735,65.31212752508127,48.33982829361927,48.48731753908327,71.36401378152809,29.950200481804618,43.9917180153054
352,31.296542448747203,32.54809849747914,38.77075120307023,50.538491787420895,41.754781477832665,50.49206256783254,37.60756588537643,47.566986841423144
353,35.59036061583965,34.83790630565301,29.534034070188216,52.67615663930882,66.02946644269524,51.88247343145455,44.4435811919762,63.518076421157986
354,54.86602255877512,44.0986240622284,48.93297576970642,61.231379274856124,35.0761058941126,58.918670993797015,30.43879330578901,43.598507638955304
355,37.60763382317104,46.108340950101805,53.260558735282686,48.36278275973837,55.9019536169541,28.287091222400655,31.44364904924746,52.71476490133538
356,22.912490697256494,55.5377471101361,45.583493508992014,52.638617898639126,51.2277431695351,46.21571576356671,32.900726990946396,35.29412425960051
357,37.17003567618333,66.20152531262111,56.57238924837649,44.15783403897932,42.43422363451458,60.85701699257656,36.470369224207104,46.13229337979499
358,36.086926618477996,78.44229716826587,42.6120040978697,61.944366197220575,49.0895606801576,59.908524536164116,44.51982088079127,40.093792525557056
359,47.74820515562721,49.67893587126254,50.77298615376359,59.568046990105714,67.6456872634116,59.07636927772694,48.84024644114107,30.51688993693635
360,36.609546644702625,44.1178940837047,57.24332572570131,69.3047832347321,47.695222590129376,47.90747021459766,29.629824390775944,67.03240497575116
361,31.164617575089387,40.299249726878216,68.22020676063816,29.775887176071326,65.4822069968393,47.328904795595825,39.549805635151976,36.53872370787226
362,51.671465397833714,32.396266680342926,39.47972275019539,44.135469485629166,45.10254771076039,39.904205547444704,26.74698107386111,51.49251314567117
363,30.292069569342083,36.27343369767802,42.88730341427857,53.68322615937765,50.33861648111455,55.60371186328116,44.827326676769395,47.208283920014644
364,51.58221060310793,39.51121328346433,44.496185063112506,55.98792597813173,53.738788541433344,18.71511068249764,40.181113931633,39.33811810544833
365,39.405315386196634,50.71247640645457,60.238819216011024,52.45458195951693,46.71367131805389,38.083145128867514,51.16264877263913,48.7186260871136
366,22.586627325945695,44.20685364889786,41.669194493799345,37.62385662693439,43.38421298971699,55.68873180941095,15.323820558084027,61.439622207997225
367,41.1523768063003,65.16238297121728,45.945726924411375,51.520926500479355,58.12048268121264,59.62015394162033,37.19933350146612,53.45386454842515
368,52.14963795441002,37.02183243829076,74.14129879711781,46.63761619420912,44.62339294576429,49.11473417946627,27.314470395504273,47.494564338879364
369,49.21808242564344,30.152410984120596,35.931890822484554,62.33267396114255,57.448231721506176,47.95379770151678,50.66946875251115,52.88354194629012
370,45.99911766153667,70.33168227282809,48.03490549965742,58.77109668252167,45.47510795609021,37.58554324817137,43.56956904128165,54.85350646244478
371,63.63087457453879,43.26299181985883,43.04143749095039,62.98774366084053,53.930907472519635,49.26493849866782,26.669368331667133,36.81265814667882
372,31.423408033436694,42.45019601830368,60.268845777036965,63.10018068170727,59.51302548581688,56.430757217978716,45.08135022251132,29.09218407895582
373,33.14502361452224,51.85485450490281,38.92048672470568,59.022083202886314,66.46715939303908,57.323441279954764,29.981923639840417,42.426891926934154
374,50.777476838759526,62.541737454225895,30.010976331977837,58.11505955429928,21.410746212728505,49.43757367616136,30.774782362796305,52.688893175332204
375,38.41834386867159,50.89729139326789,63.86030966738309,43.93383304374605,46.710514308563276,43.591901316036655,49.411917506275444,36.3643800442289
376,27.62156282481803,48.65583669344202,61.83192184431334,44.053257909618985,50.8263030579378,54.07495511878736,42.17258017621475,50.44640308802288
377,35.57112434376034,57.99600013451983,54.850773392559645,58.857859831757494,63.77935309074816,45.3470986704474,32.024158126074575,30.160246940067267
378,49.87578991876873,56.86046382236082,33.67044094994249,40.99282243021217,43.64896498604343,34.45748315507662,52.765194549293355,58.49994115898401
379,68.85355176885794,33.79840429212768,45.94756513175442,70.05654989255075,28.710103408040947,38.64193192848546,37.30305836137159,63.87749237033997
380,79.30829561845268,49.421624286885894,57.364135365668005,66.34193688294751,48.92180746861982,51.43723896943933,21.857560784753595,43.51652059078877
381,36.93996603784514,31.338962425744143,39.640658135538644,29.798818361532703,71.26671156940164,48.82128913395433,47.394866189761665,41.73323066136629
382,51.43206415760424,67.9006466189669,53.34733340432708,56.65404662468842,64.02250276753375,56.72771418673806,37.05155095462564,23.0014953950638
383,45.61005173026328,67.58324106479684,43.84670215220612,43.61250549304943,39.18014244786967,30.861455750225367,44.79069784302386,43.78965520120907
384,32.484946102287864,67.89777788996433,66.03655801741911,37.83825374323068,47.571212152014795,35.80035506398768,16.477677029730934,34.524258372501166
385,50.28713989100934,38.94629612642258,64.04428109010685,44.56886115821059,57.7584238465685,54.398396280735184,32.04139178414026,62.235687860777105
386,43.47720222925036,74.09337041058802,46.346409129646446,34.67887251112402,39.19490692452001,26.419912760942072,19.131155680216974,73.7457017778633
387,35.829303615090716,45.926866712540445,29.37007048601746,47.053328400980575,56.91261311185097,55.69928062822538,41.09407958699673,40.0109963603431
388,41.40956840187376,38.990567984564635,52.6841165488559,56.030544873104404,51.44750492232847,52.53087224785584,30.292750828469693,38.49528737506858
389,37.23529868324253,33.68228589187152,76.1821722848511,41.88765662974222,24.20209817711699,53.020789059653744,49.68350225378439,57.41984830473776
390,20.260365392882992,70.61342641929488,53.930643927277806,44.16042945343133,51.529213766245434,30.72099272166653,32.398101533166525,55.731636731617805
391,50.78307872877265,71.44788880417181,35.861944865417065,36.9903760483687,56.16976783830193,62.35716192297214,16.60238795052406,65.6025089420072
392,29.34970773290786,40.42199082501811,43.21738355775636,51.09546024029207,53.18266667883111,77.00187372841312,38.9814820794029,33.97280333818318
393,39.19027770699309,68.17998381520623,34.91417314811474,46.3783269776055,34.11556915881393,49.38926869113301,27.13124471205124,27.213997672613512
394,46.1971332505536,59.703502683572886,50.513022344837196,56.822447463367155,61.93074375552198,50.860688756250674,39.25240479977479,41.829886725741716
395,47.33544375196691,41.0253716740021,66.77846038222232,56.22512561093805,72.81497050462706,60.61312950701832,49.36034695276526,49.12090390566471
396,23.210842198686354,33.538357877042436,70.6978028493743,43.2173188496302,72.46939665120203,50.657177280391956,28.930506236910553,50.31932464922518
397,29.184950654792075,36.51350650501041,47.83831809399211,71.07631587701059,59.77952865860411,44.24054766772914,36.4345165687791,47.30350862854708
398,49.0401021870174,37.2379114437459,39.555228790351975,41.92606285266325,61.304133614969125,45.13224407896206,29.836105575674992,73.34231187332888
399,30.888019238837046,36.54576915845603,52.95922738920254,39.678589490982255,47.636844877088336,38.20349534164283,36.079941510835646,45.16749596881379
