unit_id,ReadmissionRate,CongestionBiomarker,BloodPressure,Sodium,do_diuretic_titration
363,16.483059542373585,3.62668341443564,37.27308834985362,47.83619419527676,50.0
364,61.76975503039146,41.90383510956512,48.760961513872815,70.58518079475955,50.0
365,19.83962462316718,-42.818570935011564,45.73476835878499,46.29638760166359,50.0
366,16.028791510367075,-11.28377059508762,42.916538316904294,47.04339357767135,50.0
367,60.34009626915838,52.071392864734534,18.944516326358478,57.86813419465902,50.0
368,38.05054017502195,-0.03170415389830694,49.40303573393862,70.41872441311676,50.0
369,46.248612253874846,15.439481202555017,40.919700908019664,41.17127001585072,50.0
370,27.901578125119762,17.120240190691863,39.78834508719082,59.5880315952283,50.0
371,35.897177069619765,21.056742903065988,53.33949751936544,32.85358081710939,50.0
372,62.44601065474348,64.77121363952654,54.170940782502065,48.052245939200986,50.0
373,64.07958991499754,35.98900369150069,59.78423443596558,50.27709819332163,50.0
374,33.101156972040194,19.78260427302368,65.28069061147444,46.064246627233224,50.0
375,29.648147557142412,-15.654671665711533,42.381212504835396,51.12407323922815,50.0
376,25.419608659513845,23.69800059508573,39.438309842019116,55.69740661222032,50.0
377,65.93305584925076,-0.3391319889487079,60.41478646485551,34.87542231457969,50.0
378,31.690392524130296,29.57136200460817,58.73313612135142,54.927915261823856,50.0
379,37.1452950414685,29.535807373965753,48.57736331509212,25.366568119353396,50.0
380,56.596960578981715,25.73804989988375,57.77198588075514,61.70967573392778,50.0
381,40.61087452910052,22.284343063165814,69.86585618471393,41.28074675773895,50.0
382,33.937684114551054,45.43896564447891,52.56862892573168,36.67142183898571,50.0
383,33.035160006274985,14.410366238238595,68.38432891275328,46.99808316926152,50.0
384,48.944482099151855,42.340301309179196,35.89295072876552,55.69584343047323,50.0
385,62.829255221485,42.910536276834776,51.88968660093899,18.205681670300997,50.0
386,44.95817365549263,-3.424546304271397,36.0302149122888,63.57549720025201,50.0
387,31.922201901045984,-1.2958708330910529,42.765098107037765,51.704908210303394,50.0
388,34.799245220003506,1.1082273193757288,27.664484627452698,41.82519217313108,50.0
389,55.27094350693305,-2.7520028121708187,27.905253883427214,35.42887389651101,50.0
390,52.13489718536227,-8.335890016246996,51.976041916875154,58.673045514393294,50.0
391,60.32650401172258,31.393878979524526,22.855906202348784,57.39146357355205,50.0
392,41.2263187487013,4.784545391968145,41.163749602784655,62.781325419982615,50.0
393,84.5018657169746,26.754991929379784,80.10169920885868,47.989965500732104,50.0
394,26.945626323577326,-1.4676687365585037,57.05455523785387,44.45857210826153,50.0
395,39.85724638508139,14.56512600335195,53.996670098427124,31.5514331027708,50.0
396,8.110077274070228,0.8473003792909113,44.312246872833164,41.546945918421464,50.0
397,41.79389301618062,-24.8448898857632,61.4708604085131,58.40503588327192,50.0
398,36.08105982932704,34.179674359396,59.551876573993056,64.8444642728673,50.0
399,30.68294004134589,-2.8748283531418064,52.50965123375531,31.742430292972326,50.0
