unit_id,JobThroughput,RackInletTemp,CpuClock,JobQueueDepth,GpuTemp
330,27.09777779660992,45.76850729180961,57.363762343983915,62.792633861439064,57.125682133314996
331,6.803725415542592,63.104417540800505,55.43962849078198,61.66923944624164,43.055582656848934
332,19.263708207338983,32.173207670714326,55.71046683091288,51.22008132514084,60.98525619904334
333,24.732805282895285,73.32236164717338,57.4821848024321,52.50322422535153,43.81915755508838
334,-11.62352754326171,76.79604071525122,47.48956032959241,60.95170357624875,68.71293694239444
335,10.947115270697857,40.46505559111029,57.848311626157965,54.59500163655457,44.823346566912335
336,35.96911246889626,28.344134732984536,63.499211500772596,58.219279883639174,72.60563032651574
337,5.304735626316682,55.71967560179864,44.049238471624385,64.0373301681752,63.60543872185188
338,32.571078242449225,50.13003862822161,43.50916402542114,44.507481084689026,56.036274013125194
339,25.5187285549617,65.42803609562553,45.134671985621104,79.39518516336838,58.221533549274504
340,4.23207748344399,46.79941426769224,58.26034606564797,34.54738636958525,30.23475707083854
341,6.680752023395295,56.676309453966006,59.46083412764454,34.0935210157834,35.51905077523625
342,10.930506032475488,57.9614837196262,44.491677777964334,50.438638886396625,63.28245662674428
343,26.65088697874632,27.210193740623122,46.86860868667106,52.26158912385454,45.72995071665085
344,0.3756460213514381,81.71695996539408,40.80644114663433,55.134962729387524,62.98447157682648
345,27.929980814473616,55.67179589299917,30.025288775068073,64.63203606094338,51.488464981139856
346,46.011551182942725,35.0193028520825,48.324247922035966,59.2435402444799,50.82813174817879
347,24.554211731532543,35.821871739110875,54.298883691049824,58.31749751035407,48.42808664060094
348,25.709313284332648,57.661266913818885,35.56139116958868,38.39263007483859,67.7583279467081
349,19.14024943324612,71.99954427147536,68.79038283843583,44.6712623550591,49.306953298025476
350,9.726149935186513,58.35464661217336,58.03331158032441,45.33791835898108,56.24328638282075
351,16.074887347908813,66.03143081406868,52.63292841425046,30.56048901976129,62.49095837774423
352,34.01583396210066,40.76841924525549,50.39223127472382,51.14587430880144,68.99643886978303
353,27.74945486214025,44.59179653437318,55.67959465992835,45.45858581763843,50.755062288063996
354,19.6816832459281,65.31811586860778,55.60796971525291,63.885262159699764,33.58965019872477
355,14.039178353633165,55.017586272455816,47.16560188844671,57.58410780087471,32.797841755409884
356,33.46038301020602,48.61537179308022,48.37254932941619,58.07615542070825,24.312070964229736
357,27.25454502655081,33.376769310247646,44.572652815130034,39.30644930410088,30.90213482402124
358,12.656966472781383,49.35097203194386,57.71315949731352,57.39473507224982,60.90235941116904
359,12.748373471835212,45.31023365767402,58.11817700532614,38.945717749274976,59.35583562330427
360,21.098133616123018,50.9203006383843,63.82565526098054,44.57147468454885,67.31583937173244
361,27.966544839379715,43.2082917368335,36.961914117956205,37.30264384093933,55.854870906433526
362,40.51272973363342,59.70836828128073,50.54017466402688,47.77619896020982,37.118409824076124
363,17.56828114801834,42.6324859781821,53.67358289019631,41.121727226191275,56.958139305343856
364,10.807221551268315,50.81276839939366,54.04026712942889,41.75527947926011,55.5489522872602
365,15.35220508858057,41.44562731969819,49.15756426691761,86.00522920444804,45.572341288390305
366,58.839985938782675,40.52556479938833,42.320882160109,38.2169502946345,61.67892667796247
367,9.040556238298526,62.84137143098173,49.11965331839942,65.98371889986501,42.79097902263375
368,31.964851648412544,60.70060074863584,50.57917016213384,47.51748821545611,61.57610000201986
369,14.774081287873269,38.47139284448225,58.20798194635315,25.944244458746052,47.396078714893065
370,4.540250688764604,49.488582936905416,56.981758665540255,24.646990173054938,55.43526093126105
371,18.137435880092458,75.63103099993596,62.50749949403258,51.874523830315326,38.2476772283174
372,14.966841333053328,46.94035315510507,59.91463956975564,38.64460830704488,31.35699864877793
373,36.36216384421957,51.62053146936944,55.24233345412733,64.70686586313165,31.231533140861693
374,17.08398448494317,65.77455243002372,52.99680990345246,50.524686426473686,56.649922299071655
375,41.392984538505225,56.21627372937588,52.85114878853445,39.566416513581494,42.34363461426661
376,45.334332168920156,46.20941323028225,46.887422999809296,49.8640995472735,59.259346759319705
377,18.2701948671514,54.08667914668235,51.27540503934725,53.853446447818826,68.33887731118857
378,14.010025687434824,48.313006123335086,45.93052558709806,6.199877310937919,52.4721625420108
379,0.44440830614049653,64.8056516794954,65.39433244647998,48.2430575506486,61.70076002144811
380,30.376215687351415,73.39810028881618,61.160652331176074,38.07107719648507,63.89347799087011
381,22.497637232137333,44.267613803080735,37.72366917834682,50.103770709376995,68.58298668522647
382,15.423543928031117,60.73939912215375,56.381144553778164,80.49066239332357,43.43346715242105
383,6.449035703407303,55.50868928588138,43.99840642111199,69.80661520353685,49.21408226878921
384,53.41661261710978,57.533217924746175,37.950269922187346,55.50487210122856,46.7517842174159
385,23.68645446854355,61.81679458652326,51.93529141100512,61.201693235195755,61.99815355265599
386,56.310647998141725,65.50815866059067,39.23834251464279,36.44430013755543,51.02004999754497
387,22.516340701919976,47.45306012205801,47.92304875702515,59.84976746757268,60.42420602141666
388,23.598200404155357,58.29608667234276,57.60676190206318,33.18725110247776,62.359447050286526
389,8.202082732256677,48.77641876209883,44.66864280981693,54.76061233708669,23.594635857195158
390,40.351731466785054,50.75655203881125,47.51394120640743,42.78357255631778,41.59663578867537
391,57.14098626976289,71.11894413790665,41.964077605805386,53.674299648785436,48.46182053043383
392,14.161614488049116,39.595980373023984,48.163321320073585,65.07796575071974,76.7757103138778
393,28.36988445162616,54.95795903297822,50.53861398797764,56.706825737952784,54.34669054262544
394,27.197534925623806,51.05993678219137,53.25706449143474,88.46489981966295,49.47578365341085
395,12.798198304125451,50.438047204939245,55.62196623830297,34.22561281300977,41.73101230719785
396,38.636955658039945,38.19652228419539,42.293200488250655,51.25108564495935,43.60537449816375
397,21.272924333242734,40.13937942779774,63.80284657694755,45.287815042656945,64.63553571676242
398,19.380629403463026,63.25654788085367,45.80728620990575,51.142946964889134,51.71665391044894
399,39.377264733724225,45.551377545878,41.251544338307795,65.18118364959469,57.26874613792991
