unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,FeedWaterFlowRate,do_chelator_dosing
361,67.22387132059362,12.73065274182358,65.83763867592039,36.36400895707148,60.0
362,68.1854028526918,6.743822615469428,62.87055103970699,35.53649889195259,60.0
363,58.74451953964899,-0.9380594495473282,45.35684062576374,41.64651172104674,60.0
364,52.74805729216279,5.23777323447186,45.74368834807124,53.60497639742954,60.0
365,75.8377517434972,-8.36250000199556,78.07994942250706,33.70991648827368,60.0
366,53.71006373271304,24.88878723884514,49.97736125664245,42.113424291495065,60.0
367,70.73666375615008,6.675228221258397,72.55428549441777,39.46377960092594,60.0
368,53.61149896004613,19.391012364554353,47.95421583186835,56.03052424206305,60.0
369,59.678538653083606,-3.104139184958286,58.5690812380671,40.03303803824533,60.0
370,58.20949973748305,2.8838104143759837,48.398182092660264,46.22013697135106,60.0
371,53.10329741246311,22.537123021602007,26.627093134144488,35.210463838365094,60.0
372,69.2793194732982,7.367845090508281,72.51047017707336,36.742837875592066,60.0
373,71.94123999519516,-27.577859105083768,66.87985633349429,46.84381063164589,60.0
374,64.16990521258612,-3.7276080733692947,56.106257636715966,40.93105898718836,60.0
375,62.77224198020712,-8.239717981017028,42.2854980878,27.037429181005525,60.0
376,61.24576654612787,16.437121427564684,53.2693083291573,33.074907352444605,60.0
377,66.1721833370306,15.490874893268266,58.39239059007384,40.188210808306486,60.0
378,61.6281395788717,11.558798423564134,53.43037068399607,49.498870210492875,60.0
379,69.17046063048508,9.5201772164544,60.99807754351014,39.74145684780336,60.0
380,61.510055561347045,-0.00657616931568672,56.268474795601094,28.305744630242547,60.0
381,72.95615837774359,4.442952480000946,73.32266094923577,53.99694101375958,60.0
382,60.63734768086747,8.209305928442799,58.97698851311857,44.300577883862346,60.0
383,78.25653862325312,9.599730737803815,74.89789703502139,48.853069778781844,60.0
384,53.67785598564069,-5.256668326430381,35.06677194845538,24.63962696670406,60.0
385,51.09007023091836,12.819904866796833,47.613348167781496,53.104374113361914,60.0
386,64.8781154213789,28.937235485873366,62.654521639683665,43.76754229408696,60.0
387,78.18771733678274,12.74783898079865,70.02592867767007,32.379206298704126,60.0
388,54.95283383280965,22.94138448327673,46.97479624205777,45.42089465814543,60.0
389,80.2902773681766,7.441029225176543,77.67363489138806,40.92696203550667,60.0
390,66.08969221573673,-8.507956458398443,59.38336878296956,46.5555464144337,60.0
391,59.45897122170165,6.807153388441315,50.62187845549177,37.515675243968914,60.0
392,63.92672095744427,-3.771707274347124,54.626674021903966,47.60742820662918,60.0
393,59.19944880675772,2.256129803789337,41.11417472813721,41.15203840572582,60.0
394,67.87648305436039,7.811511986611362,49.748541872084886,43.44100500439978,60.0
395,60.15719534043802,10.317921191975458,48.57814537534366,46.697183409394164,60.0
396,60.08728523136748,5.896420162595492,40.68004773606085,45.8961247288334,60.0
397,67.08202397513207,26.088759795087853,55.18919919810191,45.970035450528066,60.0
398,60.227558081476325,13.186573049254891,52.528041560671504,37.812739402245775,60.0
399,61.772594575932935,35.428351490208,52.30928169574619,40.94475628252181,60.0
