unit_id,ProductTiter,Osmolality,CO2Level,pH,ViableCellDensity,do_FeedWaterFlowRate
302,20.349207929853584,45.03140503000679,37.242131994142206,52.76727341764064,88.26624825201756,10.0
303,30.636564894417617,62.05812732831214,52.12602012342166,82.27136762758687,83.29372594008669,10.0
304,16.41685307811038,61.52868378439869,51.98674959927621,48.60710501734017,74.22308593908267,10.0
305,17.64214611391202,54.58835483706085,47.464708218968546,46.88942510187464,89.18989560581667,10.0
306,33.43547380908117,51.716571692497276,60.52337643853244,31.73882397469647,73.85932793828289,10.0
307,27.235543047460546,35.537319895342286,43.17026443069738,32.89916718476506,76.51698101119642,10.0
308,14.623520570803162,58.82133739924854,48.34779917583427,60.73423280760464,75.22197008964446,10.0
309,33.30530493211023,47.40025990008783,52.44051426341133,51.853833519916186,91.03308214907901,10.0
310,26.958584927869516,32.8711040948097,80.13699062111709,40.842079004264974,76.42516811326911,10.0
311,21.28392346430907,35.401560938960806,55.811205208800885,57.79297606138361,86.65135035508514,10.0
312,18.940989168855733,31.482131895804862,58.740646702453354,48.24508879265723,74.48846031204226,10.0
313,18.284292437822003,43.780723058526014,55.516244167468685,40.331964103329625,74.13113686477031,10.0
314,20.080429038720663,52.6832591377048,55.80742206434719,47.09456830368391,86.70548384240965,10.0
315,17.096310489369653,32.67002135932351,28.003954432634774,44.24389515488692,69.99871892725051,10.0
316,9.273418394762277,64.297598219392,53.695473803127086,43.43365289992159,78.69214337742869,10.0
317,14.366567479801315,50.362041624875225,61.27839607576173,57.02068938968465,65.39528122680036,10.0
318,22.753553608737178,56.36495668709681,52.727601648464464,41.88205782470293,90.29531959653976,10.0
319,0.6539654587601142,35.93542762341331,56.11443008417938,68.51890207896928,68.38461126633831,10.0
320,22.80350851721872,44.660819068162134,59.2658014008845,45.59232360666187,75.66414547443442,10.0
321,28.9170030518268,55.87353931101475,51.08577195395426,52.009196183303146,79.08240531795865,10.0
322,40.08049809780916,28.511665943502535,64.83727491696216,52.744672815854614,103.88596596833277,10.0
323,34.782741546206665,62.951420550862174,54.35866328704686,47.48303164998282,84.11619944146943,10.0
324,8.371449444422234,69.8323960893508,44.89347034137128,64.62842990533838,80.28817305379715,10.0
325,23.290809132201282,65.05616443999988,65.67477007166374,54.78992561266153,74.9090310819474,10.0
326,14.541200948033408,66.07679834195119,52.464703043511506,41.91255810291443,82.01072454732505,10.0
327,18.156004285702327,47.36918360194269,38.00012976726735,64.98038763262181,84.456506633718,10.0
328,16.616226860751343,46.80599514327968,38.336729965377664,58.90275610750643,63.24191591121087,10.0
329,12.398564526735369,70.91487208274188,70.58459278731492,24.13821326820399,76.36894451639854,10.0
330,7.159462491367281,54.125284006129114,46.352714848175665,42.99018284658406,60.35118020009185,10.0
331,15.931939976624271,34.95193756849812,72.68334892845024,47.44758313344789,84.5328737240708,10.0
332,15.336897599618943,44.47667176269424,53.27530566363501,59.687640135357256,81.21750686640314,10.0
333,21.55112808346567,43.953094626157736,37.15585005695833,38.419343789064676,71.99053880197997,10.0
334,16.134935270999648,50.7462579829192,45.0246039305896,61.055054298033276,81.90808197138111,10.0
335,10.127287091417628,54.94646849878969,42.5901505235927,62.717675742185605,61.240281993605024,10.0
336,28.808166553932764,48.337270718455784,25.24394880930138,40.45710399962162,72.82560170121428,10.0
337,17.49990431466361,64.43834231779783,32.048856602126214,66.24322070155904,74.17635152793011,10.0
338,10.900334686950291,48.980361977374635,56.92026332589519,44.233688504193026,53.70938325798013,10.0
339,25.528682015147318,42.17778078924293,49.78183770467497,62.11528766725117,84.44851751929102,10.0
340,17.463027123194383,26.060751677311686,45.358706487481186,28.005889108253925,63.21054659770147,10.0
341,12.69619849797505,43.26126060153107,57.0447452141535,59.9026275031435,68.93754561487859,10.0
342,26.318881917784832,65.22710938651942,54.01985053185915,51.18549483534297,79.76192274506882,10.0
343,22.179908605068675,26.299208396064095,50.22303008254656,49.66285253837464,70.96105252859604,10.0
344,10.32077096087692,34.718428317219335,61.45869248996186,55.73934561425415,65.9677945399982,10.0
345,29.01220215932229,48.27199700373854,55.71260157234826,69.05629840707125,90.7530562978837,10.0
346,22.52531485077688,53.132185726496914,52.09611337550809,53.97455065085607,82.70011260484866,10.0
347,11.114482471183907,48.107024132919626,53.290625119008936,48.0291735689941,47.57585203196189,10.0
348,12.306853283714428,48.18026237131349,50.2985325447404,41.06886354669608,70.27936633395984,10.0
349,22.25815516827986,60.10118784471677,39.323267739171044,48.05061226037601,71.0297500258116,10.0
350,3.326472962535316,42.84368431579406,37.52635081338933,49.03509445278366,50.234651775633125,10.0
351,8.334905064030858,53.045277234704926,57.31480934984004,39.560488673344416,65.16846913743906,10.0
352,15.943270980384058,46.56844507226355,44.57431725367378,61.586156569704656,66.99027579987653,10.0
353,32.27174467052947,62.83708790183322,58.24086235733283,42.017130384329086,87.4059974355098,10.0
354,20.828765222014532,72.97320687872836,38.71580021738704,41.91501882890332,59.774517592202116,10.0
355,30.11457959652384,28.884556289810998,48.83370309234206,55.258007573630806,92.66812958754494,10.0
356,8.301975448934956,49.11952924069615,54.753915760476225,43.7074650417837,58.401838646344245,10.0
357,13.792401343013468,47.3005798288862,32.90195787106313,63.37712848665621,72.87712557430093,10.0
358,15.423038898697325,51.07439200518608,45.087987684053225,30.0786361759804,78.34484974277424,10.0
359,5.338018668150772,59.34912379921201,28.31234037843183,57.89940397112336,45.04795359038746,10.0
360,21.040768956975512,57.45759672693784,67.676458836672,54.63030901883471,83.57595153365153,10.0
361,28.64222093973755,56.88724545301698,30.56097412235989,62.37356167143811,77.00762479259699,10.0
362,17.17808159327023,47.80243171171986,42.82229073525587,46.39652965273411,63.787923907075346,10.0
363,20.282361305522805,25.035854434147225,47.648593422266856,46.147004968615946,85.42561603111815,10.0
364,8.824335812909485,51.68684000753652,49.144132372020955,71.46321402378007,65.24995538631768,10.0
365,7.537110982537418,47.82229123829259,54.21205410651756,55.11574964347962,68.24882351790676,10.0
366,16.287546771030296,35.17197124703742,81.70005955147924,56.020280013023644,83.55998784301178,10.0
367,22.622290173438127,41.939034105441834,37.316369811191244,78.29411750350823,90.10657166429971,10.0
368,7.955546214118515,55.47130018440016,42.359540691635644,48.34801536573455,68.14826835470063,10.0
369,22.308452053569397,44.634263960252724,36.948134521200714,74.28314980653671,70.67972856788033,10.0
370,10.9627953147789,62.86832303143803,45.27340214346283,53.10553616479903,74.46616747835733,10.0
371,20.402118848039187,24.67123628215927,41.943613751026184,63.252921928081506,74.75455027994765,10.0
372,36.198006990136115,39.82635428652897,37.132508956073565,43.527324725754,96.06768227089862,10.0
373,38.08094460123003,48.67271140945492,70.20526147996503,44.77360576182306,85.68191299808977,10.0
374,17.20647498766049,35.74260913661701,38.083653784086614,46.176034629152944,66.84275789840892,10.0
375,8.668479584126645,57.1634890481557,30.541463370944463,57.923918210364256,69.46597984611557,10.0
376,32.31284686168705,27.681330802887693,45.380990128688204,44.29648745252165,89.02850486942957,10.0
377,10.02585030336153,60.264372545570005,47.07035374207695,57.60144703677328,71.90914835848106,10.0
378,7.301297563738335,46.653082325338886,61.02506076218229,36.63713528958671,80.01897093172563,10.0
379,8.863088109140051,51.35929738988947,22.15614555241465,45.45482317482768,55.57185755549229,10.0
380,21.27607902812964,61.07922222478921,70.6951039271196,47.105986032399905,74.02153355160738,10.0
381,17.788570651243397,58.40865520415726,38.97164228806852,60.85931996094053,76.17180797671915,10.0
382,16.057598432217446,57.751229402688814,49.08293737065993,42.78786334540286,72.90898867092659,10.0
383,13.253683747163095,58.507651534178706,59.112377093578694,53.699152316422854,66.23853111774864,10.0
384,15.77418360665379,34.83666653652408,52.10443078765963,38.86054206543556,57.32273547015503,10.0
385,27.495173398118627,40.882301134806056,66.52581450203616,42.6069405655684,81.77052925116047,10.0
386,0.6824638787239805,52.58070804321554,24.76244980608244,36.14052759612309,55.30078212354219,10.0
387,12.234259195459797,51.12796723837538,33.55484761946092,55.699694556515816,71.33431582982129,10.0
388,21.195566331584644,49.80835312379004,68.33626063235081,68.423422818836,72.02088861701152,10.0
389,6.504310328608044,45.842804212266884,67.83549731563218,49.68703631149577,66.2070440093691,10.0
390,16.119080096420948,57.26367778893446,50.4379918307673,64.36686542284005,69.09187780095412,10.0
391,31.8335002778367,73.69176469332042,40.32902895012032,39.46987514363477,75.96030872943386,10.0
392,23.815526510987652,66.25460777606745,40.4267510422148,45.19510921396969,79.63395549186538,10.0
393,28.041088410004814,50.438809126310424,37.22034286964035,37.257185623121515,93.47939082673552,10.0
394,25.678685400319488,63.67519781747191,41.364106862251646,59.53418573988128,83.21002693998393,10.0
395,32.28121971759401,46.85055103309411,43.12950385172754,57.71329876657119,71.40695293376906,10.0
396,10.506554128954473,48.032818462828715,52.42510359380554,38.83776258682512,66.54003555534132,10.0
397,21.269441249040494,25.352827396633845,55.81749781977677,71.34906155663046,77.60757490110747,10.0
398,8.010158814419288,57.73960100254731,36.197680665108294,60.43064484451166,55.014450617323355,10.0
399,20.354140185230783,57.449931063558104,49.207293999032046,40.65739917404994,56.323090490713206,10.0
