unit_id,ProductTiter,ViableCellDensity,CO2Level,Osmolality,do_FeedWaterFlowRate
357,-7.921916011568923,82.63324279388931,63.02677895731651,31.803736029769187,80.0
358,-6.259988105437863,104.32617532121958,37.75011268249885,49.404438370763756,80.0
359,-22.757471261304147,75.89255730801631,66.61658904878374,34.19684701219125,80.0
360,-13.638287903999474,99.00270886148267,46.48199706644763,27.434544079899837,80.0
361,-38.319805235713545,41.51529824740306,70.05728799680945,60.691801388343116,80.0
362,-36.80274366449052,52.67106841106642,57.048232953571485,42.84317104278721,80.0
363,-17.488556542952473,76.84395837321267,60.25522675861314,61.741103764979066,80.0
364,-26.094489031023123,66.32196730919479,49.14783226364487,47.81914597393065,80.0
365,-32.28612405893288,54.15130340334615,55.530420751219054,57.72838754529487,80.0
366,-9.862727206089676,83.0977512802114,48.2349106336048,45.38333232063678,80.0
367,-18.054767063777764,70.99087051644368,52.02151223013261,48.75165867733491,80.0
368,-12.180600322437247,96.08652030640575,69.52359137458093,42.010862641144826,80.0
369,-12.237671512695185,79.99808371325034,43.63069558821121,32.91749198166919,80.0
370,-24.45374154223106,81.14345748757412,61.42379538840377,26.726780950665066,80.0
371,-36.71312710913431,51.68963313521276,43.22107627473946,41.497089551358904,80.0
372,-16.59293087893796,88.90721990914354,63.30836770050369,33.785401376591764,80.0
373,-39.71280084455142,56.19617977153564,31.605423135816586,51.467624529308,80.0
374,-16.879502642432293,83.60271628829184,51.606994426166665,64.57595078007782,80.0
375,-5.718440560962825,86.67411008366145,79.66385789982415,42.52243908723034,80.0
376,-27.734137268778213,71.75905494081276,46.84646723202636,34.25887241537457,80.0
377,-18.968970895577804,76.87505141839031,34.3594308894758,58.411703395085986,80.0
378,-17.691477584502394,72.1145182569395,41.54627919131848,63.798856707181685,80.0
379,-16.776003171733286,66.15301642424646,38.32267714402478,61.89081302041169,80.0
380,-0.4485004519603444,83.75638054306731,47.135296242344666,48.466284765985726,80.0
381,-20.40118384448001,82.5883792855316,73.35200857467831,41.347415980423136,80.0
382,-1.1479859444733538,85.92963563855702,39.781213835629615,59.38706361064388,80.0
383,-13.867139173819648,79.64966969423087,61.121428534660346,41.35320606363453,80.0
384,-10.231524029854018,92.22988492264929,53.01667652865856,50.53457420470182,80.0
385,7.224602732546654,90.7725295811826,32.143533526191774,33.20260887220804,80.0
386,-16.023490963344823,81.30170576901536,61.99816624364347,58.23066282595873,80.0
387,-25.10497302773066,68.6314942190769,47.823614012198256,40.67449403903254,80.0
388,5.319964786076853,79.06044701931579,64.35074222648132,54.36816598449841,80.0
389,-17.614307119683133,79.0381954623603,40.033970952663914,44.26265114149582,80.0
390,-31.776568426838352,51.49348584633995,45.214283768381584,63.57812336766464,80.0
391,-26.061551171162638,69.85104420577399,59.30847477187469,40.678003445612305,80.0
392,0.9793343323947767,62.54527062878408,20.63211348568428,45.48785113973874,80.0
393,-17.85690444500019,87.08875720001726,26.21681091262712,45.86105495999679,80.0
394,-23.155293882641757,73.7173608838641,44.03854988644316,65.98186281287943,80.0
395,-31.579031980124785,51.868136617558946,50.33275681110683,44.28484831980534,80.0
396,-11.133650752607139,87.65987094736664,35.47673340252501,58.561285567300956,80.0
397,-23.06127351064025,70.35649523916395,52.85829580983486,60.80050337894135,80.0
398,-33.170030079052665,74.74876770866989,59.958253826792514,60.15533216598967,80.0
399,-32.41144545250571,68.53272701440294,59.138721982660684,46.69568561015333,80.0
