unit_id,ProductTiter,CO2Level,pH,ViableCellDensity,Osmolality,do_FeedWaterFlowRate
302,22.744725202918573,51.37142082814381,42.63201628381437,68.16998402018356,81.76456186026036,0.0
303,24.18525583011547,69.6848528995966,44.85938253343652,63.29134165649208,39.778591427550055,0.0
304,33.643884971535456,36.981855711094916,52.17188618665387,73.42698746610087,57.25994367673504,0.0
305,21.36621187961593,34.84473078939524,53.39098144935356,55.83100663515463,60.838668568541564,0.0
306,30.488699096013494,60.776438264426986,55.11931947152996,66.92522438918272,45.39392340264841,0.0
307,24.779352849845957,47.84154399912576,55.48756801219835,70.46626245062461,56.44797002706748,0.0
308,23.062169448618832,63.636926495713425,44.01774049433274,66.57641875207243,44.83990524929963,0.0
309,22.117716033713716,25.3264768356716,73.07708870354892,59.76909069041255,72.75337139237188,0.0
310,30.97677731242968,40.340323754547256,56.844273597660255,84.38188559453205,52.20899827878919,0.0
311,29.010771364694133,52.35068547564624,39.00808552262889,72.27847420095132,41.91024131007378,0.0
312,28.53158834937309,30.06654514398164,20.61115566999848,75.86366903910366,74.93638405087177,0.0
313,32.85609653050803,40.24237342848154,38.53660520923394,67.41525521323935,63.93804844743653,0.0
314,29.17379738665135,52.33114828990808,46.70281524353479,76.86537514169613,35.876768582154575,0.0
315,31.81157908712506,57.63822721834578,44.14874436554513,75.0023857951035,52.54721061268339,0.0
316,26.266656914122198,50.268996367543366,23.634421679011467,57.55221471906894,56.65613710290176,0.0
317,30.451159552853692,53.77849157165369,67.12670840668808,70.00719477466038,34.20123598416711,0.0
318,38.44665116405371,45.36960033745389,36.82408816580114,89.23058020182219,71.45842258984521,0.0
319,24.491438617734225,38.452203422197385,58.9067102184655,69.10174379698245,65.74470854775919,0.0
320,30.056292692002,45.267423178687274,41.175929996722246,63.56117324675394,58.68437452621925,0.0
321,29.064367826542036,59.00283808148725,33.059018434987934,68.11004884337483,71.89580349955654,0.0
322,28.724631014904936,63.13936463645097,25.63868674417921,73.48220251531546,26.506401516908063,0.0
323,32.48555990944186,40.02358471415229,43.20536962330893,69.38633591703673,54.937929641717005,0.0
324,24.956842775493726,39.71168260314728,62.110250706458245,59.80376118620347,33.33249989820332,0.0
325,33.07324105106976,38.24117629618394,47.019752152282265,76.72176712566201,62.21612746987644,0.0
326,21.28578618281348,24.626811658147048,74.8050426120052,62.34695852203314,64.66967266417639,0.0
327,34.66623316443698,67.88169109393138,59.03767727075923,65.53820184438962,53.10550259588945,0.0
328,27.6445185134744,44.973265048702146,59.710989670343274,77.65397224996738,32.4929961930509,0.0
329,23.768392829831104,55.685964221342815,47.57838460434828,58.92781372061608,65.43201897032937,0.0
330,35.36681779592145,64.1794889002136,33.236631009466535,88.91198355332489,56.13437925413638,0.0
331,25.85722393930752,62.34287129784662,45.01603799627146,57.997934028754145,47.84107990157738,0.0
332,23.156986782869474,52.74434370312097,36.545041344507375,59.25223885744029,49.79084233295332,0.0
333,31.106397371477126,75.13033483817352,57.07752002788403,67.20326732220384,46.63677281147832,0.0
334,17.93853345655689,65.50330509282492,40.8863567309977,55.407266218413326,40.29787542318054,0.0
335,37.55754408666905,45.606302448170936,53.91864795073508,79.3092934877224,44.75385889180731,0.0
336,27.2317171747331,61.38609402916804,43.13344025998972,61.402126952299426,49.55762450108678,0.0
337,27.75419771840319,81.28647611233922,47.741441759478356,77.35160003495089,61.627818566253175,0.0
338,25.56114842395921,32.756182266587004,63.284155680927356,75.6218747861059,37.31767519514283,0.0
339,29.018584139557216,58.85355301683449,44.7138717028361,63.87886336844516,39.05992295599436,0.0
340,34.48272014702928,44.26079918122705,56.18606691143918,73.36857826305413,48.37855954017081,0.0
341,37.61452519098879,62.750139850005155,44.792103158263416,82.90184553902974,50.62996422986632,0.0
342,26.575830367499933,36.59634728638986,42.92430292888494,72.40684915005974,59.26956198985419,0.0
343,30.118650396517307,43.24884556918912,52.33593395423196,68.98512683516927,23.180567022693744,0.0
344,21.07583290789374,56.17018588053093,32.33076885531022,63.75791437780709,61.1382893408746,0.0
345,23.76237789961465,59.61343041257491,47.36322403974212,68.21041968797172,50.564915863563044,0.0
346,25.556340092885392,43.545721443383854,32.659503514868206,72.03178872376117,67.99814130559035,0.0
347,31.70575776612468,53.31153583645655,57.68661050299623,78.66222985433907,56.89173251601869,0.0
348,39.699450549393774,51.07519324469721,54.47115241815693,91.20132363415786,54.54060289367072,0.0
349,41.72405991458486,27.150060321880083,47.02949467124189,87.06019767183483,35.3987547069892,0.0
350,21.71328206142601,45.56642757070442,53.46238526265853,69.45534444941768,52.47779153671275,0.0
351,28.3881081029114,56.07111818636961,46.51438358769012,74.59914460819338,37.4368267295549,0.0
352,31.333954981416476,33.86902259562404,40.80242166602081,75.48797957245462,41.16636343823056,0.0
353,28.07868877362489,59.639886724337,47.94235708325127,64.21104372833196,57.270911235853845,0.0
354,29.133495501319604,60.423543402140346,78.61472973775922,71.18844299369437,62.17716749038323,0.0
355,24.63441059599589,38.23924149982304,73.62626408200825,62.9286208361257,65.69191258381804,0.0
356,24.37777439780812,27.211336747713432,70.06005762855335,71.29821292426762,60.9202783260209,0.0
357,26.177771415543276,53.02245931895709,52.08336804071264,69.11099528471156,52.61346514870543,0.0
358,38.20590053857154,39.91712369260925,39.77542111187449,84.17365252376104,32.82102286544346,0.0
359,34.405313810186556,50.60718866600619,50.78038675523787,81.00948459820809,48.23727802230007,0.0
360,34.43042810197892,63.68164015107123,43.577068021382765,84.16137361018602,53.611897822751466,0.0
361,34.429527115283676,35.753254528623394,34.581528963334854,79.86390761467067,55.11365576707271,0.0
362,37.06086169259893,64.93050568755659,62.562761585053266,74.42092281097483,40.2329665090018,0.0
363,35.85078916653959,68.3200409672567,18.190051128977146,92.00982099558087,48.18456577480513,0.0
364,45.02706332838881,56.02880461090574,51.67605825077524,94.33093066846126,43.768464584409166,0.0
365,30.585927543057934,56.108490524540684,48.25403630224635,65.30005776059018,31.09788562226332,0.0
366,25.330688532368395,64.88371196192419,63.87042412135043,72.8053568939922,57.014610807127774,0.0
367,40.92225298959889,36.41667656663648,45.23249884652089,94.76953527242142,62.51695101015184,0.0
368,37.719104215578604,37.37768566899234,35.75690253930253,91.8877296844161,47.072906970628,0.0
369,43.3159568430464,50.874439439398316,65.27916310700513,93.6586290294735,45.042337926003164,0.0
370,36.793901824314865,46.527224494224754,67.95294927237366,90.21109159079498,42.695275170264225,0.0
371,18.465858481250475,70.10380636293681,58.08433780025682,55.44670398934539,57.09667288045821,0.0
372,27.459196751873698,31.151232589067458,30.88638088600245,75.76929495302268,41.96388589628317,0.0
373,20.643978532194247,37.431109682110524,58.08173354029137,71.38145693466885,34.17881910260042,0.0
374,34.444212047889394,49.44304880563668,57.31419296193937,69.46863910294313,54.745846021318854,0.0
375,35.00729774354527,51.2445685237214,54.464209434771824,85.09679022290786,58.84718548940278,0.0
376,38.17404254917284,42.633721053968145,25.014719596826872,76.83665369369282,38.69299182175856,0.0
377,45.58280485297526,38.128446569864494,34.63057487257911,98.97181389186319,54.253958954075344,0.0
378,28.988056328775375,47.85853116256052,55.16463470387706,72.42702883704591,50.1913550950679,0.0
379,31.94585709978239,55.761524678107264,45.50978882888658,81.56246790617794,46.907064271709864,0.0
380,41.69543447511077,49.04883650913945,51.184735894031185,91.44469623267915,39.7124117330489,0.0
381,27.569779283258747,70.34153410333572,69.23355709103274,65.96248051708184,31.424782880595814,0.0
382,30.537249327714733,54.06328182991838,60.7931505814811,76.85456988642703,38.29042568156366,0.0
383,29.227452225173217,47.00155084121982,41.55364792575075,76.2839955683042,63.88632323086576,0.0
384,31.098995098789487,47.89348198002329,53.706376957105675,71.89120745497556,62.31772919272424,0.0
385,32.658199665471045,25.989996617259497,44.34947020049825,76.36504507066971,57.61430252844414,0.0
386,27.84084208825068,40.7583397060488,55.940571994496416,69.6647976316685,45.09850510020074,0.0
387,18.880363724574757,34.68109802333676,59.214761156476,67.34152635191661,40.325761398006414,0.0
388,23.478397460730978,65.19179977994065,47.673686807034656,69.0639423993058,37.37175960615132,0.0
389,32.18856872001676,55.076677070121924,47.7818305971487,81.65037973898463,61.32377284451107,0.0
390,30.287840435783192,47.97569491987153,48.052368302955124,74.00073863665847,52.73626943932072,0.0
391,31.29344390517127,40.209342757603274,64.76267335009176,80.14986058824225,43.68903510944262,0.0
392,28.524170897704902,60.86532054776194,71.39152607663597,65.0681760168139,35.60335359205016,0.0
393,36.87940371786174,51.333147710269415,65.23625917020725,87.59644744712963,60.3692791522431,0.0
394,29.62396715022268,56.82306411703344,47.76570747775969,71.98534101358325,59.28445894331905,0.0
395,27.047590265066138,62.963160413759766,57.622540447845715,76.89367446329626,46.98150733037562,0.0
396,32.309145141165544,32.331945571815766,45.677553718815965,88.32350105484164,67.96178883847305,0.0
397,36.657524118017676,27.07981517673072,52.55478127106587,84.22836395412882,45.54505319067269,0.0
398,45.045142003409296,55.2236289884913,56.93526990226647,104.7846773371932,62.11411791261767,0.0
399,36.892130680419946,46.59457724135009,45.11947044898895,87.11886409626945,33.99939120060405,0.0
