unit_id,ProductTiter,ViableCellDensity,Osmolality,CO2Level,do_FeedWaterFlowRate
366,20.37807723578977,64.98576855483643,48.79425182548517,51.25884171871365,0.0
367,26.189004448954204,75.97026404685676,51.239468955846235,51.43425325452956,0.0
368,21.459292645026697,58.61475535217752,45.268233568825,49.2802044664299,0.0
369,36.99653786667716,82.38402986874429,41.87654503079025,48.64153174172782,0.0
370,28.52107562816105,73.61971949383837,42.83601419834038,52.3969315635963,0.0
371,26.78180128902536,68.07631619784564,34.772907730866734,50.250231842547144,0.0
372,25.5644169422814,78.06158289284053,57.28493129479992,67.69382138015924,0.0
373,24.79570127827796,70.44003231527194,63.83260652343746,62.541317534122896,0.0
374,36.01333403675766,83.38559504809226,68.81884360761079,49.30624120335639,0.0
375,21.583698745929322,59.35153358866158,43.22081751053426,64.63302313245869,0.0
376,18.13081692282205,68.72290434426857,63.53975586569069,53.465223478045516,0.0
377,25.81906866409092,73.03071925068436,36.15815301121872,67.14122895574636,0.0
378,35.458762830929125,71.68994375244351,64.40069569531788,55.13720945680873,0.0
379,19.352824332530147,57.012776237879336,49.10668105748672,43.27964205015665,0.0
380,31.950998106311832,88.48287196567382,40.96222383230135,58.92629194473289,0.0
381,39.73777398210931,82.72044544948702,70.22506007057893,49.55411534203853,0.0
382,25.239700923332908,61.5894405768537,55.998864954059094,40.459910948071894,0.0
383,30.10229014083949,81.27165557182467,52.3271935326359,57.77963053142741,0.0
384,54.15562040865047,105.20480933216542,58.614506738332366,40.457198258035966,0.0
385,14.811712212096554,40.960394635282796,41.99040249702401,75.22370543702982,0.0
386,35.29025486421844,84.54726485036126,45.01095098840357,33.914467559254206,0.0
387,26.050171358371138,80.71484800291736,60.239094801191285,53.54111991660438,0.0
388,25.900618649109955,63.98905898750578,70.5236030775851,53.37222337728129,0.0
389,29.51678593727212,74.92370678449873,61.30100966056156,56.789610363769874,0.0
390,41.08410864061496,87.92804742164458,60.45197814910952,42.84193026633446,0.0
391,27.983157256115895,75.57504139083208,51.1273890408482,49.64402724401252,0.0
392,20.41850576338107,65.60604182567849,57.74033331568116,52.95329768065033,0.0
393,25.6350293656436,76.64373493856363,48.525675246914474,49.246901046490606,0.0
394,41.84540253835151,90.69039196206894,51.31838724940012,47.61017514311917,0.0
395,27.367859363962463,74.90977852495618,41.7224512506264,42.40511578195905,0.0
396,28.536590375891134,70.66027924015815,54.842038371114,41.17402006914884,0.0
397,29.730082862606,75.0557153952523,43.52925412655659,41.89312518735946,0.0
398,30.967010841828525,85.02493512457652,48.87511835606289,49.20721901721115,0.0
399,31.774699667177565,74.22773461992118,61.57628567307232,45.4226562303152,0.0
