unit_id,ProductTiter,ViableCellDensity,CO2Level,FeedWaterFlowRate,Osmolality,do_FeedWaterFlowRate
298,5.409274436377203,79.73569814984569,53.27490164500001,20.45461103746287,72.41254099304201,20.0
299,7.821031921082679,100.64173180026143,61.367736988367625,19.014916101243898,57.152020799584136,20.0
300,7.080214762178745,80.69396209600458,58.853031894142305,19.170811601023875,31.605462677908072,20.0
301,0.9881794363075249,57.58782732375084,56.32675366515522,21.43008534459289,60.22346684597292,20.0
302,-4.523054391074836,73.87673687551157,35.87087912747451,21.679639224851986,41.34866013370217,20.0
303,22.22006507593359,94.75133634553977,65.1717686746269,20.0300268945051,40.701279671867006,20.0
304,-3.9935886050504874,62.141205596948105,50.14663275277476,15.454996116772385,75.30238812474273,20.0
305,14.947119431418464,83.48104928419947,35.71417973885664,25.61788804522112,56.19264559989561,20.0
306,-8.336693765709109,75.66473765167753,36.57658026948983,20.884479775101134,40.308200136900915,20.0
307,10.748077850360994,89.45490095130337,49.066767837961564,19.161157684887975,62.250538419719106,20.0
308,4.942384785281578,91.55857654825566,38.70429504125177,17.709987138424577,56.67303069882518,20.0
309,0.8126812703316473,80.68873015187854,55.59647008329627,20.664172374909796,57.59481129753349,20.0
310,7.521664255371014,72.14322944752982,38.91076312994993,25.748130090126164,45.15632317889745,20.0
311,11.976967542620724,71.54442112638468,38.51573251622802,18.664290358853794,59.616289192557794,20.0
312,12.932741205003062,95.75067608342749,37.05198664798463,22.70385967875654,41.22884518642921,20.0
313,4.097924504135678,84.29231869215509,45.07329154729182,15.699569910358674,38.93409795631901,20.0
314,-7.325117738829769,75.48771578950497,34.82538256497055,22.82384219864916,51.933340854578,20.0
315,17.089126437273446,68.86884253102002,44.030955987519775,27.03644938385444,49.50238367384703,20.0
316,-5.802828230905719,80.75558469517078,36.990120615981475,21.73492826093544,19.686293010274305,20.0
317,11.338168552851398,80.15235909663856,45.70952489529049,18.765535876635024,63.16427277416966,20.0
318,3.9256711242987743,61.18634185737052,59.868013115373834,20.563655589611717,52.350771205549655,20.0
319,-21.39232340260009,59.83498402572811,46.82481918477669,14.189036450882616,46.50347633518219,20.0
320,-8.955852345580698,78.36068252336402,61.088364273114344,21.88099120149057,65.10726805242848,20.0
321,23.567789826163626,70.84869736931715,47.97306894267757,18.156710813926605,37.994750179446314,20.0
322,10.599481518271045,66.20392220160167,69.42687886489864,18.106651299395935,50.52745780761265,20.0
323,-2.5688499113596173,75.04651549612336,47.77920104664142,18.244987249874658,65.48260490449157,20.0
324,13.872005868825696,65.24811995252907,41.83013403281822,20.53675289257683,43.890765800060244,20.0
325,9.05656933155076,94.94298657600777,63.18887407072701,17.893225938621278,48.81013198994651,20.0
326,-5.856321480692943,64.34968770056214,34.19822355656837,16.195372982454717,83.71522354483069,20.0
327,-16.280744894714626,65.02971398615799,43.94857258154784,21.79209477281395,38.30774336992559,20.0
328,17.86828757333494,71.74844523899532,65.92267615220092,27.409801792699923,55.44429529031899,20.0
329,-8.432412223523514,70.03580493620349,63.367486935892614,13.467510858420361,37.88694254273014,20.0
330,29.389666911990087,91.7374672546927,61.653117712784635,22.852860933810405,52.16479124273792,20.0
331,13.568728164488075,78.45560971399658,47.88974160448913,21.40788921869721,59.529514972721856,20.0
332,-8.671141683471008,58.44808810867698,61.96177358304027,22.107212608285167,70.3969546080268,20.0
333,9.865530282246223,86.7666904260471,54.57030367072064,18.83572399997176,58.40494174703022,20.0
334,5.746629411709504,68.70609009063953,74.51233694243517,22.84832131790293,66.31557916911815,20.0
335,7.754713990940003,93.62844249170213,62.10564145327291,20.348644822993123,63.66796475039589,20.0
336,3.2022680247281765,87.01867822300224,23.28442369909899,25.228646988962115,38.77008322920863,20.0
337,13.518178366589455,78.46582421099635,71.57982390153848,16.714187153614166,39.33920056507225,20.0
338,17.092197312949878,77.97658914799932,36.397806096936456,19.18456996618276,60.67030639230499,20.0
339,18.684144695091984,73.77174237028179,68.69038381874505,21.79637008978224,62.960852014855874,20.0
340,2.3570669074573507,69.7567952457331,55.479952009587514,19.171927457994965,75.09447198615486,20.0
341,-10.24712838324969,72.25489253067462,56.19075146883276,21.152483958221573,47.81514416161497,20.0
342,4.355728619439402,75.97518248784989,55.80439057282903,20.52310909252928,39.18864874465288,20.0
343,29.16034181401979,80.3474464057934,63.59247935807319,24.32505388239111,31.228198936927004,20.0
344,12.191784213210326,66.85642247134099,38.21973526301851,24.221916018421084,60.47160151106465,20.0
345,-3.659004617322233,72.22148463924736,28.25218970326706,13.916439128573602,46.05181212923225,20.0
346,12.986794146926085,83.94754153009264,72.02629879942198,20.21490833335083,51.84620877651645,20.0
347,-1.8811227388613325,67.73453049793977,53.77303329909079,17.42104090874283,51.87434614668466,20.0
348,-0.6145018145420167,73.45058261396117,65.54346489109727,21.68704865318111,65.08174194662394,20.0
349,-2.9864234989584473,37.84960820795858,46.847607298751555,23.95062402608401,46.536071880780206,20.0
350,3.9995913629923123,97.74186945593983,46.59228774680911,20.48065202787693,52.743994783876715,20.0
351,11.851858218269442,74.41217948980187,50.56143473426013,22.3069434873621,37.546388959838985,20.0
352,14.754905984388285,74.16823591724179,53.294142931248764,21.500001474084215,74.2721689399794,20.0
353,-8.075112915802897,69.63617659163252,38.37051567503259,18.71375209463096,72.29293558468122,20.0
354,-8.925340439128696,69.79117838861956,49.9115738020372,21.16531500872863,61.91486766919665,20.0
355,2.9469395523110817,80.70645926407674,60.738208797719864,19.744524415416823,54.57558751263066,20.0
356,23.043193723211587,93.93808800204225,61.87457971215094,17.888125328192025,36.4561119792567,20.0
357,6.447770428049821,95.30890963403725,59.043066254834,14.657787886560996,49.92999948430621,20.0
358,5.629065160135983,73.8478831998953,41.15324803091371,20.210176608054788,39.196889417870345,20.0
359,-1.924651092782824,81.73811538475971,50.34745162937263,18.150416601227462,60.239207941374204,20.0
360,0.8135574086870917,60.46115404787576,35.88144550353595,22.544465975927356,46.644221288856926,20.0
361,0.7428923577345694,71.09460539061561,50.16827725742608,18.1675018862796,47.641966551610224,20.0
362,21.466132817070214,86.49054052667009,26.67335157177316,19.795546022904038,70.85262700190593,20.0
363,-13.47154420642724,52.61330942757807,35.963982942676104,20.17773847369232,90.76386728686002,20.0
364,17.77433515111844,70.09928653267166,54.33716036317817,18.59380605991197,44.75919025875093,20.0
365,-9.095379532738452,50.01051821411285,56.74342030700604,18.529613059857923,56.30804214493751,20.0
366,-19.132834622461164,44.282814507934695,42.83444005948025,22.55835298253612,35.88307832913473,20.0
367,18.61844870045411,77.77510331044266,50.56131469568099,17.49340947894849,39.95749123547678,20.0
368,-11.286707641721584,58.98344706618392,58.58564780242203,22.56272960053773,53.29774742055274,20.0
369,12.913624341472328,80.30146064381798,47.49385279568061,18.003728321836476,57.405198942553916,20.0
370,-9.13800758973509,68.4544076300454,41.92118489652914,20.67484287833313,47.1543392556245,20.0
371,6.055653898509769,85.36777586441994,42.88121259519805,16.568520446067925,53.849919226229474,20.0
372,23.576527538922115,98.16066019503465,74.55840037759067,23.379309646773425,60.417588629464255,20.0
373,-9.526139069889894,80.33302492744703,51.56969839515078,19.783369658639593,22.517177899796096,20.0
374,-0.9665461485018683,79.28855089719887,60.8299573358666,19.043726433105764,56.48191695665139,20.0
375,-2.329532948217785,58.97824360331533,66.496455087465,15.34448935325047,58.17476133007259,20.0
376,-5.451371592355115,70.77425020016368,73.60996510052088,24.367902576575908,34.2240546863057,20.0
377,23.873846299347605,76.50523623831204,51.65713069624092,16.790291520449443,61.845620262491295,20.0
378,2.251059554698908,77.49565476126982,44.18985860928289,21.724598204067266,41.986429457202334,20.0
379,5.912106259978621,82.18380766260087,52.0339890324122,26.84307701132876,64.66677061942904,20.0
380,17.44023150912502,76.09355042124143,72.34597267347282,19.00591254423134,35.65872358322711,20.0
381,8.162818587229497,82.31830005568808,36.311700871145966,19.676059011255877,71.84454291375624,20.0
382,0.09384318814634174,73.77869821836471,44.63449561101293,21.05172603143589,43.39383123972314,20.0
383,-6.746727240055675,73.25968404467203,50.42704805874719,23.79950737528317,78.33072533980581,20.0
384,8.896700374761199,67.78917770686887,62.878530348032136,20.47544431706564,63.083832592419675,20.0
385,-0.9449294811309663,85.0698285254727,52.365487306435924,21.87310013569887,56.467811985487316,20.0
386,13.018137105567654,84.08025528619298,33.75205620543319,20.11089970473856,66.94763431870815,20.0
387,0.924712940362693,70.8753980427419,48.93204755346826,25.12402780219456,49.45538166109405,20.0
388,-7.6328647495188,68.9517475307413,65.34810542035174,18.389760418314204,58.62044899031552,20.0
389,8.633759277284732,84.62516110745068,39.20008949519628,20.393771907895683,51.7001556237278,20.0
390,12.766536095826417,70.14404413275142,56.29960246357924,13.502845799040923,72.48738614840096,20.0
391,3.8443237382715383,89.12436019150229,41.01703708281831,16.035407428456715,27.633628962890246,20.0
392,-6.51273069669333,73.62770364268013,57.3249598606615,19.459880213716648,35.46686458551291,20.0
393,33.21905784273292,69.5057917921943,51.51155100208714,22.834916465867842,33.09619509810372,20.0
394,-4.265645403278359,67.28714291940597,52.631320689622314,19.843412421833936,51.790025796774664,20.0
395,7.105043779590231,80.11935700557379,44.651007986906805,20.3567046605987,29.622864842970593,20.0
396,-23.953684672876744,31.28577297087476,47.656164893179074,22.08997814793063,44.279945695668864,20.0
397,11.561274579570746,79.09126300960298,58.43454566266521,23.70015834269446,55.26438967347491,20.0
398,-14.135143534393112,62.29733625564803,69.77115705549373,22.44020371091156,49.71802538074664,20.0
399,-4.776514745372445,68.81528966992012,64.38890252282633,17.667749959399583,60.770288157790944,20.0
