unit_id,WaferYield,EtchPower,HumidityFab,SlurryConcentration,do_EtchPower
360,-13.515305907809438,75.41384745843725,52.09180358495049,57.29666998692787,75.0
361,-2.3093340075279647,76.5814890825119,52.23821915823281,53.93556573774475,75.0
362,13.824350096541345,71.9559685014228,48.176157307149445,53.918344051483814,75.0
363,1.9277159584561365,74.71077799260736,43.940186123327,47.83619419527676,75.0
364,16.830151074032056,74.6534303499616,53.6656109797706,70.58518079475955,75.0
365,0.10942505145795867,68.65804652949849,51.50459304301043,46.29638760166359,75.0
366,-16.604941404862274,72.19719469271479,44.31514839874868,47.04339357767135,75.0
367,7.054564959265011,76.86814912878876,67.93540648929425,57.86813419465902,75.0
368,-7.454400438257441,72.16514656088539,56.889866699596226,70.41872441311676,75.0
369,3.989365881317343,75.07327766930135,65.94454262922272,41.17127001585072,75.0
370,-16.60537686472727,75.76237332919159,45.77941230429886,59.5880315952283,75.0
371,-2.8626259061429224,77.03097546539504,52.197236851384645,32.85358081710939,75.0
372,25.96889647938812,79.66556845924111,48.37006804804794,48.052245939200986,75.0
373,5.801101730322639,74.13888259555948,64.74128926661696,50.27709819332163,75.0
374,-0.6636556168324028,76.42601119882653,55.07605033055652,46.064246627233224,75.0
375,-2.5410851818992213,71.37593743441418,36.013520742836064,51.12407323922815,75.0
376,-7.438075062420448,76.91780776934085,45.61126643346118,55.69740661222032,75.0
377,18.919393311843816,69.79427239159163,51.1716336866854,34.87542231457969,75.0
378,-7.009976901912347,78.10571633016802,25.472991425233708,54.927915261823856,75.0
379,-3.1600982275791982,77.58443551016313,49.3212969158519,25.366568119353396,75.0
380,-1.1249303139709115,74.38517507262372,46.97267245612932,61.70967573392778,75.0
381,17.027477575714396,76.25723825417873,34.943123074605204,41.28074675773895,75.0
382,-10.908141538975613,78.88367393990607,76.59702111328134,36.67142183898571,75.0
383,-7.861605398079925,75.11328770776261,59.95167961878475,46.99808316926152,75.0
384,11.08956841201472,76.23754946617505,52.09119410297813,55.69584343047323,75.0
385,16.38233654360548,76.21716169979139,56.855601271475294,18.205681670300997,75.0
386,11.893893904493844,73.00722770267501,52.0997831716579,63.57549720025201,75.0
387,-9.07209575210992,73.5702695348574,49.35043264764566,51.704908210303394,75.0
388,-2.5805012529334954,73.06806340817455,38.93382303140696,41.82519217313108,75.0
389,2.3276285118744964,72.10122195153637,63.37839593435594,35.42887389651101,75.0
390,-6.557422181766936,69.79025643802994,75.74127116066094,58.673045514393294,75.0
391,0.777507337649916,75.52861534392123,57.17245434591093,57.39146357355205,75.0
392,-10.926828233226184,72.97885690776961,50.042683739657946,62.781325419982615,75.0
393,44.430601922363735,70.49277558841487,66.5868394061941,47.989965500732104,75.0
394,16.82889776069301,73.90700154801524,61.125239544801545,44.45857210826153,75.0
395,-13.194049092010504,75.14066607997412,62.74587045444253,31.5514331027708,75.0
396,-0.5580766974895277,74.12573861202718,56.72609369224474,41.546945918421464,75.0
397,-0.05127918801584652,70.67326140416881,26.76043124549905,58.40503588327192,75.0
398,2.1474516225112255,76.59932057712084,45.4336941074628,64.8444642728673,75.0
399,4.353196859742045,73.27982358372489,25.030470560223016,31.742430292972326,75.0
