unit_id,WaferYield,SlurryConcentration,HumidityFab,EtchPower,do_set_GasFlowArgon
361,-5.060105788910165,71.83975208349777,63.305295292198664,65.93930352890303,80.0
362,-0.6886063887242468,21.836390826073565,52.350795270408064,76.50564359737388,80.0
363,2.1677417835569592,53.08993879150595,43.534191375555366,55.26144260123587,80.0
364,-1.5025086779843035,50.12074376810449,51.35685431592202,37.93845734380456,80.0
365,-4.590657915684002,35.110724196146194,45.22384290493916,54.71758649614293,80.0
366,21.65789695307992,57.6118617334669,38.03864329434653,86.87824731473145,80.0
367,3.609508657551294,32.049487155952036,50.869395773426604,49.112509574212645,80.0
368,9.692892402160066,36.45176223477185,52.635963165145995,69.30318259653147,80.0
369,14.112896865790047,37.79718816721204,54.69539463649232,71.35405258184018,80.0
370,2.793883178691869,40.976704634966936,54.73672134235301,73.18111039686532,80.0
371,5.34170578720453,37.33210882982061,42.25033177557246,93.04774914556964,80.0
372,12.4494478733373,44.32858949436799,34.95614009570174,85.15178246578998,80.0
373,-13.350681506132997,40.16158918716182,50.99603390357234,46.47186680304612,80.0
374,7.652988995894022,59.07339697438201,45.471009406983256,67.48893490770317,80.0
375,17.317380263378382,59.83197546262936,45.54174039926655,28.002327584305675,80.0
376,0.48183429323596627,39.7271316164949,23.67146549657212,61.18386539225951,80.0
377,21.106699738028503,35.9338777155854,60.77429987103857,96.05811989583584,80.0
378,7.943916019939772,23.90439436080546,48.39014527253748,60.032905174770875,80.0
379,9.774909041927542,60.18875001896939,42.80524233294972,23.001449505843077,80.0
380,31.52404301884287,46.50363287111481,70.1473329219744,105.68143450743929,80.0
381,-3.28055071689156,47.94803728176907,81.14689787702287,48.4487852217364,80.0
382,20.900738649607884,38.745525004499015,71.78135770802356,56.6850348869915,80.0
383,7.770577993437708,35.877437040479926,47.46682771694986,44.39975866005162,80.0
384,9.077505247499236,58.24240856702312,56.772193345472324,58.71776931298001,80.0
385,29.056150804671102,80.25381393042525,54.650522700054104,64.01404152873022,80.0
386,11.347006848376799,46.80353387553236,62.600119713109656,79.86067608448252,80.0
387,1.0463656944337645,38.12138603691303,51.72955335079906,50.68304880395356,80.0
388,30.25779674297982,55.69912618704972,53.47571859747636,83.66215450206947,80.0
389,22.216965732413918,54.20236671249999,27.930537426448378,97.41224723238533,80.0
390,1.5537063215108873,54.23207339110569,26.87785472605873,59.028812497310184,80.0
391,0.9802199097636746,40.405470280725694,48.98444773451606,70.3676043631118,80.0
392,26.23685260995496,63.82247644730002,62.23044830645082,55.850903808644766,80.0
393,9.040240826276634,35.3428402717749,31.51046884824617,70.66158032336908,80.0
394,1.1819986690678825,40.860945639658574,65.90522627014558,58.7988967928984,80.0
395,5.9205890816731825,45.79986898362826,72.32142966950765,77.85996508239035,80.0
396,20.438630005458,59.96567598090396,70.09385603928426,82.36197764698667,80.0
397,4.601549613890982,52.72768918810424,48.81965496283945,63.11516883033344,80.0
398,-9.602259895207645,65.51398359238273,70.84222315975849,46.09459689955348,80.0
399,-6.276455040205773,63.997917048784984,50.44529331937608,49.05918558655696,80.0
