unit_id,WaferYield,HumidityFab,SlurryConcentration,EtchPower,do_set_GasFlowArgon
361,36.23272645964498,50.01411399915566,50.57639210391679,43.50143989749352,75.0
362,3.8594172664998823,41.786739473230725,46.78328085795152,58.673204330020056,75.0
363,-6.726328707119658,29.093937474766996,63.80500007836065,59.79459590597338,75.0
364,5.358448483382854,53.791720763853974,48.85473424293337,34.5234930720244,75.0
365,-10.539686167891913,24.391224018481456,27.601540107104263,50.14035955814098,75.0
366,3.133359989147994,53.99855336320198,67.52268250928654,78.72845335597157,75.0
367,-7.220014184923208,51.58179716620035,54.80844330745037,43.38420810994605,75.0
368,12.657142962967214,49.93174163275731,66.10043892273465,61.86837338247164,75.0
369,9.26453673070399,68.58618350793806,43.98619500254117,72.99700313568727,75.0
370,11.601520248053088,34.24707072639214,65.03871438277024,65.78535197896042,75.0
371,4.757202020073894,41.20046693428235,43.547574201103245,66.01234485944342,75.0
372,-1.6677627946913107,48.32793425164135,33.881887923320654,53.98551030358707,75.0
373,4.172132393736368,34.679493511475286,39.22379926424586,81.60503959374552,75.0
374,0.8554516920095394,46.6494758355357,51.38222153507573,56.53692414844297,75.0
375,-7.478090262521123,58.391915270038055,54.33622246292136,50.79955384086414,75.0
376,-10.355456700250157,38.66525383306488,56.773847721524646,52.01505991677558,75.0
377,0.2559199529376319,47.976381060881025,57.267369958631335,41.35772885934417,75.0
378,9.197320136194078,35.48729596122945,46.197094110990804,63.26375914640368,75.0
379,2.8404694570372317,52.828642177681864,40.67129836493687,49.44525073907876,75.0
380,3.469771780578988,50.081785308969394,54.43064095686977,54.968783067194586,75.0
381,19.072174502345838,45.3002435714436,58.49079267597821,81.01930736112574,75.0
382,-2.788626521103981,26.213284580707587,44.13543118583611,46.901072512325676,75.0
383,27.632118855067585,70.54155369006305,53.198657268206674,73.13156407563804,75.0
384,7.7712161003325875,51.71062748630861,41.02072758864468,45.515352280403135,75.0
385,-3.9962470247678348,23.446786326579563,52.89803801341827,52.49825268729239,75.0
386,14.21542143061323,50.695849736663575,49.41757723634027,65.4740205351438,75.0
387,-1.0712359341202902,40.91324315970006,39.27491746432676,25.200952058213424,75.0
388,2.997689254363111,33.98457326796194,57.85428182327967,71.98364603466446,75.0
389,21.809404490043704,39.35628499169128,35.17636322896457,88.97474322030978,75.0
390,14.870260438595494,44.138256919001584,56.022877071965915,71.083404211662,75.0
391,-5.618885063489355,64.70586314502188,59.448540294039965,48.83615885045134,75.0
392,-5.38842844498862,37.813231572554685,74.83164423925346,60.35617570525121,75.0
393,-0.43816751290570444,71.75507996481761,41.841818390672564,64.1093970164624,75.0
394,7.417873698861505,45.53122757115182,56.65440557211462,53.698723888597115,75.0
395,-2.104992824401844,75.00405238441704,45.54381715933691,58.248825171327816,75.0
396,16.909357892244103,40.71259438003336,69.20319417789275,101.53093866252095,75.0
397,4.994464301539445,49.00177953021609,60.74389119099195,58.45338496464128,75.0
398,8.389666041148493,27.94291102100619,52.589225830888836,45.917523085851194,75.0
399,6.505221452991291,39.371852861250765,55.40075072129103,67.20314584562846,75.0
