unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,Temperature,pH
331,23.951024158816857,73.7144932783276,72.21335514241954,42.891245336134574,40.39797934199849
332,20.13398216971496,69.37570187490535,66.51659417565665,40.78058135594267,43.16867881088022
333,25.55079895590843,76.80192218261578,73.04747782796461,51.40073844754163,51.84909668139212
334,21.155843643953528,56.91763478379056,61.33893521169731,47.9473035819936,51.68680145085667
335,17.446796391128547,68.21854361220186,62.0121808596527,37.83709506584543,23.386204216612814
336,22.360104235354452,77.23131871808029,69.29901792991546,72.46722869690632,51.21303491911612
337,20.09056821141456,70.6766718369438,70.3409599569588,65.608919486234,40.45870625127894
338,21.158486441206428,76.35533929215099,72.00116307129136,39.55201079917609,50.967276462038605
339,16.05223465800502,64.29257594923152,64.31354646467616,55.81500931358272,79.73012686180722
340,21.85796184054221,83.03912587218524,85.62858827269321,58.27705151761107,23.96080816213445
341,23.731456348366432,70.62798189615856,73.88151207602426,52.419143404637886,45.02259018520018
342,22.27324744476972,66.88157473690376,71.48416122024283,45.048681164662305,60.34885290549803
343,23.999030053233046,82.80573119707194,82.5348873771767,62.681127032112435,56.322104913153865
344,18.73384032463022,59.918209348339055,62.24256578775805,64.15940296291028,55.911746963861475
345,20.983895519682868,79.11328138806296,78.65037169000092,38.774971014546686,46.74068751822387
346,21.977609082596565,95.69959024714753,91.20075762058661,62.46954162183934,47.3246606047122
347,20.349539884177304,67.61290930704753,64.39860565026395,44.48959077991231,63.035437437185855
348,20.76823851558814,72.77267287240815,76.71283565328912,65.84997085049099,40.633459975816244
349,24.558985249874354,77.1855004358813,82.75184890026415,57.493948455651235,51.66540085741879
350,14.43666158315694,68.48181483606045,67.79342692926258,67.64233159392926,70.41929658382145
351,27.23384390388627,74.17533173386212,81.67294819781561,83.3325926148777,50.16345105181556
352,17.004525875246888,60.37339548045056,65.88362785676597,68.35285693834103,73.44450982516139
353,27.577904552392,84.43848664424347,90.77459636170836,49.89133310536592,24.987714309202847
354,21.85680781971492,63.968781554415806,66.84212600576102,38.64819508941836,65.97640377373614
355,18.400356225073214,66.25162366937803,69.88142028421865,67.79857365996575,56.89036685146963
356,21.4853661872457,79.10402054073717,75.87597130776781,60.270314106277965,35.41275575151128
357,25.90542762784727,101.94493636048276,97.43297447326408,58.8912833388459,32.44200286431727
358,20.1522595400095,77.33577923618914,74.03952436829437,46.90645130163843,31.10566339679932
359,19.367990738234067,74.25578556424293,79.25099601375638,45.86956372451881,46.99158316213273
360,19.081467928650525,70.01047346689471,65.99002292790026,43.6620221244358,40.39319859297688
361,17.668691351195747,79.48496553348714,86.96069119537282,54.419945688539535,45.53033851530749
362,23.874920349792138,69.45501580086365,68.63368278553729,50.98433360965599,59.86135583883356
363,22.425474201552877,69.27664615999338,64.17774222405282,30.85240782104484,43.33453548069997
364,22.56044991954119,81.76021645326998,77.36978105507131,45.71673867690058,65.3626502318195
365,19.72412174077079,80.95199905897299,83.36109141968167,54.94318225978689,42.763222429886454
366,17.08841039732386,83.14306500970814,75.69144532538904,63.57609423687624,57.14818665326183
367,21.59062411746396,69.78973197985606,70.19660918729457,61.083178934030755,51.76584374543126
368,21.049242968173765,71.66798063863634,78.81918934147394,45.85649149356453,33.64913226779282
369,21.210480082028738,82.2516412963456,76.74333796619395,53.542213932785,84.01005200114918
370,23.19175224625924,109.65827081376726,103.88823707821354,36.248456328405595,41.880136690072504
371,21.954390511683957,72.46841667116382,69.14474421489342,58.208409187440765,46.47867571670081
372,23.51400429131837,78.56047410729161,78.96992774677136,57.446275957174315,40.98553398536512
373,21.76371725339362,72.78146222357253,76.20434948517122,55.47407159891275,47.452358729934105
374,16.34616586452247,68.64105666683353,65.37198590105336,50.48354283941676,52.47981378205002
375,19.9120586205113,71.4653382695324,75.22655854735453,53.368700214009856,59.848764619418894
376,24.069828834231412,71.01073479011143,72.1832705615871,32.52403561973445,52.9408305339735
377,23.47272188345673,72.41619705475416,79.06927158689116,46.0898392821738,38.8675679165248
378,12.980311680300101,55.71521434064075,54.51632896719163,58.20987362306312,40.14748544323587
379,21.148334764084026,78.10505328587655,74.61134856296127,34.58671560235742,48.331206958275324
380,25.00405247348318,89.54950989454929,83.25344001626986,51.12345761729502,38.50708572579453
381,20.633172334239575,74.78523206599291,68.86615949646486,44.95179806313532,60.45871396103579
382,16.8629030415743,60.46657001099849,60.29343558797557,55.74306078105338,40.767448350760965
383,25.20878591702724,96.6130092005246,79.13147791427525,35.770439432895465,68.11770624865484
384,21.746349480741863,66.08734311918278,71.92831942741125,46.8711566896055,64.8364641273765
385,17.316194741026138,54.37714594473788,50.50272201131376,38.2470667416706,52.37886059764988
386,23.80190104263296,68.87118802214431,67.34039012113907,32.02242924925009,51.100286771632106
387,28.89128210763294,77.75517910259789,79.63459579418975,60.737369497397324,64.46205601411444
388,24.56193057886581,85.08213307354424,83.16800842316272,59.61134484600849,63.253106987553686
389,16.598044805222255,71.29722533390412,65.59435807187548,74.96419866319405,26.384754784348665
390,18.73809237451742,69.57043942611676,70.8653953026109,48.57687405634552,35.12903770009959
391,19.5212493127466,71.85160160650298,73.08599738832586,51.89849327550196,65.04332100587631
392,22.533895993533715,75.91975267089221,79.26222023925695,51.595593347428945,60.35124866307334
393,25.690747678366513,65.02440864432317,66.45950992046329,60.457919935133965,35.077807308264745
394,24.200961962352203,58.85193720155272,57.42610281113723,28.647042575086708,48.18764520955847
395,23.286893965360665,94.16362789608145,93.01288517688717,66.43271953357298,36.926266123049324
396,15.43230561640327,64.35576121461452,58.520155730293354,54.423038217040855,56.52858809494053
397,24.348230911409118,88.96534979301455,78.57282055928484,54.04631917318334,53.47820533577185
398,24.709483532362498,61.782483943916226,61.69690407257596,70.16924707897768,44.490870600670924
399,16.6973104344908,75.61543837550877,73.64914521196044,43.09701665161346,57.837186609811745
