unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,pH,Temperature,do_set_GlucoseFeedRate,do_set_GlutamineConc
277,17.933607088151042,60.294932364575374,65.18641816632461,48.39728145134981,55.43078677020612,75.0,75.0
278,19.215924023519108,70.69184443949138,69.44578033641127,46.10895338851916,48.384615600422585,75.0,75.0
279,14.10405689334885,57.80733977849614,62.417543099740335,52.75240576624549,50.904680697622666,75.0,75.0
280,23.782865841249468,79.83313483671918,80.68843242476827,62.21608187085895,54.73268893914368,75.0,75.0
281,28.487017451895284,75.65812177234656,69.36934733911733,59.19844549483934,32.17817968205851,75.0,75.0
282,25.355376168556603,97.1900280482358,87.89501898410387,54.08121479102543,54.56801749869938,75.0,75.0
283,33.845864216718866,93.74141672207404,87.11099788354603,50.111766358305516,36.20914601008884,75.0,75.0
284,22.054490857283646,77.61157473949893,75.72285572567606,47.056890082902946,42.28576304918653,75.0,75.0
285,25.143156254135725,75.38209588002613,78.25355090036089,47.95236583334762,45.39172373823178,75.0,75.0
286,24.05628632886332,75.86024200880144,70.57960447071116,33.353093678540255,58.08574300653472,75.0,75.0
287,23.311311657164858,95.3212940767997,96.67229182312731,36.236837027889166,26.90309366595282,75.0,75.0
288,24.981136876065708,73.32638548619381,65.52245618756658,55.50889840159934,56.581126766750096,75.0,75.0
289,23.73394184928707,102.23857016506484,86.93218705234851,57.81024241545147,32.67516998135174,75.0,75.0
290,23.81416765275372,78.13458851663208,76.48907991169163,57.8523214461059,15.19652596620455,75.0,75.0
291,13.239291472892294,66.64337084970727,57.30732896515004,52.276301185752,56.36615435119803,75.0,75.0
292,28.10264575274253,90.38025758428728,90.20553150517911,49.436540294499835,62.94059205587335,75.0,75.0
293,22.353868507036285,77.59626958384995,80.13246394902329,45.30744397596938,66.20307237425745,75.0,75.0
294,18.426138623670305,63.544912075908655,55.575527570961306,41.9018854908903,60.23958480161221,75.0,75.0
295,23.479740797178053,71.23645798304037,73.13951161911623,47.21934849324831,35.723399920387365,75.0,75.0
296,20.15775300308324,66.108314109895,63.46214489309851,69.08606633320294,55.629012846504494,75.0,75.0
297,23.92860004485691,79.6666092773293,77.4760120711605,50.290560376718155,44.67424302751779,75.0,75.0
298,22.739578888053742,76.00252366040515,72.92247141381002,54.14647193846926,57.659848785054386,75.0,75.0
299,19.974350333228415,55.60436603281303,47.68448576581882,37.38348019713688,32.853106395392416,75.0,75.0
300,26.359627093796718,83.46829565049774,77.7651569846016,44.63125234186875,47.34819725445437,75.0,75.0
301,19.93170710405758,86.70327023166261,93.29673744213773,60.7061494351551,68.48046131839965,75.0,75.0
302,19.249116452739603,60.00632514340556,59.63345857962245,59.540052729573446,47.32809781136833,75.0,75.0
303,27.93572319393595,96.98236643979614,97.53657687095925,60.907734931865065,45.96909273175837,75.0,75.0
304,22.548647289600755,69.17492929714935,68.99139210283427,27.547729249949214,58.37770611715,75.0,75.0
305,25.22202737552557,61.611168884713955,66.90567131314282,60.91558892733211,54.165861506763406,75.0,75.0
306,17.32020015611425,66.97500567190171,69.50258389555553,53.06464913381931,37.20214067784997,75.0,75.0
307,25.773102927005073,85.33218672193112,73.94290512735952,46.178002634143375,72.34610911960418,75.0,75.0
308,23.5190557398765,94.04357528522151,86.12375484894334,57.54755903074891,34.39502672332133,75.0,75.0
309,14.409631545421973,50.30193943723126,58.34347213500467,43.26366216924629,51.64527582111071,75.0,75.0
310,21.083136501365527,71.44090756201943,78.68345638732227,42.401470142568165,33.64243873949912,75.0,75.0
311,16.833974484825564,74.8933934636736,74.69091829868931,51.25585005988855,34.88365199576629,75.0,75.0
312,18.03889804757833,71.41664555739234,66.92043381249428,66.03177215570346,41.44264163704529,75.0,75.0
313,20.10294299115197,54.32610898261717,61.95421984193092,37.32872167765014,41.36924908420037,75.0,75.0
314,23.74877207801806,67.23271014029636,54.93440882742155,60.802716177046086,50.06481485276393,75.0,75.0
315,19.072147003795354,39.66732558802847,42.4007482964159,49.2126397772787,42.293419309943914,75.0,75.0
316,24.503636171896012,73.02176749051249,60.1764899974186,37.65449816540161,47.58722773805303,75.0,75.0
317,19.6187455723518,56.06766768261237,51.888946959518535,37.3639093702358,53.30667140578179,75.0,75.0
318,24.93751417998659,71.9467356142259,74.99940354388481,41.59659961380064,49.403533710292145,75.0,75.0
319,21.914256168882055,70.12960620887497,62.60623976897,48.00270900828358,54.626651555269774,75.0,75.0
320,26.31491708764013,80.07375144334064,86.91832694652929,52.53335582646422,44.699485998111605,75.0,75.0
321,21.827314160429733,69.75935967636657,65.63581698471091,72.30421733938239,64.36872938108712,75.0,75.0
322,23.619597614977145,108.24573922717148,103.16744610565327,32.489325410105415,31.553282627119017,75.0,75.0
323,24.876138878566245,81.95580718521146,86.40612905731575,58.4709189393976,55.15308969267047,75.0,75.0
324,26.1565520674564,63.12539624531478,60.82627081219643,47.046978950877445,48.42114444382732,75.0,75.0
325,18.497922677212696,62.737685928473546,60.40830274284181,36.45556766865111,53.278465871149834,75.0,75.0
326,20.856845938830148,66.65793961906184,72.61291740972422,54.94645281105983,49.42001634986243,75.0,75.0
327,20.78563188999805,61.18019425525097,61.65584589429314,61.66979121192959,53.503886746478656,75.0,75.0
328,29.1466830682104,98.09510499361507,90.5241748992475,51.28202780999242,32.39262015316389,75.0,75.0
329,18.790861817170473,78.77961183805003,77.10971878209703,67.70301233159661,71.59652947665631,75.0,75.0
330,19.63959149916426,88.36319401337632,81.63149982215768,67.70537399702093,53.71745794573917,75.0,75.0
331,24.54197810894319,76.60219164576016,82.59537372181806,34.41687056782941,51.31974566879306,75.0,75.0
332,19.97347108952472,56.87519189070689,55.456252310257035,52.76114101666622,46.25522981725795,75.0,75.0
333,23.425105486316983,82.95197879682875,87.17742603368302,57.3198385995002,61.832020260659945,75.0,75.0
334,23.062355799186626,88.1778937030846,90.90370472745369,33.35416765047516,56.74676325490357,75.0,75.0
335,19.55989191337524,80.52897097717288,88.3042548449629,42.30528596810005,37.5173006360248,75.0,75.0
336,23.604586439781123,72.06587739635687,68.43160944050673,37.29463718269072,31.30372199926856,75.0,75.0
337,26.899141196119327,70.23814710249862,76.9885851683249,25.554329730823625,52.95696160218792,75.0,75.0
338,23.676733697671594,68.39561721270634,77.49450878744467,55.369675285785384,40.52276720725328,75.0,75.0
339,24.269538576197753,102.2621170661692,100.09753468153028,61.870219263514485,56.20826054626699,75.0,75.0
340,30.291418016110804,85.62783544821941,86.7416254737026,39.41910238460528,66.67839847619982,75.0,75.0
341,23.463211969472727,75.40248242992269,68.23443556671782,65.03466415253236,54.765311610054496,75.0,75.0
342,17.9116826211423,63.370760771000604,67.32171487019566,39.203740101557635,47.55451463385316,75.0,75.0
343,16.672372532448623,58.10343195060238,52.54713403622129,64.94159668528967,48.521932227326054,75.0,75.0
344,24.10729305042622,66.31069192499518,67.1894837969658,48.20434668001546,39.19453730864301,75.0,75.0
345,21.061448543979807,60.787066619791695,63.16497258593286,59.766512757944724,47.884410174334576,75.0,75.0
346,22.225581625036845,71.92535216448829,65.57293901142286,13.466412747006876,66.13516039456644,75.0,75.0
347,15.17531469178854,58.76945716399498,54.54428454789795,30.298424233731012,37.55538144944598,75.0,75.0
348,25.736523429430985,53.22907289436856,48.85967577023472,44.59689559431044,45.99880474487367,75.0,75.0
349,19.598399149377478,58.71294780727855,64.08502081199039,38.1200443705069,63.53775906094094,75.0,75.0
350,22.281250995051696,82.51596328117702,79.71758915584036,35.45029985982349,27.712761220007465,75.0,75.0
351,20.30096567582999,71.75553578043649,76.66193587611131,47.88225196851337,63.825315735574286,75.0,75.0
352,22.08957195206664,69.6862495037657,72.9547449690845,31.57561206753554,35.83348587792435,75.0,75.0
353,19.462043903805498,63.94950414684658,68.74405051729518,62.41322157633878,55.55078254120612,75.0,75.0
354,25.799098422441734,68.73328902814475,69.38174755736266,40.859150498246315,35.98650108881047,75.0,75.0
355,29.729101334257976,71.14402240111565,79.23257173968891,26.41114495610051,47.164228491727954,75.0,75.0
356,19.74373119663187,90.96792523391314,96.90259154096182,52.531886515916895,66.59943915416454,75.0,75.0
357,20.961745905149524,69.96809416043635,81.1824436464647,33.15392518225495,61.269270865473324,75.0,75.0
358,19.658188049979373,91.26364985844486,90.31046543247437,48.75979991543338,64.26363691676607,75.0,75.0
359,12.584148877195211,73.00648263460788,72.46112038793389,45.09199634812837,53.315810873275545,75.0,75.0
360,22.162391199689946,77.30832196466088,75.22317533205012,28.839182022064414,39.53412496769114,75.0,75.0
361,21.84970039985039,79.11012988377749,86.32776994223576,60.96565609810623,57.16738473769007,75.0,75.0
362,21.099983959101927,71.98291200900503,64.34648480772512,54.1483690072841,54.11414017454369,75.0,75.0
363,26.927544618612735,86.3534855578899,90.25073423652375,42.29114893496356,29.281007930692855,75.0,75.0
364,22.826431351716074,79.22281836696297,79.01384144453567,31.884184980330332,49.63435254153552,75.0,75.0
365,27.39499318219951,77.91601578109554,75.34818695241827,61.86748960864751,46.09366259063394,75.0,75.0
366,24.269290893381214,104.55098163399153,106.86225584130818,50.834466603367794,46.5099732436579,75.0,75.0
367,28.405726762957688,107.3824815890926,94.62567987760686,52.33685309902455,58.24491960619986,75.0,75.0
368,21.86387826683,104.05801739853325,96.84180608498755,55.15659896155148,33.37217186989084,75.0,75.0
369,20.268117621119035,75.65741965042247,78.3545352076996,51.874677204580934,58.75908117680831,75.0,75.0
370,21.312909926943846,79.69498819285018,75.72862249391089,64.02982532086965,47.47674563919972,75.0,75.0
371,20.288196726017755,72.4155083724683,68.78401966589055,53.87681228188461,66.80955717923052,75.0,75.0
372,14.931801494139961,57.36104380359233,66.59960811733039,57.57948865760508,32.453167575622494,75.0,75.0
373,18.529780379503553,57.96841450740099,62.04057007995018,59.34977996149522,42.75096210327355,75.0,75.0
374,22.656480889297644,69.02960141427286,74.38090354243798,63.45711586831537,68.72312012058161,75.0,75.0
375,17.118499313461577,87.83610297449624,91.33199476973206,69.30307294553147,62.75821652756176,75.0,75.0
376,23.22016686785737,71.28175588677279,64.59740981109127,50.05536565673506,81.48254239487486,75.0,75.0
377,26.127750064428422,83.43203049600456,75.33917882999357,36.873038582615195,52.397346932815736,75.0,75.0
378,32.88608412309366,97.00674045720757,97.40678259740586,48.00389414670859,44.76181535901998,75.0,75.0
379,21.567592448305334,51.636630964448244,47.3467320630205,48.022546835528715,53.778513294307665,75.0,75.0
380,17.98631450299851,63.68311912143897,70.7737427868787,41.74496937730017,33.80445787471414,75.0,75.0
381,20.06013980115183,52.99197451967501,54.233947964985404,54.39259133571016,73.14186173051841,75.0,75.0
382,17.06967378123681,62.24673239979168,64.67381561752777,59.395679966629444,51.99291643942714,75.0,75.0
383,21.185136275510928,93.75985318630006,84.12129075875411,70.38164262097906,48.75901354339659,75.0,75.0
384,21.07832620660415,73.54213327503172,70.9747563364404,52.13835135097644,65.69404846273719,75.0,75.0
385,21.521775912053943,81.18260342696519,81.16466832727103,50.28941050315227,40.525465652835045,75.0,75.0
386,22.57785692122967,66.3877047851464,62.5313615686295,39.73586750000028,54.59356493138589,75.0,75.0
387,23.416894172499404,91.27688603895288,82.84719156602014,63.350063817125964,43.919864741978984,75.0,75.0
388,24.04401949133739,85.03099522280381,76.99870405875627,36.13397098844716,43.23429839966646,75.0,75.0
389,20.761195437381886,67.32080420186459,61.66529559143669,51.12729023621911,25.17245582471888,75.0,75.0
390,21.781681712915688,58.33208795804013,64.02142488598017,64.36330675016818,51.338691178386235,75.0,75.0
391,20.786968691432673,100.05660283686157,88.8045324967012,52.80629174371424,59.979343808346556,75.0,75.0
392,25.44698942287244,69.69494226215394,64.01094394288437,35.92832370612669,55.43573059811964,75.0,75.0
393,21.33722150178721,83.15664503896222,77.77355444293063,47.259669197676665,32.360539247595646,75.0,75.0
394,22.36127517093241,89.88137275051028,84.14605622540797,53.94627467231456,53.91001522423287,75.0,75.0
395,23.964567584380084,80.56503623145008,75.56071783027458,41.746750255548946,30.36915294007589,75.0,75.0
396,21.724103468058832,62.86981717422671,59.359024930934154,69.4677486332524,70.04978823981034,75.0,75.0
397,24.667174011725198,52.86650294339818,63.94702425560745,47.23124113883041,41.92942900951917,75.0,75.0
398,18.507049681942004,78.50316938673002,77.04914740150402,45.521045765615,37.58447489721107,75.0,75.0
399,22.17265828719238,80.87307288706067,86.06229134178082,53.451616346233216,56.23720478870295,75.0,75.0
