unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,Temperature,pH,do_set_AgitationRate
302,22.12767693562674,69.60163604449559,63.87731889675346,69.24067779817156,51.603100362309924,75.0
303,19.855207611019747,63.88510304851151,54.881464226073156,47.24785209940641,68.3434443458661,75.0
304,16.418143145107827,53.0479325836643,53.6451626865948,57.02540780364646,48.068409531098794,75.0
305,22.017037458188646,83.93758434125593,88.21803267999778,39.73537702150248,39.602535480709925,75.0
306,20.55490093833275,76.27026257337236,81.37460645306356,39.23868114013893,34.38849766605403,75.0
307,21.975251396340457,76.50952581363326,79.16925168997436,62.8360676780777,41.71728496081689,75.0
308,25.199894386671374,81.10459669407994,66.71944679263247,47.211851047524576,51.96040926225347,75.0
309,21.412295783678168,59.25064233489017,62.39450297583015,71.04140850285998,57.04858081249387,75.0
310,26.192510679577786,73.37847335665583,73.49314849559637,45.57608063030284,45.3247098347057,75.0
311,20.402102794887703,71.69317377595723,73.09992976469583,26.131747212585513,44.72539463558794,75.0
312,20.41582037882751,90.13630103464676,87.23965586760016,50.332905564380304,28.436157872422356,75.0
313,25.52780971665193,83.53439301405965,77.62653847174177,42.42536151389292,45.50396678060475,75.0
314,13.804561876547158,74.35252496016466,76.87075784545408,65.26591660160197,57.47536589196546,75.0
315,20.28126738746706,55.594366873419375,65.07166899740004,13.966740964430523,39.21114874462363,75.0
316,20.5226182591563,72.82223383580512,74.0162816403869,40.01354842630826,36.61304482505125,75.0
317,26.20941574374962,94.49201525486541,96.78111398430836,63.21955592142483,35.99665292110772,75.0
318,16.43254167734758,70.9572677475116,70.61086619574834,23.33353371574219,41.553554850213835,75.0
319,22.080779441042615,61.91215029287685,75.87487570848039,31.381951090069567,37.26061290636989,75.0
320,23.68649211901961,82.72513434930465,78.22385052850996,50.527516616107846,54.45335577550807,75.0
321,22.274709897276516,83.87817425420062,87.85600186490419,69.96538932969577,47.497222283138086,75.0
322,18.13114356490516,86.90809159666769,84.44051010861172,59.57015115195307,34.1123811486439,75.0
323,26.741202341768766,72.814415410162,71.46549083458586,44.73822777514896,49.48895777862636,75.0
324,25.29931772591682,85.27571450146526,92.1272602554473,52.113451825853154,46.40251823004052,75.0
325,21.71668706997729,91.39915760200877,99.49626086597239,59.10356988210122,21.026625797336614,75.0
326,16.716333093831924,62.56158972423096,66.62640388525365,41.112008527349424,14.997165887710024,75.0
327,29.052374152630595,92.76664727666596,88.1075584163806,59.84284688331296,43.71101969684195,75.0
328,22.640307021815488,50.02477556982322,65.17055517144415,56.93077578087193,64.68430963541738,75.0
329,17.11821140737629,69.10801584045709,54.86996449953232,40.363183753376994,26.000637659029234,75.0
330,16.602768896665122,44.70017246576048,43.061460892663895,68.50211015556457,29.938742426474377,75.0
331,22.741548253654756,87.644371227135,86.98298418563654,69.50846553716815,56.53573192460145,75.0
332,23.38104467903264,74.98261071178797,82.32582860756925,25.658365044936737,49.91163828169993,75.0
333,19.787137699248476,54.87613396241214,54.571006958322904,55.65808824436777,50.922297605668646,75.0
334,30.493935467771095,91.36163653537835,84.57365481963876,43.93493169694988,73.8059496472735,75.0
335,16.316736976645295,55.757546753800916,63.54463619089511,51.196993851760574,49.782577917888325,75.0
336,20.08782112965694,62.18026028094309,61.70313538759418,35.457943534845036,39.32343448286858,75.0
337,24.746704870014582,68.5348732920003,69.09844639466411,37.74294477364824,35.1231160847323,75.0
338,24.860935491082767,88.68228254819351,94.92365277692195,50.085579557247655,45.007746164669356,75.0
339,22.362500687555134,94.42972062375148,88.15833541646438,47.98638843571173,63.25375304342762,75.0
340,15.631953879220088,70.9439033413393,65.43286188204986,77.80325407888444,45.09095383261271,75.0
341,20.626517072028772,86.32268126627812,85.30165225664932,44.54935280482966,49.99032571234787,75.0
342,27.02291484908121,58.561309821624945,69.50381548834406,82.66279805380928,56.252203177976504,75.0
343,19.86046304503168,70.90278245433305,74.18032122131615,51.79022562000039,26.948049645524247,75.0
344,20.67231849395958,64.37887781242004,64.60303557203339,41.723883130821484,50.204866316091795,75.0
345,23.33685592729945,87.81737489113095,74.66169837099434,53.15012035751909,43.06922522253186,75.0
346,16.11013255473896,67.1106825027234,69.03983892755866,32.15208004341203,40.38612435332846,75.0
347,22.02012334191445,71.16421228021727,63.55028791576478,42.48589882894625,36.81670426125073,75.0
348,26.616184581040265,83.78394849429004,84.13411724901867,58.44100742327321,54.13893195958479,75.0
349,18.42113562353848,60.952715393993344,67.35253908990411,46.16668144033914,43.3206158056755,75.0
350,17.401115352320783,50.05105080163505,47.99623908718218,29.324459339225875,27.934257126691097,75.0
351,24.10496503543328,75.46800789831337,77.54233370745831,56.55606250319921,36.39154368455894,75.0
352,20.288401324614902,61.69929245837817,56.10154589940824,44.71762734643262,75.96449304194265,75.0
353,24.066855453677462,80.59680275025447,78.90000505388353,40.447665358507095,53.62030406198247,75.0
354,22.73101992590758,77.9831655164741,79.99867629368327,43.4305939120091,66.99461455197942,75.0
355,18.57337722735296,51.01673032172798,53.85781078480573,43.857632921859434,37.35717683859637,75.0
356,20.107962143161764,85.18007511014436,84.51488661964244,51.0407363489265,41.28925692047541,75.0
357,24.2415512935168,82.63324279388931,84.94755849524091,63.02677895731651,57.39951317876471,75.0
358,25.554156612326246,104.32617532121958,110.09692337817606,37.75011268249885,47.1210572047147,75.0
359,20.101109129964712,75.89255730801631,78.09013947662099,66.61658904878374,44.98206977941632,75.0
360,24.989683178422748,99.00270886148267,92.36956040265255,46.48199706644763,49.198933649141765,75.0
361,11.43257491858352,41.51529824740306,48.8738144998154,70.05728799680945,52.81332540028226,75.0
362,19.248838737257117,52.67106841106642,51.31332796813117,57.048232953571485,46.12490328831889,75.0
363,25.02715642793035,76.84395837321267,83.75483844580313,60.25522675861314,48.01046460796192,75.0
364,20.14665530738514,66.32196730919479,59.78187282298185,49.14783226364487,63.49425882499911,75.0
365,20.69288682406981,54.15130340334615,59.097332119752096,55.530420751219054,48.231664791162345,75.0
366,25.267691327614376,83.0977512802114,76.8302741682202,48.2349106336048,50.750658269073995,75.0
367,23.658166204199933,70.99087051644368,77.42568848620483,52.02151223013261,33.03066775358987,75.0
368,23.795678183885467,96.08652030640575,105.43289198813443,69.52359137458093,55.7382071974716,75.0
369,25.910727890830522,79.99808371325034,87.21926035890876,43.63069558821121,63.30637208555211,75.0
370,18.935701370698567,81.14345748757412,76.96283565897494,61.42379538840377,48.189902867848986,75.0
371,16.26343371684087,51.68963313521276,61.95761007880524,43.22107627473946,43.78269723370445,75.0
372,23.380334629124018,88.90721990914354,84.7354847658877,63.30836770050369,23.515680341630137,75.0
373,14.494083364070569,56.19617977153564,51.35515994234401,31.605423135816586,47.0912421103949,75.0
374,20.34113657260366,83.60271628829184,82.53491742694247,51.606994426166665,50.47750553231167,75.0
375,21.02442311073468,86.67411008366145,77.52078157760666,79.66385789982415,51.117162883126674,75.0
376,19.425417020717724,71.75905494081276,66.38318884779366,46.84646723202636,40.51232302279554,75.0
377,26.320723422000246,76.87505141839031,82.11217822088685,34.3594308894758,58.21399773478859,75.0
378,22.51264523369484,72.1145182569395,68.39894213689756,41.54627919131848,55.38518680597302,75.0
379,25.157335771875175,66.15301642424646,64.13608976090569,38.32267714402478,47.07788694764233,75.0
380,26.413436797114578,83.75638054306731,93.45717270354835,47.135296242344666,35.10607392321557,75.0
381,22.1869704102026,82.5883792855316,86.71774553626469,73.35200857467831,50.49664562654176,75.0
382,23.793718164666846,85.92963563855702,87.5296477484247,39.781213835629615,82.35804845800179,75.0
383,22.79066342974006,79.64966969423087,82.24462136341928,61.121428534660346,57.31472585334361,75.0
384,23.20842076773672,92.22988492264929,85.12206348287486,53.01667652865856,34.576230511802564,75.0
385,25.173928957064053,90.7725295811826,88.42008558114581,32.143533526191774,40.51155191916916,75.0
386,26.774739101494028,81.30170576901536,91.05366576189128,61.99816624364347,67.64815947957213,75.0
387,21.030680165750763,68.6314942190769,59.46738616876799,47.823614012198256,33.34688455966268,75.0
388,19.86930835739551,79.06044701931579,81.21432150217294,64.35074222648132,42.83877518991173,75.0
389,25.710997179678877,79.0381954623603,80.25435616780585,40.033970952663914,59.609625307080705,75.0
390,23.89015545053895,51.49348584633995,46.32194950618459,45.214283768381584,33.99044674287317,75.0
391,19.87631143900211,69.85104420577399,76.06989609256652,59.30847477187469,48.57279280623404,75.0
392,20.11424819627386,62.54527062878408,70.95200747955555,20.63211348568428,68.8455671354961,75.0
393,22.40426188013844,87.08875720001726,81.81672910973056,26.21681091262712,54.22490162341735,75.0
394,22.092467086087627,73.7173608838641,79.81163950504036,44.03854988644316,68.59220602018274,75.0
395,21.968422652167877,51.868136617558946,63.890150517092195,50.33275681110683,56.11554460043976,75.0
396,25.921210441408338,87.65987094736664,86.30926771580431,35.47673340252501,40.356780896494236,75.0
397,23.79675298974118,70.35649523916395,76.04632235467162,52.85829580983486,69.50758518470617,75.0
398,13.603818368646113,74.74876770866989,67.16805518673615,59.958253826792514,52.08074568192949,75.0
399,16.167967699969473,68.53272701440294,59.81737640986066,59.138721982660684,39.19401322846861,75.0
