unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,pH,Temperature
331,20.266446040692493,70.4085537687396,71.23559178585711,67.65338160541816,57.117728178973394
332,21.8508559053477,57.260289513610054,57.943589312540524,60.771019237723294,58.19481960566972
333,27.05915664437512,68.3327780441113,59.548044220269205,35.13243492758708,48.19163062033472
334,17.24405602710199,59.21901533280292,57.375504897314585,51.64693090095751,35.80108662253644
335,26.510688175588427,82.65628643095235,77.37889583459783,36.92906547852924,46.85407737575984
336,24.27036682467999,71.17819706745456,68.04496207706079,60.72715237213586,41.682488650080984
337,21.30291680113278,74.40062160058977,75.60338887300796,45.43928889731455,55.08880181956974
338,17.013654929045877,77.64332874438301,67.29354781875483,48.03504359041857,46.16029228987613
339,22.873267064592504,70.0102135211737,73.56301505583411,68.96844850655266,41.59365062326674
340,25.785014989414307,76.82715603494732,77.1086927911022,67.15060536116836,61.282105362626865
341,25.251598486116777,79.43300538466765,88.08920011862756,47.75074991548589,54.926931919306114
342,17.87216686912938,78.55515613081437,80.39895739011061,52.46114961109807,54.81919672991375
343,23.818562111860956,71.23769726342225,64.96563233725786,63.60741550185469,54.38706715412816
344,17.027465525815344,68.98526974870313,67.50188248010515,50.417836407397566,51.1336785419678
345,19.359526332238055,70.72129950591568,67.56414125762139,31.728495204910164,55.63115296272538
346,19.687512161169007,78.513186396746,71.40101549475263,56.09884894132338,56.599361120064536
347,23.45269699942843,71.66764733739278,72.20435666019085,32.74152488967027,72.68284766181547
348,22.387851610630534,94.39435279509635,96.98176839107163,39.265464723135246,37.74356697370282
349,28.8608454313179,84.52798371985874,86.44425963219169,33.067906091076765,50.965215382935455
350,18.64811580801399,67.82632417735161,67.69468054079724,47.067300409072175,66.18229110094157
351,20.195296734795157,79.46190677778125,70.68765889492005,51.11842576607087,43.47394649185299
352,22.766645252558497,82.66724222101224,75.41111368279813,46.26794502201239,62.097169914543116
353,22.490022884979865,72.24020189791203,69.46611977338542,41.95963059491594,40.77551826926285
354,22.16168555883895,71.5423160832823,74.55009262414373,42.284011921834626,28.718196249238655
355,24.95701647567894,56.275648009231865,55.80639173378798,41.848324711640664,49.40078767333567
356,20.194316000063015,68.8710169586506,58.614040947146265,46.120525491501056,44.95918697384722
357,18.38511436586633,81.06577848812049,71.70876231398891,69.28398466285408,26.407800154093103
358,26.931824468676343,80.88005477902759,83.92098301124508,28.523303744989263,42.80875547799663
359,22.442574866111777,86.30593983381242,80.55608967660045,42.30665077656823,63.219109836446826
360,21.30232366818638,91.25219438242979,87.6903645075714,42.336931385567084,20.79803564158069
361,23.431361321245188,80.80207795796224,81.17839375972869,48.992519231629416,50.19519801659537
362,27.036206235484705,83.70800019344027,80.65917570861819,62.238336231124,58.99975699044075
363,22.727761389238307,85.18146551981634,94.01607648393083,64.32280859051406,70.11662658602485
364,29.77780415256615,89.93139059870964,91.56124093661263,39.42153071411752,49.08061643367321
365,27.913291184818156,61.1812210675599,53.57803483426912,33.0223859865759,47.51929860595877
366,20.528757383231294,64.99440798277841,71.7240189024675,40.53682680773654,49.09211825015838
367,25.787860752591214,91.3957563239376,89.94302218854216,57.39347757573742,50.35651138125084
368,23.361653358016937,88.16236214338228,91.00828281698612,43.92243450305912,61.90769475117135
369,26.67500713182292,96.16257660369888,92.50892694200842,41.01676942113565,64.02076760619538
370,22.119224703160373,93.62987259353079,88.48468690224982,51.24728054135093,41.169239027459994
371,19.048399840968912,58.4900592504109,54.116561316857165,55.170891929497174,68.22005784633363
372,20.458496179488684,77.41973395022862,76.15394945037127,61.55107578341654,67.13224413813785
373,15.963833732924929,69.57724379037286,64.24641010044648,71.2566914676445,48.52980925986054
374,28.0438325273535,71.01055592243472,70.40958530142197,62.909402162243,59.16444854298218
375,23.363708187955485,83.60496800976877,82.35837496683538,65.5144804649482,74.99428660930997
376,27.236441656619917,82.92437116194249,81.78912083421768,33.88234742963188,27.91063603994616
377,26.96034728928973,107.59199186965483,95.42547839080027,59.47023071617933,50.2512442403135
378,22.448068214878433,67.6940556462442,68.05758050755145,60.04512611834024,60.44290930976903
379,19.856467699444906,89.89484132471594,86.1648065694475,55.72251419412416,58.90737999712135
380,26.845240307079976,90.64349898684462,85.66385363780864,43.74422803638104,21.93109922618802
381,20.89142442943652,74.81857871947227,71.53340794741844,73.87628645055847,35.64847270586015
382,22.863953658710457,78.08800522536751,70.13017517063338,39.94803394570708,49.488667175512056
383,20.37883704839416,80.63483091900642,82.46589577773446,44.93944273819848,32.465107838078076
384,26.14781704490563,59.65354624162916,64.18684180076002,36.5200018963704,45.85775164852922
385,22.461421162568946,77.2338520712171,78.02006621946418,62.60205792195122,43.83300109488842
386,22.739719409486995,75.43832648517899,59.47716435121195,32.15151663543429,35.01639100824917
387,17.307605688852245,53.59632033738673,59.576526392323736,50.0472665395796,44.218073891774004
388,18.959442490072323,64.25522633550578,66.42044313345347,44.49712640273859,38.959472631748596
389,22.5404460542083,81.82073744034841,86.28836529705983,51.79420651295386,75.96803522350585
390,21.062052263480304,67.2264012806048,71.29443062659281,60.59146323796992,35.01988299993133
391,19.376549851541636,90.25264564223308,83.0329636647488,46.931382025046084,40.18906457352013
392,25.16949067308359,65.89896706318166,63.775747117276254,51.6404011000025,56.174504461983624
393,23.709864380382882,86.58218051924172,93.51991656046451,72.0007525453508,34.1933484969288
394,22.70007203525275,71.54781825886897,75.56549486501416,43.72473255124101,61.400448982502965
395,20.383130294870654,74.97587417548553,72.85994059067052,56.78973579442768,34.90523167657164
396,19.977430476360563,83.42659216648883,77.63375513997774,68.26266002053066,54.342856751507384
397,20.748036410723664,93.72396621415226,87.23760478471583,29.00876598007955,20.65111509165304
398,25.322630902611277,107.2391648070543,102.35879930318444,52.93316295038699,57.09937657227564
399,23.841485257473515,84.32596028401937,77.37875823470768,56.341370166651764,39.62305666448212
