unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,pH,Temperature,do_GasSpargeRate
302,23.931834977331153,64.73146508341776,76.87034985031424,56.91571541305407,50.437661191206196,25.0
303,26.89342893682024,71.88018458087762,69.68116785045339,60.817505562418866,49.437945246016525,25.0
304,25.458744093995683,68.20813078517794,78.71207061324411,49.258301325470654,38.992308261795046,25.0
305,23.998699628655327,72.14605848632988,68.97972359370225,64.23510437445756,51.51028484174546,25.0
306,24.897654403562516,74.34498752375643,80.69814863527449,68.01107790654163,52.26637937961199,25.0
307,23.419870437652538,89.37238953963794,90.22494270232657,66.40145841967201,55.68170097024604,25.0
308,22.309820230149352,64.89565138882969,69.95590241416835,45.08845750784301,62.25000060326423,25.0
309,21.577360143830962,74.90973528712095,74.46353654161067,52.35378455794146,44.22534944841228,25.0
310,22.395611896677902,83.35288912206904,79.27338155360289,46.426371649272944,49.01733023359929,25.0
311,17.237781491336357,61.206439360857296,65.65169623889632,65.74684572189173,46.7690587763338,25.0
312,24.664693612815533,103.31878093559222,99.28155878322369,53.645876211393414,45.81177030780288,25.0
313,17.179539329651668,56.782792423374765,55.225746831264054,23.60362731319165,62.34107442594772,25.0
314,19.801010839859142,64.52742619182268,61.595985469070335,50.36634209227526,37.06931820797094,25.0
315,26.574131395055417,92.6897162781561,93.84574639779272,52.77398263783349,52.68884386372075,25.0
316,23.35454287523621,78.5848847306775,84.8534723048312,55.92357003635239,46.752980282183444,25.0
317,21.432058477085427,62.07653121751357,60.08269147275371,23.838300366724177,50.61185549266812,25.0
318,18.33076439727408,65.40344853398418,65.86085946783066,58.84283597804064,28.195267822328066,25.0
319,16.914497137262863,63.55982193448383,67.2994599053305,53.21460134586352,27.35303510119723,25.0
320,24.927705880940724,83.31805166299404,81.11050507725646,52.850784198115704,66.05403558031838,25.0
321,22.547267611302097,92.14586590889836,83.8701949355339,63.92246219234619,41.91578103379231,25.0
322,30.022521977791847,73.25767685512982,77.59250032179371,53.188614078835805,51.772372966342246,25.0
323,20.709304217436383,77.82606462719619,77.66055354863973,60.96325077702931,36.36051603099267,25.0
324,18.97940267075966,60.363820380733145,67.75274004104095,55.18118351737812,44.90333359318695,25.0
325,15.642799198932526,55.017052867706425,59.78555329019971,37.62812581242217,41.51118434760501,25.0
326,18.29956995285172,61.97526525844304,48.00858251104591,45.07050176335184,55.24118212537777,25.0
327,21.239640713871513,76.78848829023225,72.0015695483491,32.68391120543945,59.05963486554725,25.0
328,19.707683297185813,70.24651747540221,72.56746474854734,50.96946537380513,58.77348457783052,25.0
329,21.112551441306344,71.1930657837395,62.219710265499764,51.62213304872704,70.25874959870195,25.0
330,25.801837031115294,69.17976147641863,70.53483628901232,54.818959222704834,49.85675101639934,25.0
331,20.21042629758565,52.81604545398587,54.72937797089217,29.403003463744273,49.81478714128113,25.0
332,24.30913240466892,64.10943276817864,71.13200611318989,38.28722157913579,46.061325240200205,25.0
333,18.189693415275517,60.30471250680179,65.41586941649471,42.1266364904476,70.37718709099818,25.0
334,24.149700099916586,80.10534602081367,80.61560447337762,60.68291079019452,66.82480798844338,25.0
335,20.68227607856841,79.58309270661329,74.18463866220074,58.38229970199131,27.16193220848129,25.0
336,28.33686479481892,92.93753298368044,93.20348818021772,52.10412676429195,40.13615945790824,25.0
337,22.456359527613408,74.4930406253045,84.12433315067845,32.68668222276483,29.833236515647908,25.0
338,21.552997355303155,71.25177580590476,68.16299442687657,30.72667430690937,57.28460151546112,25.0
339,14.746982599584923,60.64371655631862,58.21049700461698,56.0720346526738,26.214109272635156,25.0
340,20.994822094167006,83.74584945283127,86.19251977109073,52.47151255543269,45.476700503355,25.0
341,22.077494183657908,80.68108160702556,69.43528037936784,45.00650818776286,43.52747642698672,25.0
342,22.611199429796095,78.24884138484965,77.62260927939528,52.63521428073436,65.04022835234638,25.0
343,19.39464547710527,83.22787467840487,90.4921476300454,61.921677836928424,60.99661624004658,25.0
344,13.683760126988812,53.668411732033434,57.78045868435341,68.51874371686652,73.79014660530777,25.0
345,22.60059397516747,65.25312609285955,63.12624698243397,46.795566273060544,19.206783160131266,25.0
346,21.67660395730681,88.56026465986169,83.90321463597856,42.62175975683299,63.34054943065055,25.0
347,21.072709586025315,79.9474596894978,74.3394734970895,55.19931601625373,56.659158146648416,25.0
348,27.891013213401507,85.86698368715786,90.23583697184439,37.99749001758333,55.682668572686985,25.0
349,18.318162568172912,69.19493033130782,70.96438826690613,51.157980708704635,46.1422689918656,25.0
350,24.429592447635528,81.98734678907398,72.98622497778223,37.73204391817589,55.63942754563738,25.0
351,23.684336102310716,88.92014248796572,89.75090410163574,44.638183191636976,55.495555876390256,25.0
352,18.94536100574876,90.8455465205584,87.37848506415368,45.27676049283707,67.02509473094482,25.0
353,26.29077267945791,82.03400574179231,88.39118659766397,41.2120770861527,51.86490656388748,25.0
354,22.391007353232954,80.1746325593182,72.92680140251694,64.90269245233414,26.558245569822024,25.0
355,23.50972047591714,88.06940151593831,90.46980722581043,58.45529000879173,33.92376886010409,25.0
356,21.580266916358976,84.43063377122643,76.52109707316365,57.6489481204112,45.47579263215372,25.0
357,24.232404025819015,68.73652610845784,60.4787304199257,65.02585427338231,42.826678070815156,25.0
358,18.998113267614876,86.63671879113977,90.7435380387283,59.492001877128615,26.90676795463848,25.0
359,23.705174630537055,73.29436239976182,74.67558948115412,39.934047692601474,59.26477807259487,25.0
360,26.431158512950955,72.2493863851837,77.43067470387378,51.34182336559821,50.64727130912468,25.0
361,20.83100303070915,74.36955113306954,83.19330750796301,52.63892140395756,33.04246611992129,25.0
362,15.893764203944603,80.96363973454646,81.10064829169764,62.031646798523724,53.715994233763396,25.0
363,18.056948572957822,64.46434248189993,62.86274123491112,70.11863057498354,71.16800678355105,25.0
364,23.666449661773118,72.5201223913659,72.14146035973681,40.19253895492053,52.132193460844356,25.0
365,14.211771601794803,65.11531645189758,66.01457416155692,59.955471508795014,57.68201617151736,25.0
366,17.204561890208648,64.98576855483643,64.4254631418448,42.995909510349364,52.463169296408495,25.0
367,19.151027640613957,75.97026404685676,67.7445628932479,45.20566044504371,51.914028867190886,25.0
368,20.22987481409206,58.61475535217752,55.57544014095005,41.15293265382783,48.04858511380843,25.0
369,24.174222136998438,82.38402986874429,84.82171053210509,63.82206005328063,50.769864424710086,25.0
370,22.54311455547302,73.61971949383837,79.09348099065284,65.23197223569117,46.48581669463539,25.0
371,21.922653157020985,68.07631619784564,64.77408989913215,45.605149034800206,51.95149398540099,25.0
372,18.949135755641127,78.06158289284053,77.49283474510855,66.51206949092557,64.15669922311974,25.0
373,19.949651649982854,70.44003231527194,74.88526715800022,65.04713172950943,62.55918429552588,25.0
374,22.666509116666273,83.38559504809226,87.207554060656,55.61517119497205,47.69678644147212,25.0
375,19.868537182980702,59.35153358866158,59.054572689086726,43.49698866185713,65.92984415361892,25.0
376,13.930885643045682,68.72290434426857,68.1578866549143,61.03287746630621,55.797773282771125,25.0
377,18.846859409621736,73.03071925068436,70.34176748139852,59.138363945776675,63.60847044649304,25.0
378,24.5525794757992,71.68994375244351,77.56331756125734,41.724648963789775,52.90681613676696,25.0
379,15.66347827601412,57.012776237879336,66.46552935516537,76.79087759171792,41.029662527076475,25.0
380,18.19909582699379,88.48287196567382,84.32142877535921,58.82237567058841,57.28833522927433,25.0
381,29.832071698636124,82.72044544948702,76.11335642704374,34.18031917431065,44.047754784252135,25.0
382,22.37144874364058,61.5894405768537,60.90844513360344,44.52266749121282,44.45683229393843,25.0
383,20.509308327901195,81.27165557182467,79.47742189556601,60.30116689465791,55.078175232793065,25.0
384,32.607133067287144,105.20480933216542,103.63852351287565,26.423947097227266,33.731290247531994,25.0
385,17.96415832579978,40.960394635282796,43.615811760019575,40.29595456489342,72.64807786691944,25.0
386,22.56558257217964,84.54726485036126,81.04589531382335,53.733661785366586,37.43745821102593,25.0
387,18.110211483389858,80.71484800291736,82.04624460906945,32.41522330500218,61.93241985524016,25.0
388,19.67889142465872,63.98905898750578,66.57062816680994,29.61803351803492,60.7637807743114,25.0
389,21.814897902639885,74.92370678449873,72.51342122787611,49.38131614363701,50.44027645810898,25.0
390,28.19996234198317,87.92804742164458,96.97778372464293,43.35742122374907,44.48471550144013,25.0
391,20.935467422744278,75.57504139083208,76.16181326320904,58.780689062968314,39.05742560333407,25.0
392,16.721659227192173,65.60604182567849,65.86857549180156,28.773586669902095,54.94589171628046,25.0
393,20.81486760815037,76.64373493856363,66.93644976431716,49.808873893059,51.12679988638608,25.0
394,26.484353653713157,90.69039196206894,97.20280955059167,34.125757687047134,54.10105860770186,25.0
395,22.489062073737827,74.90977852495618,69.8082520496436,48.56863462000437,35.7993199697063,25.0
396,23.49176382485335,70.66027924015815,66.24001941882545,55.75985713750801,30.51012656366315,25.0
397,21.830307027409727,75.0557153952523,78.612478351864,53.83222805010476,32.44953614755542,25.0
398,19.924920528271166,85.02493512457652,85.89362191965908,38.66950260213097,50.49768301733785,25.0
399,26.122838331365564,74.22773461992118,71.10751186246314,50.26298093827544,43.01723363785766,25.0
