unit_id,JobThroughput,NetworkTopologyHops,RackInletTemp,CpuClock,DiskIoWait
330,17.873913561899464,43.218733973836216,41.38772076310644,58.05396536344457,65.73362234724459
331,12.196594773957663,51.500515716911465,57.45797027167935,54.5480850343835,47.23057739064865
332,20.53172423583914,33.82516752235812,60.34701833543412,62.72867630118777,69.8558869795486
333,13.939291780576628,44.38591466346309,54.912691801598065,47.16150802404603,58.88540833810199
334,18.17233380721762,46.86445718294744,58.813381936672336,49.01495553537456,75.1866666378067
335,0.32585739770808964,34.25152156477756,66.19892905870677,38.82310919281336,61.47282127021642
336,5.349738157342035,45.092234984920495,59.028499096268334,65.88369287213403,24.34932345095451
337,31.931629684021914,47.72886191034597,52.472604909337996,49.110846697217454,71.38629896792636
338,41.106594627667384,44.89686132318778,46.104329118854665,50.2035608566403,34.390844797000874
339,30.64888729312423,59.22107704577814,38.57407116303521,50.30925215312701,65.03097852382479
340,19.523979784241106,82.04383981047805,67.00003776560298,31.628576613863682,51.34733693275592
341,11.191573925105454,38.556758708279276,62.219505678392295,57.48556357914345,61.15562684805006
342,14.67301950996603,28.73498346526582,65.02742445107883,64.01928415329323,50.12184734134158
343,43.04184242889639,80.47658399502706,30.473608655462396,47.45267396004864,67.10462023677765
344,34.54370156433403,59.777036624963976,50.98139904447154,58.502833389014874,33.772309766563495
345,24.906686918699098,43.15492439980301,71.32966364227036,34.29015979717142,35.70404878891379
346,6.209217638835456,40.868533470917406,57.43233494431915,46.93300422205296,71.75123282903435
347,26.13781242300993,69.42798895919186,59.93465808143162,61.899851236381636,55.259904633162414
348,8.209832506996577,45.141327900764075,56.077784829380036,50.56841631890686,72.71370305796762
349,70.4256057652402,47.57094472807826,44.29813619868143,60.67053126062736,39.43222009055508
350,-0.47152264991368753,45.06252825629502,62.04626144468063,48.17544456646665,55.05623008977727
351,18.243753791690477,66.98374251746651,48.88541554141646,45.869968252931194,45.08514564327008
352,18.561345745917492,33.98756363822119,53.201676004237974,35.43621880467421,48.95462626761049
353,11.753157322675339,54.81750112457754,76.40598646056135,61.92528657718093,41.08509326301157
354,26.876421841139443,68.6777691852399,64.34397021049539,40.76885637659341,50.105497788404065
355,7.98438653710848,53.37572965476999,55.79842002939725,31.846457333762693,61.34547352040373
356,16.389365711843126,41.68528054767432,47.42006469211241,58.22082094839233,58.57447520157526
357,4.157791218893567,71.0737712634932,73.08603849971556,51.31690043323207,51.255376931799766
358,5.942037261052029,51.9153977914453,56.415151221327356,54.87137218867098,36.32665383445121
359,23.321759214165212,47.093583559553906,67.77032599097124,53.62116296272991,53.8185353727215
360,30.022967234890835,35.285906277184075,51.505538561097005,54.77723320320335,35.195739530250826
361,19.65939575776404,64.8973932065643,52.416395784965104,48.267808313840845,45.063916149117325
362,17.425128384442992,49.37202331029441,49.68473171731803,53.37796743883196,30.688150698354267
363,43.022891327056215,55.52678521649499,58.59616806732211,41.89768071951884,41.21988385052663
364,32.10996484054693,61.99136682052126,41.424339322018874,47.26736258098973,48.270366544218966
365,35.334142454073145,47.57790269629966,64.24589832778419,44.094494490331414,54.07031871406373
366,53.264481973526046,31.802766170031248,64.89830096335066,44.48645207314852,43.015568511665194
367,24.13983925606636,55.08362199619254,47.77613343465318,24.25248539442018,47.82319667807036
368,19.043408024341726,58.478010621556905,75.47727217677277,46.7005729662428,50.48361149225671
369,17.137926432786443,34.76687904733048,63.13551179490639,38.33103378668754,36.711251385698915
370,10.132170444103577,47.05940385563687,64.88095149938668,42.07092678971254,42.853548018771455
371,8.891175433652561,67.33954987600593,56.607875688548006,53.106630044202205,47.28995865134399
372,21.155951098122102,46.09947549980661,44.28448233712101,55.39375000720143,71.79487919538555
373,0.49417020465822503,45.76633328825467,79.9369400092308,56.707988694162246,45.0017105093794
374,9.434255846487199,39.491598290753835,61.16508732854391,60.896836797143244,63.82030155748085
375,25.841036056337256,41.053734832069736,53.179776634071736,44.66450739078554,69.71623293380168
376,16.183351416165497,54.933470504711615,56.367084739013656,44.59555277374155,76.13125631714813
377,23.348607647025958,30.48977040124161,47.00932017621815,53.51930976735581,51.44384257458271
378,13.90478878849947,51.25036189870447,53.424736303857586,59.81677482563082,48.42042467490958
379,11.681617343785089,67.3177336075257,65.73347894941782,46.69148834617764,47.26525551321077
380,20.67722934627371,64.99828213496788,48.76361034463855,53.87225167217197,74.59041321585953
381,19.605026957188773,73.7895775347747,49.08458379570661,67.44649990635611,43.54752299583208
382,16.347698577749952,15.085242545829727,52.482568938962906,52.91093340321362,41.82268078441759
383,6.759664095412296,60.30404938424964,66.3705442664538,63.1938019816631,53.67708607904281
384,33.546153106635145,38.04589430433486,51.70917478586948,36.562393603297906,56.14296044421877
385,8.996174118743962,38.880961346025714,75.34596720248334,51.78098148114547,53.79608137661992
386,14.246179894012037,45.84004779291108,57.678542133728435,39.388979320672334,33.229862519076974
387,12.892581299011344,52.75886367146118,55.67092994519292,47.495007294516725,57.20070361381275
388,10.740629697156084,48.70118361779383,65.46631225202529,33.63039554926441,66.02656243985199
389,7.441075619819148,39.418335347816694,67.98034561691247,34.102330239374524,40.104009758228294
390,14.766482169475815,31.154268869186822,52.6921268680913,45.67139197328531,55.14864991019982
391,3.2581017098354126,74.34812563024634,70.03068318377096,30.313267845759107,45.751891840681054
392,3.3476780826917483,39.14772980241084,71.37791277357584,41.63399219155457,57.08556298346688
393,38.8267446608937,52.7413211093939,37.88499786547624,68.17905139319835,45.35691456061081
394,31.874906776163872,53.99462109953681,59.65974206301017,55.50753114762276,54.94530133120383
395,9.55988768925164,42.6658459862634,54.8373546347737,53.17627077360876,43.8528414644413
396,61.77847191126323,52.71429667631068,59.306999373040426,47.604903923839586,48.135058034614424
397,11.800018675446626,47.86935345571556,58.23631755467504,59.37977669173937,56.32189502449385
398,29.924341461900536,30.277669639976672,67.52091596885705,58.28191355652807,73.02670835415661
399,17.088190925188158,60.272574457523,59.747001187109255,52.45423225429506,71.09322007769774
