unit_id,JobThroughput,DiskIoWait,JobQueueDepth,RackInletTemp,CpuClock,MemoryUtilization,do_io_scheduler
256,17.168990821546203,79.69938140265266,51.01378350454704,53.135190408768345,66.74504714013798,56.05365778794354,80.0
257,22.1982420335639,82.0081454587566,69.12490069195428,75.39977983308769,51.43099937287264,30.321075737459736,80.0
258,6.4546528967461825,74.74573501465683,58.65365361897486,69.80223308168135,44.184978614112396,43.41226641698545,80.0
259,16.492906132425958,75.95133145825886,53.25968966897287,54.70874258278726,34.7427900783453,33.39170776570533,80.0
260,28.767219618219116,86.82185343672936,82.9588517360822,72.30001420776588,53.938586984397325,65.22451058402878,80.0
261,-1.981008439781439,82.92091943531379,54.25418003005418,61.46533554771505,36.11030685759975,39.37162268717997,80.0
262,28.73964056594012,78.11624300864754,63.24775440268567,56.449396150434865,60.0033943816164,37.968352149175516,80.0
263,21.052327840738954,77.97963843504759,29.789276031166054,45.28114962231326,42.11779154932666,61.49890098553483,80.0
264,17.39358528831643,84.08742827337242,30.079038877747546,47.385030096779566,42.73273809236407,38.23300864620309,80.0
265,16.953040162081884,82.67631651806994,24.5306811126809,61.77186228789233,51.40679266580994,31.716875112214446,80.0
266,52.21986844996199,78.55989395035559,58.04248475947781,40.93884248115275,58.07129167727006,57.90824359257303,80.0
267,21.8500350953746,79.17338773382441,35.72335746284468,58.95286844555556,57.218308938527954,25.36688197865882,80.0
268,27.568076396768955,75.29418746777448,43.21022859731434,52.75001412473931,51.75076569016875,48.43437220991169,80.0
269,-2.418696675090917,82.79407641630335,26.633503364218996,103.04712989246084,51.68891567461031,72.51880968837595,80.0
270,13.226577045745474,81.83278623342257,53.79293423675774,59.99436283920181,59.6928393683281,60.17775979724372,80.0
271,47.89526972497024,76.28544524505072,43.28285403767152,41.155660890901515,44.91897393619295,34.72980178792788,80.0
272,17.81466855321702,80.15233110911372,54.892877343526074,49.796095410196,59.5711551832158,59.27534921314117,80.0
273,20.14235465573844,81.18264285848839,55.49083712014904,40.39923638550904,41.28423955240349,50.0661927816396,80.0
274,25.962709521610677,80.43578878421057,31.027333756412965,43.662630655557926,57.21863629768396,42.87902350085626,80.0
275,18.675872703109793,80.72133163688721,42.45607704921642,31.203431894097783,40.04346874879578,59.545645092533654,80.0
276,9.482016391466503,83.72750634955679,67.22515462739733,57.24646017622376,54.016749049554114,53.00772247266637,80.0
277,18.74816178675668,76.34414310882366,70.2208225486485,46.43086990878278,57.68327879438783,52.43865072605025,80.0
278,47.989949380864175,79.78241176839614,56.41035345521103,35.63729790875166,50.335031218668526,38.96279048272072,80.0
279,6.062389477594133,79.2810116705337,32.295691488098264,60.36039966398361,41.36611008408782,40.91473025715471,80.0
280,35.048330179224806,78.42395643876472,60.430035451942146,49.446385978640635,61.14504433113965,43.68805469541499,80.0
281,7.0482116807068165,79.70190434221966,34.855440270150794,71.50881919838956,52.820127105748206,61.85240296186202,80.0
282,24.343400098523784,82.72253188645456,57.44084323298296,56.5386825799529,43.5394003081979,43.49032096850861,80.0
283,32.4263119918313,79.31214370918077,38.464595119928106,52.44838498742436,54.70799264354508,28.361635153723828,80.0
284,6.478846531143155,87.73504447473483,43.67999138007289,70.9098005254218,46.362043222143626,34.698749995520885,80.0
285,5.962039820268139,78.24128454870466,44.02215540414877,55.47516698957678,47.68087211910787,47.16869071715296,80.0
286,28.45953189967508,81.72571269004447,43.39884708817033,52.49588856805209,52.82746625673168,64.99317058790902,80.0
287,41.14733435833231,76.75823270664202,64.72650547403352,39.505449724156215,55.17461005823227,48.086577608751654,80.0
288,13.424217635218518,82.94380529021947,41.18308341674568,56.345197401541945,46.91648243732321,63.96879122018758,80.0
289,29.249962085820744,76.8997504809887,48.03466763891698,57.43752612046337,44.30469498463522,45.73329913039275,80.0
290,10.762852555111095,83.68024415508732,79.88885945745996,54.82537520063061,42.80168208878031,62.73774285490322,80.0
291,26.476694299009033,84.64065686934437,61.31211587833962,52.27515392034434,47.52871900173816,46.30975569868746,80.0
292,29.847657852585478,78.78829183995693,55.282209200215014,46.16845371050994,51.038111865422806,47.56358082588403,80.0
293,32.673040815673545,76.95505071297738,67.55396910414917,50.74905871026318,46.921946910030194,63.192094294555694,80.0
294,3.151396998829365,82.59537938214045,55.174585441004496,52.085892040084865,56.34827915701496,39.869498529659865,80.0
295,41.91202815035174,76.31800642288486,41.974902879005064,63.99736409296974,48.59130786883588,46.42714611945346,80.0
296,15.706728621958316,80.17707780522116,59.6224415148714,57.57346431641906,38.91897577665323,50.25184063013208,80.0
297,7.841990784572327,83.36793464073315,72.33095031928463,57.096141199225336,57.380213068268326,38.802038883388036,80.0
298,6.637755124618612,83.4800141626328,75.87343592146095,64.09598134987515,41.45891711203486,57.798624315517316,80.0
299,46.33414188234547,86.81175181347504,58.054485116655535,49.60896092937168,59.95412274120288,55.422261649061525,80.0
300,17.244935881467114,80.85668051952638,69.84963234420458,44.81057612075013,51.68512239617481,65.62805820050096,80.0
301,45.77017244600666,83.11192593546974,33.234004750583445,52.27590521946567,57.94851125921232,51.9242939250826,80.0
302,11.871852692248247,74.77974470207451,34.97597563807147,62.27351900286355,48.652519665983405,39.62157851528704,80.0
303,18.051446605930607,74.80881137511908,40.18846664578891,61.29051590364853,55.09433760740267,48.34266833931693,80.0
304,20.276282189197815,81.35105074117907,67.7659532548834,54.26819187219766,57.9480256707045,28.7365630200398,80.0
305,42.488864517659586,80.63734654306222,51.9419705642651,58.21201748021491,50.71612758973651,61.616939596665034,80.0
306,31.920678403350323,80.95534498240141,55.41577921008661,30.24064745543934,47.966530578921656,76.62798558218329,80.0
307,19.351741429347655,83.47062656720792,54.11898169410732,61.31363608175639,59.66666592196703,40.43736148666505,80.0
308,9.066207934100609,79.98477836209749,67.30689074105385,51.7048696635805,45.08810056297329,66.06439186793224,80.0
309,5.414072243567673,80.7342907342614,57.52065857671323,62.222211355258665,49.38393205762491,52.10755324170867,80.0
310,4.834746676451449,79.35277142865507,32.81939137547827,53.0549094891218,48.943550444205606,48.83687839756696,80.0
311,42.39321134662944,83.5384317492664,49.172528045824166,78.32633410149944,35.71801090633181,23.519733133180274,80.0
312,18.363945249965443,77.70150771424028,48.092026775518995,54.771284881650104,56.12649866836109,81.15185830205468,80.0
313,17.417222815098278,79.3487276519683,51.6497814694363,53.121279751569226,42.77388117190708,66.26871449707039,80.0
314,19.230843833419925,79.13446882712459,53.58019774275977,41.22230987135007,64.19901726940796,49.95460028448109,80.0
315,7.892443050417381,77.36487584202764,70.1589286881769,75.37015096493316,56.98516390563321,48.388885685593344,80.0
316,7.101530656328157,82.89427484219328,49.5241510676904,66.65195786179014,51.528055836616396,34.81328907926007,80.0
317,16.95373198905557,82.08668258614587,43.78273288056646,57.563741048736546,40.95881958539061,31.085061215781128,80.0
318,16.474327485773138,80.59790601959877,44.59019566872548,47.23106528015203,60.60628507538985,57.25476548608821,80.0
319,13.850024250333147,86.04732805175564,38.559826164523486,49.30594986645128,52.99371557857573,57.412365238214925,80.0
320,23.03399682938682,83.64989352145423,28.56224881173467,58.16457498953991,28.424697084801778,44.09115884262769,80.0
321,28.275336411108828,79.89800092990342,62.53823806404978,51.18228291610589,51.60176979833228,51.52684898631912,80.0
322,14.01430750539648,83.97998425791228,37.578952709748535,60.61726658399017,54.87773023349105,67.45116572866513,80.0
323,7.3088130668374625,84.60866680221713,49.96856408897032,47.99622375862481,57.41573607824104,59.537055803468924,80.0
324,29.48551317480938,73.19679587984893,45.00370761959016,46.02769595555891,59.94944183609422,75.96432511904207,80.0
325,28.519123441771022,78.66676925603076,43.01264216392531,45.023323503592536,61.82061076030165,54.01074851710142,80.0
326,67.67394847894303,84.74101692988172,45.99984821525305,42.766420124193914,39.909716776931425,60.57345289079488,80.0
327,50.90751116093254,80.20415535400176,55.89657933398742,47.28550337442953,34.18837589615804,61.08586282922711,80.0
328,51.076878104554744,77.37857219899972,69.03244591336949,63.599899221100834,38.97406634497028,56.58157501107371,80.0
329,3.1743956796766213,80.53021662539007,46.32020894388858,74.81802005689103,61.8583874931495,27.519800250572445,80.0
330,14.274962870182124,84.56836251229032,47.60919180824354,58.69900668849897,59.03066820327277,57.013171611423,80.0
331,25.507894239746932,77.13570907470609,39.45552340450001,49.91605648941235,61.62566819597086,61.57421052124018,80.0
332,23.38880067898749,80.13410348647668,40.83100738268718,42.224036957921754,50.136934211390155,53.03754155158487,80.0
333,18.764946203849274,81.13886564385554,52.47391643412337,47.577602469102054,53.60726102633437,60.97609068910417,80.0
334,25.905023363252713,76.61312143626515,52.657465223833256,58.476196984220536,55.94892165957216,55.70357658513195,80.0
335,28.895775473718754,83.72594131607872,33.869534300808745,48.89387620266935,34.11004317431128,72.39253332187721,80.0
336,10.613597667676176,81.32606440125502,67.03958381287173,64.25702731104549,49.407442120958706,67.35112195982028,80.0
337,9.507265471044985,76.48734152873277,58.75765199321511,65.15817428170375,47.13012767769849,49.69411757444205,80.0
338,25.95092253796333,81.874044904774,38.805224850429376,64.7361206786477,50.12354401995407,68.23053173834407,80.0
339,19.259292338373157,76.7356656201497,49.06699259958785,66.26366518656924,42.42537406872939,39.84186672411129,80.0
340,15.554960894989044,78.61574103818984,59.30656976256536,42.98878434234356,54.53131324045646,52.75889241716989,80.0
341,17.668959105827188,76.84514860221482,53.16284573344281,59.81801293915257,42.947900396276346,37.82396390743267,80.0
342,4.019151946282431,75.18136859424375,42.86135994292835,76.22198338078708,50.27336567749031,64.08450994985617,80.0
343,14.090832890892719,81.83114172955366,60.49699742471968,55.554098519701036,51.122195395174764,57.70898795360744,80.0
344,19.1799985780217,81.17750768916825,67.769933770367,70.81746485532882,55.560329513304424,45.76504690989767,80.0
345,16.29111445470616,82.30350638762819,41.84726706724951,69.27687443868847,56.097160265585465,55.789692784040106,80.0
346,10.588224666216522,85.34958706072105,60.68077366325728,57.90563870490183,60.23149108425126,57.47754280406082,80.0
347,27.231467362437215,76.84032018039143,34.91387249918626,45.24816220270181,58.57729848771227,28.486495593201493,80.0
348,23.860254785857727,77.12525225732534,68.22883666182906,38.83950235794491,43.02718511303165,61.356970894306045,80.0
349,10.355244896661507,78.84078403470554,56.582263087529576,66.62569433254016,42.060741587857365,48.503937000425665,80.0
350,18.402065205455596,84.26137258547931,70.36762903372784,49.90074364979421,61.729879075047236,36.022512759822845,80.0
351,25.674802462713938,80.34150141154058,85.56736068736066,50.55262109364169,52.25918736373593,59.81462513897771,80.0
352,35.80567227155513,74.20233698248394,67.92629481031032,28.642064732400005,53.127327130783655,65.35182842355366,80.0
353,18.37505387011613,79.12710354095623,55.05625293060123,48.370281266944055,50.43908668746767,41.945938163744366,80.0
354,14.798321972457881,71.88326886509437,31.611893338344352,61.92493844240641,45.63278457032988,41.715930511935106,80.0
355,19.607587771745482,76.92545721050007,64.50336885192857,62.814736526662294,43.65711830090394,43.74093606685556,80.0
356,24.064400165618054,80.4461531527322,54.926247914361234,44.14354724092591,58.6781010910078,40.03459264045675,80.0
357,6.241988856201376,83.10098418919627,55.52687090602598,62.10974568555655,54.51814814301486,46.03295698604833,80.0
358,21.7952845692298,81.53115400674507,46.647199431298326,56.31207290528441,59.264967476650426,62.70855137730396,80.0
359,28.768742469529034,80.13371630521668,54.63541471114316,35.61899814981508,43.36272221451893,60.74720304490611,80.0
360,12.726460813246641,79.14027463848026,40.23408330113293,62.62868158758921,47.56506190048591,31.261974034912427,80.0
361,7.916932719142054,77.72947439281914,59.045177089391174,51.925093436456635,47.4838599242865,39.04411299341116,80.0
362,20.074683649674345,81.79516257663073,53.517115612878946,75.91431586142396,38.166289367053324,50.92149050976874,80.0
363,23.041618143478257,82.22648053011262,29.42437282328675,54.57272392311032,57.08829590076692,49.09972136500902,80.0
364,16.124204145513268,82.93543329530833,42.87951593597231,52.93534605627826,49.63539991100164,46.74992101496629,80.0
365,6.07109751057884,78.91916472631574,59.43457030723766,52.5283566426139,59.96897887047503,57.964615178739635,80.0
366,2.9099589971001096,82.63099091686902,63.28387143657093,63.749967078996406,62.6598077214918,48.37858748962342,80.0
367,22.30638424753356,85.85659102637037,68.09141340715207,66.72656407186467,31.866031722343465,55.52865809030001,80.0
368,15.636612943523918,73.90486334272151,41.12729371620599,53.92611636952259,54.734519600106516,7.808340423669446,80.0
369,2.910816673597559,82.96913313381653,50.984486862559194,82.71135243087247,67.63285714976004,60.15408430353416,80.0
370,3.245672046099869,83.02273406433855,34.69031587668234,58.25336417384349,51.11211552316132,63.64404641625088,80.0
371,19.53273803487342,77.27184547727049,47.28986328528153,61.96118463018439,52.38021991525667,45.75766721949466,80.0
372,10.640971564677132,78.14934184302233,54.54309536408765,70.83650327965094,42.463314176178756,30.958758420188495,80.0
373,14.206383757588505,77.9983027844825,52.87775885446078,61.20299086009246,38.91316662952597,62.99452634396389,80.0
374,13.374984231553475,77.62342244448075,48.2066454713768,46.98328852349774,49.96030081952864,47.637601588680056,80.0
375,16.461511390744846,77.70804934277722,55.37935646113434,49.31848281792949,39.430359404396896,58.56937024941061,80.0
376,21.42388187744411,77.60226300104821,32.31736508796007,48.31612455469162,73.90080987135707,37.085668230012715,80.0
377,13.353599883189382,76.19184197680957,48.47352836833047,60.19076596370734,33.01805916804383,52.444630301335806,80.0
378,30.983936194832,79.63229940703307,59.42279332803146,49.08392088681497,42.72566353925216,55.536556311404766,80.0
379,18.24217948464233,81.33051185106827,31.794723320042124,49.54085237268342,53.31100738965161,67.53376179612901,80.0
380,5.203320715025162,82.09691431631808,41.95509983467795,72.96472440189733,40.65476414738919,45.41234154639623,80.0
381,33.95612010810349,83.82599728240729,45.69471726522208,29.240847624089245,55.064486599851186,34.22704618629243,80.0
382,32.71409064983302,75.94862285275045,49.83389596803933,47.65101786821932,59.2247249717873,47.657409885103085,80.0
383,15.495752468677118,86.59490874680091,27.468303085011197,49.18639885627465,63.203947779735124,41.26565317329543,80.0
384,24.594172882421336,78.92496297998896,48.49761633048982,50.28639214981944,45.62428895164582,44.034054605716975,80.0
385,32.86619908737905,77.30733697597604,32.872350888470685,49.00485496129889,46.25748316984111,82.66964897133778,80.0
386,21.26677461911372,80.05144799664657,30.516335925101043,57.430063542567005,53.42966997000417,41.677002532876294,80.0
387,21.61632262446298,75.24877620622196,58.9861213427237,48.568532026074465,36.32742686516482,70.39446673955375,80.0
388,6.947437940483807,80.03609101935999,56.01446257759048,67.4829906230199,48.97853056093117,24.13557983021239,80.0
389,16.87258102221032,83.30306814747007,72.63772647636999,67.00755224662275,42.05127838904591,51.32461721231433,80.0
390,11.795444032964584,78.55891180724343,44.219288163553365,66.04374181187976,47.630501786183586,71.288918429594,80.0
391,13.78473091584231,78.41694381534022,51.66708502878521,46.70088112420873,42.23549819241784,48.56605741445116,80.0
392,6.769278235460635,78.66070517291203,49.45194626872049,75.16347525390204,48.048294187056,77.10339223177715,80.0
393,18.001935256358188,76.81043046275175,58.00809097248552,69.21319289934677,52.40586402306188,50.78607824509607,80.0
394,53.27328389752846,82.91821530494045,34.96542905929675,36.163781160537354,64.598146404543,64.62444159647049,80.0
395,2.7158175244966736,83.70964401380306,67.67679766084521,68.04734060316082,42.02439640199375,50.85048080771349,80.0
396,20.0542129737631,81.83185789274599,53.5297650147928,56.68143650429713,65.22891384132747,57.085191015900605,80.0
397,1.2473905031081713,82.79750028771623,54.46272222676132,63.42377313522088,45.05412365301409,44.797081343196524,80.0
398,46.95676443746722,77.5218175958113,66.22529950782828,42.867089306174954,54.07881892646088,61.082596228449894,80.0
399,11.982054901168492,84.23911318083549,44.02346254019896,57.980233601466786,53.39350504954157,56.47299013500628,80.0
