unit_id,JobThroughput,RackInletTemp,FanSpeed,GpuTemp,CpuClock,NetworkTopologyHops,do_fan_controller,do_cooling_setpoint_controller
238,23.685100882116494,63.171142349139615,78.38259404383446,23.74989292937292,40.34497013836187,38.620354503847885,80.0,40.0
239,24.99914409061737,39.297264880033715,79.42510654722645,41.15748007025516,55.52845308731353,83.17129245867709,80.0,40.0
240,10.865229733727343,43.17667347327851,79.45460146566288,47.959725810662704,42.296415864867384,60.50987719952862,80.0,40.0
241,32.84784066201085,64.03935105605237,79.46739465354588,49.668835721329756,57.31471642700791,39.62045325605624,80.0,40.0
242,6.921638606407041,68.87979331634695,79.2074018305573,39.9872288966012,59.15214771555671,55.157434004636904,80.0,40.0
243,22.401027391231807,43.494167621470496,80.38965080378289,46.660117381713114,49.64190465286914,39.88036978360178,80.0,40.0
244,-3.9834110266816403,64.73191668837813,79.00817375880284,53.32190266422701,39.39960419720618,25.54914064829357,80.0,40.0
245,44.032632725994915,49.967193609467444,80.39209578524616,46.453437720650044,53.38208002521018,61.32126816230113,80.0,40.0
246,8.730533559363039,46.82064658041533,78.49110024946887,65.05868295248473,22.929818108212665,56.99669271883377,80.0,40.0
247,-7.445524149999676,62.73213353974401,79.68578621780883,31.72925179097969,51.724775929194564,38.51772382543434,80.0,40.0
248,55.5555439369155,71.28205288356958,79.69053330114959,49.73087813012168,60.29376606866571,38.74199491642884,80.0,40.0
249,13.426964750341877,57.610538355268886,80.02022654472292,69.16996009331379,53.913138418383674,30.96343969921291,80.0,40.0
250,13.574204119389478,54.98228293253922,80.2078375033723,46.812722726928776,76.97004554273849,32.17264909239688,80.0,40.0
251,18.660933506229544,47.04376554086197,81.14105196115086,41.75986763971437,60.447733634093105,30.651827587142634,80.0,40.0
252,13.896702168685467,45.085152152500775,80.43794641610577,70.03510978756451,50.659639307307835,20.20543350957333,80.0,40.0
253,6.937128955282205,74.01012154664107,79.84076731440415,36.076827427440115,61.04959250008259,73.64780482073108,80.0,40.0
254,16.23245083506103,72.09327552418375,80.02870340029585,47.45356316793634,48.03582473565199,38.49242097916674,80.0,40.0
255,8.061103467860667,60.44399582595895,79.97404288238504,58.748010005920456,57.735492536134885,53.77685611969693,80.0,40.0
256,4.120472461885638,55.878719726551594,80.31928889908232,36.13149974933976,44.84968285730659,27.284513931929737,80.0,40.0
257,18.22666937927731,72.89992199691761,79.67007478201471,32.36541894330854,54.55064357166022,61.53771684442111,80.0,40.0
258,24.931641209797302,46.998452257681095,80.8782866880768,47.12226863164025,36.711864046698814,60.32064629983793,80.0,40.0
259,39.53663713263209,45.61014493155685,81.09635821480113,45.928817366131824,56.31631941387774,37.94534773266457,80.0,40.0
260,14.53982305193785,51.14051372891968,81.45213206166797,51.76318024633866,44.33515833116455,63.640916170845735,80.0,40.0
261,12.97757083901097,75.2852444496546,80.10707815471156,54.935342290035294,57.097052582308976,50.47384389246329,80.0,40.0
262,13.539717048677101,52.496678159067926,81.16238936410471,57.84004703458764,32.07388138069,49.114626273173904,80.0,40.0
263,15.280642311807785,35.83410618743407,82.53079250630542,53.55054003777332,48.94654447428243,39.24736907829803,80.0,40.0
264,5.8617523205227,60.43240524935843,78.32967680409101,52.920177770285335,48.4983997602987,71.90650235038669,80.0,40.0
265,3.4295515673643724,65.44489194057236,82.94835100936241,24.25624976455903,42.245229910385355,78.52834870184569,80.0,40.0
266,13.301026992523754,44.74171931581613,77.45054118326871,47.098660062724,50.032192312138754,59.04469089747724,80.0,40.0
267,8.481303116550176,61.871436221997044,79.6037710525404,60.23086148743669,42.74596207429341,32.42363176917388,80.0,40.0
268,9.602391979689802,62.22714780954202,81.24017192864054,28.54744703701343,42.1472102443064,60.49430058780569,80.0,40.0
269,3.137285293770668,61.84260907494637,82.05458394361777,39.11779138833574,49.6717460102519,41.75928481633524,80.0,40.0
270,14.945181812102785,49.39065256996231,79.30823506364001,28.409545541375948,50.380474510007986,62.150706057014055,80.0,40.0
271,7.987913646906388,60.93879007035562,80.08927782734857,68.21753300315454,54.75876904833455,50.122724298213626,80.0,40.0
272,18.498366086943317,49.376986958035054,79.99374814901425,60.48804454188161,38.686236926720085,42.386653490731454,80.0,40.0
273,1.2367565332371524,69.58354816802708,80.55294539159492,44.343378806218816,33.29126001418019,56.18309689057964,80.0,40.0
274,49.98177298709775,67.60351820308776,80.32152065223258,49.73016640836144,48.769958892896575,49.5816678584724,80.0,40.0
275,8.92291232366506,57.48391954917031,78.15600608682601,55.66402767252562,45.428641677473074,62.90213770831821,80.0,40.0
276,11.810657764217673,38.436667117021614,76.61278270806169,23.154567046171863,52.677255255188975,54.13571219280472,80.0,40.0
277,13.458139032006127,42.70724130286293,80.30848499087031,38.00610906342146,61.95538019952888,49.856042409306895,80.0,40.0
278,30.122555518183685,23.519565624554335,79.4504950769878,62.89196178000725,45.70519631238227,53.090101256257995,80.0,40.0
279,9.564492571312643,62.36683254444595,82.41580385769397,49.91739393006323,59.62581215334127,64.10127815393,80.0,40.0
280,6.446879893862089,60.05940733409003,79.4780020967657,38.93972155011061,44.17709782549878,68.7608347354867,80.0,40.0
281,9.201243720547328,43.92487325468267,79.92415925967858,48.14588233851974,43.12517975857256,51.155084802070306,80.0,40.0
282,0.4409932944464822,71.38077633352239,82.14156705817761,47.04942983710402,46.71800555375377,36.98542151922467,80.0,40.0
283,10.237788865570426,75.12337375588142,79.11273082442369,56.47831029097076,39.570048266068994,46.501714072090145,80.0,40.0
284,9.111957595422522,59.79510525523994,80.36447329086833,53.58353019080573,60.822508311620446,38.82914498461909,80.0,40.0
285,41.29821241999868,49.801952694941804,81.40682604630912,53.09531825409116,54.43974532797522,53.89044920741542,80.0,40.0
286,13.79078910124808,72.79117153777217,78.37194871191427,56.60971131848415,54.106043780355385,46.10409157705232,80.0,40.0
287,14.256949988268804,52.13454271676079,82.13937118147838,50.293659436299954,41.57467153880266,54.13067563161264,80.0,40.0
288,10.420387448079357,66.00354956002332,81.31219213002805,52.355582310549096,40.20172399489079,54.69244058643172,80.0,40.0
289,13.133952300383209,40.29313286952734,80.98253500626673,47.55497868092297,43.8058273358554,60.22243627797735,80.0,40.0
290,0.5425761981674807,73.68681217186513,80.49713312866393,53.76485136899582,64.96659950834916,43.339115422130945,80.0,40.0
291,14.593095893127465,59.034359686025304,81.13797576077425,47.18197201879835,44.706140095469124,44.48624815613639,80.0,40.0
292,18.883899663115816,41.39388097032913,82.089753614374,60.58572710427985,57.90521927924977,49.23319147390447,80.0,40.0
293,16.667423025895967,56.65423599232521,79.26604208335218,56.07655352810179,51.181381460627655,68.57598012559912,80.0,40.0
294,12.44296940921946,60.02263468622448,81.22607055390871,56.38806375181781,53.02787871838326,41.279005299422344,80.0,40.0
295,24.018331256746535,49.16487323407603,81.49799742371488,30.20418127717888,47.447942511323205,52.258428646556524,80.0,40.0
296,10.648422272347341,56.685200343405796,80.63807195956875,46.903289313003214,37.53503798209001,46.085777781297125,80.0,40.0
297,2.7422070066396405,64.89435626856555,81.26569827106843,50.71550028301745,45.39009240288363,58.0124141417432,80.0,40.0
298,9.834130582829173,58.096147403426116,79.19277633062394,46.327179676328775,50.033045266707155,61.69180783918896,80.0,40.0
299,2.850258967953978,64.48895079036404,77.38541020310988,38.52284920362689,55.244742358593165,47.943451452107624,80.0,40.0
300,8.749091793640417,45.36389473467465,79.9785228882692,45.06302368410527,44.683761554282576,74.16157011061937,80.0,40.0
301,13.349483381776023,40.13711326807832,80.18074120482294,47.21700653366104,45.64158362181663,63.1123371301924,80.0,40.0
302,42.85344201061152,57.853584633554476,78.97265741641074,57.547174395233455,39.35305688853239,49.643668773665624,80.0,40.0
303,4.088325652182143,72.14240941678413,79.88697408899161,50.623938451464504,51.85290879380033,53.79116475077319,80.0,40.0
304,22.349760350351282,46.10901634565027,79.15933653057552,42.46527673684088,44.48003935224061,35.2216789475278,80.0,40.0
305,18.40799711576514,34.803980875315794,80.54115858561373,51.441232175892225,55.521058620647466,49.535225810007596,80.0,40.0
306,3.914013764737895,69.5101346680257,78.45458706599132,60.585115132955,57.749647710194274,31.97727418083723,80.0,40.0
307,11.340348152753291,67.83883958295465,81.34925052501892,87.23850736699752,69.25262204602205,42.49895217951201,80.0,40.0
308,23.373286072902705,45.97360640834728,81.73393456439065,44.514058666337405,43.74123944342093,62.213402429343816,80.0,40.0
309,21.940922143774465,41.91114656439176,79.2076598126738,46.294183279316535,43.38751218592798,33.22382927100737,80.0,40.0
310,22.03965710082283,40.373550501896055,79.79923194259678,47.00147135939474,46.45316098169057,64.49571105644578,80.0,40.0
311,63.1462629084929,43.29437837061559,81.16697446549718,58.32953123428301,47.52136051721223,54.417172658131214,80.0,40.0
312,7.53341057976205,61.07303021731185,79.99511462620161,59.51800264718384,68.25100777963888,75.8850823226604,80.0,40.0
313,17.694494342402656,42.798050092029825,79.93292062772622,52.461685865870365,47.80380148054831,75.31237761564084,80.0,40.0
314,22.26841891908275,51.79737097070813,81.55576886668173,31.739705181031514,39.14417945593604,69.22073028493901,80.0,40.0
315,11.59810795149975,43.317885001821466,77.84033255314212,34.06059568213826,34.86848549287404,47.58286909877351,80.0,40.0
316,16.095616655793396,49.54025329530756,78.70484470955519,73.71409835594365,47.35350353347545,36.65765726495097,80.0,40.0
317,36.57916909904845,55.79105993276177,81.13022446643278,53.63942152067456,52.71740925762678,47.03101613890485,80.0,40.0
318,12.569487764254387,55.22212422111915,80.06676686726318,51.58538328306112,42.72542324623181,44.73909298593634,80.0,40.0
319,-1.129986082371408,57.23001053305488,79.04208471442375,40.50824190973666,43.95616508336502,44.91617746739287,80.0,40.0
320,2.805396112094392,75.10360016654808,78.90552059780087,56.09341338953561,53.63940766346765,45.901758011803956,80.0,40.0
321,14.016775477377461,54.944923663808424,78.12922636249269,46.63740606634262,40.537343405507315,64.6472537442338,80.0,40.0
322,15.193550066909733,49.42900088110163,80.11932174934996,9.736919169534888,55.297953879992505,35.91755930761055,80.0,40.0
323,25.01157058302884,34.03393684883657,81.44945044559928,57.34133647622999,39.11151939604392,71.41378067925599,80.0,40.0
324,0.6972548797410694,75.51157354797395,80.56694633336463,43.80572092746978,50.73604181758498,59.60797368801179,80.0,40.0
325,21.120868397302797,54.0984587095689,84.14706772786067,46.12826752480552,38.476512910367404,55.21399665980198,80.0,40.0
326,17.31011468055893,50.072263821148454,78.72843841471874,29.7440074275219,44.82991422186549,27.028748336762863,80.0,40.0
327,16.533623248089725,52.554223708153785,79.64752431138596,37.438096711388106,38.66283226769524,64.4371872852456,80.0,40.0
328,9.28912973854925,45.54687729023694,80.40938881498707,49.34160921872031,52.66478742153742,64.7719652326454,80.0,40.0
329,1.518453703076907,68.92593178044413,80.79901554543736,61.94549315033688,33.720338579748216,41.1815606973712,80.0,40.0
330,14.275288309554165,49.62048756757879,80.70219842338945,74.07617083029301,46.492083433919824,54.877449300313835,80.0,40.0
331,17.65545578070503,56.455777932557304,80.47901517206083,32.13428728165828,64.49656630614865,37.57599302888391,80.0,40.0
332,14.56765240874223,48.71051643103134,79.12725176087827,59.49168077516494,64.20781969355797,40.08970148670158,80.0,40.0
333,12.179945620387722,36.763022792401316,80.0328437364356,40.817031616979186,68.47020349903939,59.31789280354406,80.0,40.0
334,22.17484350376281,45.89799473635398,80.45807319351849,50.117916281375884,55.058616901167035,37.78085305562935,80.0,40.0
335,15.560730104301086,55.735723896119666,80.23978630244466,47.82452311182367,45.6493967118865,54.501504823555074,80.0,40.0
336,12.5103487661871,66.7531039815472,79.42688731293848,41.10951641393954,68.18631570827507,56.70587860306129,80.0,40.0
337,5.6661133936912185,56.27304959286293,81.94111869349983,55.406121329418724,41.60970882723831,58.01885179437723,80.0,40.0
338,-0.0787817337547505,62.51648893697407,82.11181733286651,46.31280396654673,55.22162131867758,35.673818623960315,80.0,40.0
339,10.57094109330729,52.68883181111325,78.7412112499429,41.62860418337662,48.435432336029976,56.33713280812569,80.0,40.0
340,36.22748280801588,50.82705407252668,79.99254857156713,49.247057500146354,44.01672643302897,45.02471357687389,80.0,40.0
341,14.541342751341976,46.577534482265236,80.70172473248154,49.581878614042765,42.61201878778979,35.1841968975155,80.0,40.0
342,7.567230260365758,61.231430504000635,81.12850264329205,57.79971292407511,56.441830368579446,57.2021799073091,80.0,40.0
343,10.4256779031139,57.416232814077865,80.91267809669577,72.0432646737611,44.46273272865864,51.05501387067022,80.0,40.0
344,3.8888885750652316,57.440587117152745,79.29811215830706,31.047487770856655,46.855481552181764,60.70816058011271,80.0,40.0
345,8.87942762272922,62.006250711374186,81.8637756427743,43.39096989104135,52.55440581650558,48.65705266068485,80.0,40.0
346,19.765138849231956,49.64759008735895,80.86340587869192,47.70579699655709,67.19857900193834,44.240573622302904,80.0,40.0
347,12.433894841826328,59.5109693799793,80.07948578425632,58.704644836755655,33.856955731086444,25.938007581240406,80.0,40.0
348,9.102252083343547,36.408671214044666,81.1466306903189,59.89699700666243,46.14834339885027,64.10310194658288,80.0,40.0
349,13.996478870035643,45.89277867800034,80.02195117183618,43.4851085496286,56.3243211832813,43.69775194545926,80.0,40.0
350,10.862928039326853,60.33918637613142,78.27912454659449,54.549578448550555,53.33792139895617,52.528259427513824,80.0,40.0
351,11.632493608503033,51.7063166740307,80.3586825961905,40.65558319251755,66.28603733472026,74.40133202328188,80.0,40.0
352,28.94619264332207,53.77618361252079,80.25716200324747,67.50315821785681,34.16385220817967,45.370653589971894,80.0,40.0
353,58.04498740588739,43.417585118579076,79.92878449211553,60.84704954900431,63.36506511582217,56.6057976068479,80.0,40.0
354,16.828404970761227,37.63617798901789,78.73306927810093,58.2277048320966,42.30268498413514,49.19114001991395,80.0,40.0
355,18.43065399042047,63.81743823076462,78.4752039538541,53.36235637172938,43.633788691059436,43.10197878265353,80.0,40.0
356,8.782356496200666,69.62018096923207,80.93150424995193,42.03471139741375,39.18069609908126,66.17038372407997,80.0,40.0
357,14.855306325584563,64.01024686948695,80.58916638842852,67.98619077691994,48.794695851107,47.53239253263598,80.0,40.0
358,-0.846618275339087,73.63036707186545,77.20087384644178,40.68292965049497,36.33666953910016,58.59436460856137,80.0,40.0
359,18.00557045768503,50.627855190456444,79.79963589790844,70.92042413543487,37.13651902752977,73.8583696654076,80.0,40.0
360,31.073253241767144,46.58221470770214,79.68864013531993,48.8739990731317,46.76952781400501,37.557541721171894,80.0,40.0
361,14.27748217576789,47.30934901857018,80.41330634917514,41.70619563815573,53.3972093912603,62.401528674235735,80.0,40.0
362,16.94803989506629,53.17359619098785,81.74238666901562,41.42326526876524,67.35888646145648,38.029129500619206,80.0,40.0
363,7.273975174152218,65.29608856729388,80.77411288090738,46.40143395300797,62.46042608920829,64.69261591042249,80.0,40.0
364,-0.018658177823130728,62.646546685081056,79.8489231708108,41.24779029380823,56.35895608126767,50.31127236968425,80.0,40.0
365,20.46737323746256,30.109411783871632,80.65587396525436,46.02074281328798,67.74386981105252,58.00975761786972,80.0,40.0
366,3.4222619315866627,64.92210399041537,79.96488462033962,58.01516328974265,53.73701599844701,55.10241221461986,80.0,40.0
367,15.986649488543243,33.45675366344308,78.85803155483273,69.26337614285197,57.641232199177836,63.043696039171294,80.0,40.0
368,2.678539112924926,67.60363485194577,80.67382117751916,46.67149843839782,41.11695792707973,63.936925016337405,80.0,40.0
369,10.068254486552469,57.38525381023781,82.4914261758735,54.89291993003377,41.6562865447991,48.52972653713231,80.0,40.0
370,13.731673684212783,64.44885399381928,81.07432283237843,49.05734989835785,50.14634494339142,59.23820238430842,80.0,40.0
371,5.541092901041939,85.55651484373465,79.2963831681052,54.19076708096716,42.84111016660198,63.6047835208528,80.0,40.0
372,19.011654357076104,42.27885294065523,81.29887553184899,41.29621264112997,36.84586681589591,28.06811049528833,80.0,40.0
373,21.123618226165267,37.33407920939121,80.96745817266144,66.26782482585638,50.53146919697437,43.14514511558807,80.0,40.0
374,11.5638434901607,53.86089813311583,80.78447358947467,55.56105242061146,43.31685031971375,30.791900503248893,80.0,40.0
375,53.035712992590256,63.000171856476626,79.64461310072048,40.7983698830984,50.18744492991281,56.97038450245089,80.0,40.0
376,5.732991101971887,55.88632018367867,78.98718220480673,31.525873151581596,49.9752504423999,47.665698132012096,80.0,40.0
377,14.008443290437661,51.00079891156152,79.07577523933378,58.325221829114,51.466350691782075,54.6913126770545,80.0,40.0
378,9.809819511583255,59.11528096352134,80.37212944174182,54.46090016314582,46.922081063828024,24.153006757185246,80.0,40.0
379,20.03048446045926,50.88093524095833,80.25704722958868,32.09975467121944,41.9780589972354,60.51475668637772,80.0,40.0
380,15.828511287754734,51.360275410499284,79.70952827873974,51.34920700150589,48.57240778444347,56.489170582094864,80.0,40.0
381,23.80449793792987,40.36606394824609,81.26578255962238,47.223604770565764,50.0791631049176,26.371731814151495,80.0,40.0
382,7.246937164559656,60.27852492132354,82.68354809476374,67.34202316724355,68.50389131260937,43.70773275163973,80.0,40.0
383,29.34706957713257,35.233601868614976,79.7526051885256,72.1155026267339,41.8232430725358,57.41571736131587,80.0,40.0
384,-0.9887398423436793,71.28022167194058,79.7721259170477,49.003031526254176,52.14263128762256,42.19636576803644,80.0,40.0
385,-1.3990501523605237,64.43893694383635,80.43137515571199,33.74683652411712,40.345084371128166,53.37317206820117,80.0,40.0
386,12.829352976768822,52.636902554383525,79.78127961047467,44.0738869033299,50.03459464158249,63.65800482405395,80.0,40.0
387,23.365714748739272,41.48940158163272,79.93698366529215,67.49500945096415,54.71318876258889,53.54975566814454,80.0,40.0
388,3.016915971899499,70.36821606161033,80.89162947839961,34.38491000038575,64.96660981074103,48.58640223417541,80.0,40.0
389,28.507521234984527,32.25404581413376,79.85318046138005,58.470952661299876,33.132932392931025,39.05425843173389,80.0,40.0
390,14.773447871547765,46.88161948181573,80.06065481268008,57.2642789325655,45.69203424492589,60.81624936268785,80.0,40.0
391,4.609347662008259,61.93250192312577,80.78716670451412,31.7425874247733,48.754822890873434,52.814308648639155,80.0,40.0
392,11.196707654534586,58.14657998560364,81.69323343293183,51.33542060388828,51.64024243138817,65.03002051846246,80.0,40.0
393,5.656397281322819,61.42371635278306,78.10858159249062,42.62655487430616,45.02759550491759,44.287898191334904,80.0,40.0
394,26.40229213128442,62.29965025418144,80.42516027096373,62.947780384503154,52.088980861098634,48.77410660019863,80.0,40.0
395,6.825344639639473,64.38312706009091,80.65084565088475,46.96806680534165,62.48614391753712,55.22048620412964,80.0,40.0
396,11.394304325547356,66.95477716680271,79.29400335850136,48.155510411712214,41.55325063365448,46.863539423074194,80.0,40.0
397,24.188366032048734,58.41968936600989,79.44552244360764,67.15630562743989,57.255129056149535,48.86226396438012,80.0,40.0
398,30.96857876835758,63.82852234335638,81.26698239319875,35.698790008463504,51.72690326888333,38.84149034421238,80.0,40.0
399,12.442791590592739,63.56480059656151,79.39974782959176,29.637905614718026,57.36447807800954,41.34004029471144,80.0,40.0
