unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,FanSpeed,NetworkTopologyHops,do_cooling_setpoint_controller
256,22.792405331295278,51.28452064785348,49.073047498356715,72.67211672250441,77.95401846599205,68.92845548852254,40.0
257,-3.1662512403864866,74.899842113482,59.057763756657934,66.40472773154413,66.6859276234557,62.782925010785924,40.0
258,26.437843633286896,62.93968201286193,48.983048995785055,60.912667210509596,38.86475304534388,53.69445873120873,40.0
259,13.103873940988153,65.6567956060717,42.286416444364214,23.872391324478556,42.5044526916193,58.7773182126471,40.0
260,34.4827599953164,50.33362779615305,42.50063152796331,55.642860548486134,70.0678184745569,54.75047870532683,40.0
261,60.97500676908325,36.85486177576082,43.319328929726396,58.71244978956471,59.75368813318559,40.19254914277784,40.0
262,4.075180698783425,63.10429103112285,53.069940801838115,40.01401808578847,61.884694919179644,54.142219431465165,40.0
263,11.721421677653089,66.34157191054369,39.16454809800189,40.10454819445921,78.02835564782308,49.59694009058879,40.0
264,10.856261546338416,44.534661519954795,48.82211912349001,28.534901876896733,67.0167567299019,46.45387178913164,40.0
265,22.840560919633855,43.71588215473291,54.19639338069709,61.83950928114608,67.47517690311693,65.62957152477408,40.0
266,7.528439404534986,61.16583306036894,41.82906519969666,69.99580889186072,63.649834853587585,62.87943014205898,40.0
267,11.60192396494552,54.44146181376319,41.84083758508942,40.034997285692576,65.22780157008681,76.83265703589026,40.0
268,17.67385953412164,45.75520713941612,41.125020981279235,53.72886079252461,61.01212076480905,55.76509392710941,40.0
269,19.552820598938435,44.92585155770978,51.47372570419557,48.20252128552619,70.08719186236803,32.986863832797084,40.0
270,-2.4643712620850184,80.65843388812551,63.99134331425644,48.693537476525236,53.730699545374065,34.79869710152446,40.0
271,9.476813918289482,55.30630410710063,51.25776696358464,46.57282667041164,46.66985705996185,61.61966974657027,40.0
272,39.505581222024986,45.501051933872425,35.01431855091072,74.65500309971394,59.33951633378844,43.83519115974242,40.0
273,11.046046129536517,57.674767836515414,51.473886783249796,42.312140268745004,67.65924027996036,29.313519201449342,40.0
274,19.869958547023852,56.31918999541967,52.22100930197312,38.34668390393402,53.68383345468282,53.300352295790205,40.0
275,12.496934703800736,61.196177300679494,47.9349615741105,39.54411927863081,52.78815960506754,65.48995636587581,40.0
276,10.812272711893742,50.29708901767065,58.39020512699996,38.9770105360257,71.03681419042319,49.46309266187526,40.0
277,15.181958257050242,52.50613160812131,47.33470629581441,30.96391645584817,61.81978293108943,43.58524392136874,40.0
278,-10.036294228084854,85.92923578625962,40.239281920211766,47.52282249690778,58.13300571296905,12.482178441501437,40.0
279,22.744051276089856,54.890956308792155,62.39748284852432,44.741328730858655,68.92053447747338,35.570656300894825,40.0
280,26.8715071226814,51.51221962184951,47.97571793451241,45.452513493772265,55.01314398099285,57.61833347818798,40.0
281,17.085721998735718,58.354066989198394,59.69005891693447,66.54332915100862,52.940180547127746,23.403265935965514,40.0
282,0.5014461643061123,72.41333918472165,51.442076001241546,63.483024030557075,93.75907925840347,40.64189146828388,40.0
283,22.2173936849968,50.4827566826057,54.710074114966446,52.459454748819056,70.85397574419203,52.41337565780961,40.0
284,-0.13589483449536954,66.76072346060369,53.1113337212648,42.28597400943094,49.29880548587268,57.130215415697286,40.0
285,26.216588663238316,49.764864181310585,63.08222061093114,24.2389384500173,53.209299979137555,38.3554099633045,40.0
286,8.523958302339176,45.233625655938674,35.620415091181336,59.952724871984366,54.69253591067303,35.46790172990863,40.0
287,15.835290575570314,50.8306364581842,49.147789221252474,70.12597392332901,62.053985259279116,51.96524926625975,40.0
288,21.062069266346068,47.4830368179074,50.79365334960133,46.6352106658554,65.30879573067942,68.20611817532532,40.0
289,2.3891515712885085,65.58348934901026,57.96731968879115,44.01077977949548,56.41600824364024,62.95395758386548,40.0
290,16.525611705743792,45.39333936827341,50.69703691096911,36.1073841870931,60.85593796943308,57.28520533189011,40.0
291,6.140191534606082,56.904603570758795,53.993976171719325,60.82796219320722,45.95724701182263,46.68617695143011,40.0
292,6.655172094120758,65.57516028255674,44.09500774859966,45.12214311044842,57.43829565167822,44.619007929762155,40.0
293,26.422227754475287,51.884086477980766,51.360081363387195,27.2168419235756,58.654781682780886,60.63033597388089,40.0
294,9.427625441222755,53.185297924299825,53.54978889413994,57.22663430312865,68.79432923058403,52.59165216169991,40.0
295,18.24823583725544,59.90749541137744,54.67383170833986,60.13400912255953,67.91748190483538,78.1074529305957,40.0
296,14.722290625422863,65.23107590522191,41.51865636989802,55.88518470374646,65.50115152032782,37.525804840117175,40.0
297,9.31693756785198,70.49708403355741,44.269771879620365,37.498902642673606,72.7534579740598,38.52660992120187,40.0
298,20.574613648970093,44.96534234692987,56.42961616657292,33.33983406586518,46.45286976047389,63.871870484411104,40.0
299,11.525354751387106,54.250353129244424,74.17305414263694,65.20157182680576,74.31726111872588,54.40429008739666,40.0
300,32.84725070340653,47.1349030385987,49.75807954887881,56.990947539345676,69.84661304823487,63.9897992752701,40.0
301,4.489356624024076,58.65798988725404,51.24287057408366,42.63870739238424,61.97011331406341,61.219149277418815,40.0
302,5.762303553956233,67.80913904810362,41.528752438484915,30.820715742556082,38.44271731377843,65.0566763999697,40.0
303,28.90536113971909,41.024647971476,54.608611717573766,52.45545212810673,70.37406059275098,33.075068550040044,40.0
304,16.925549216560267,50.59073765349457,50.46760769537231,39.0640664265181,49.3905448689458,51.40884886940923,40.0
305,4.273068212625899,62.6523589780875,55.31552895484946,58.40046150265633,69.18190893243916,30.305327081484513,40.0
306,10.3615370466615,49.407373037418175,60.623589957990575,54.472163195833865,65.60621891485107,40.71443038074768,40.0
307,8.689734703729751,59.524196033450515,64.24583693774382,61.05628351065572,63.7430658661964,51.286709047184104,40.0
308,8.666413101825093,61.89153674383213,55.52803075113482,31.85484543731878,52.66205975827909,36.1129724700363,40.0
309,9.183671437479715,59.4065605511188,45.61281070041638,53.372754583833995,46.08263427509989,34.73519317052953,40.0
310,16.647030183264878,51.63842027830717,47.9749021765322,42.276532095775146,56.11472633065815,42.28056987214934,40.0
311,12.0051491451121,53.4666037953229,48.89259553403165,28.797726213288463,65.80174660409016,49.647820545927054,40.0
312,28.890841859935424,52.750664260467794,56.0408383547536,45.08364854641999,59.63385858097791,43.33172185232172,40.0
313,8.551827381986854,49.940599235093536,51.69961382975875,49.506224009425615,81.29666469001852,51.6668303831542,40.0
314,7.199270734693544,64.164792862106,55.79161144788362,50.68417389974818,69.89621537794427,24.065746540144175,40.0
315,21.318479195824683,38.86962543951814,40.29049932845011,50.92284103660096,81.9271921884344,30.222078564686168,40.0
316,9.435460332434921,65.70048441028689,69.92639469891542,39.12641121978001,38.37675338353721,36.830386723665875,40.0
317,59.87343757114604,65.79309659166273,44.77755006467075,30.32027721346405,66.46691077936461,48.71100509469963,40.0
318,16.453170122258012,64.07278619100546,50.18047266953569,55.451180281048686,56.816016983538454,47.42201734717702,40.0
319,5.2336090426129545,66.58917830222185,33.787287418363704,66.60319056779315,55.60662302672087,50.75304653685547,40.0
320,-1.1491576402779509,76.06155631740114,44.063793282388,45.499928951476555,44.255210773190385,64.71900065624776,40.0
321,6.206493076374029,57.796357761199765,50.384474362083324,42.02008323553742,52.24288066888369,51.9004795677048,40.0
322,-2.7365207583772992,84.76093514172558,39.210349498455486,51.344891453263514,62.5235962705112,65.4563189636692,40.0
323,1.1695697563085412,65.86556795367045,51.6381122683969,49.76939127844964,71.01089740409992,43.04914221330647,40.0
324,20.969486875268647,59.826415620669,43.07651024596397,48.411231615393305,38.57365566272593,43.147436090596,40.0
325,9.810356634871736,46.02518387549266,59.020571711130515,33.24021677629178,51.866012161940716,47.9772719396221,40.0
326,19.252236775796504,40.494705240821446,41.5897520621982,63.13904837853768,55.52865148740161,35.11805185838672,40.0
327,11.606058886709924,64.52135269375856,45.635635916423645,51.55137647096179,58.569530064698704,63.54669472763591,40.0
328,2.498111818611105,63.75855609023341,56.11742513453182,50.06514221347878,46.886229717852046,45.87270860681407,40.0
329,22.09581918820393,42.407940513688416,55.059007526286756,59.48422422264697,65.36012615373839,43.545283369636294,40.0
330,48.82782547044191,43.217313996618074,45.33382779145654,51.043577663025445,79.41912000127404,49.73485540691753,40.0
331,24.438322489513034,50.79334842730459,48.204970414565814,43.30304184722249,50.31243270050568,33.47815910921095,40.0
332,12.204926956176276,50.60216388880334,66.89047026014373,52.26199479344777,51.50427008974292,55.69262041747397,40.0
333,10.52112572873132,58.07697148936951,45.10819673436226,51.47428573723187,57.93700543989463,52.668534510790714,40.0
334,25.818937200447248,39.75497001003588,59.64892644103016,58.98487925346593,67.34344683502901,42.6180911755102,40.0
335,48.371778565350965,33.009310970277895,51.75577064244245,60.538788621262434,69.68655737721613,32.09120422822893,40.0
336,28.808310080158474,35.421188159273754,58.68516721446539,53.78433279389213,48.01885074518,62.37718515611544,40.0
337,12.609628196188353,50.37554688115868,31.86817008672183,61.85043052846105,59.79127665195011,55.83658722505705,40.0
338,22.924824290034575,70.44592452100306,51.82275041414729,53.66337504014294,71.21606527825423,43.4721514487534,40.0
339,9.743111243686217,69.5387941591818,55.438646762851846,49.85769202250104,63.84681485623501,37.30238604557118,40.0
340,12.985223081965758,40.79772180970573,43.1599834191756,48.983624221927414,55.14031395046462,56.36512056554483,40.0
341,15.401665205802098,47.445856330125906,61.9887393567178,50.77067324990501,52.00803827951553,49.38840494689507,40.0
342,-0.14832210975695226,52.80608613575805,49.436983791153104,31.5207815747698,64.59151167176304,36.47057613023933,40.0
343,-0.6189481176000529,70.91011453296987,56.51937146297813,49.930813674177244,61.968014020532976,64.86744295682327,40.0
344,4.319316251067,73.74502969753358,53.26037080644652,58.367426053532924,54.11227159924474,52.05560051925196,40.0
345,16.939890194081233,54.9270075962207,58.92477808586902,49.73064651971051,57.248743000535335,57.45027831733277,40.0
346,10.94104371366385,50.999449188052616,59.75474944950529,36.79711547263265,72.76661154406925,45.46042890082099,40.0
347,25.541532693236917,35.255777344248294,61.82483602682088,61.334018015230136,48.28881562118727,42.937305885661374,40.0
348,24.811792890571386,41.110341416226035,41.077584302839746,43.88403354626172,32.677909624387844,64.0030960126686,40.0
349,18.65458434939427,47.80314484361628,57.72321597891959,21.098009333215252,61.14718387980449,39.80183413302945,40.0
350,37.25766430998361,38.13471145007013,58.21471743782451,35.41900483481634,70.86299436384078,47.76666017466932,40.0
351,10.774312042110541,62.497756795926406,68.22926991201021,58.62279726498288,66.71788534865436,38.80259074961705,40.0
352,22.718263380237545,48.919042688330364,53.43898017669633,48.95033441939414,58.45881905854281,31.261788005440383,40.0
353,13.767711562695737,45.908343767192704,44.10855369737787,40.337914011941145,69.28185937122565,46.955504702226264,40.0
354,19.522732422530936,40.68662535270922,56.17617717480035,64.47998089186588,52.45628707085997,67.13743325596974,40.0
355,5.42664977745735,60.337239477373956,47.31693824580097,69.65282584521546,55.30779790719099,51.828316085610794,40.0
356,4.120806493990506,59.73932878204585,50.74550912917255,33.237959107118314,50.216099507596184,36.15922589330832,40.0
357,2.4359765517768266,67.58542558053894,44.453858050347826,20.20135757728829,61.615352183711714,46.7093879720794,40.0
358,14.815146362775101,49.73114785785624,64.15911199193754,57.035498205273996,45.40682024467109,57.515051154153845,40.0
359,6.0818938945466705,60.656814680504866,38.90212003720177,44.903603191006674,64.91831416887617,50.670049395873434,40.0
360,8.652547000771609,60.63905297412339,68.17755760962494,51.89279713953933,78.05507038081484,32.044276940929095,40.0
361,10.259462329655179,59.04723555844183,44.52036848736938,54.781630430878046,70.38456914025083,54.3316672756913,40.0
362,26.8895838395214,19.282604055963077,49.73181181963051,68.17774287585083,64.04363942268593,62.80094890836126,40.0
363,1.5495896144894854,76.59461757720453,50.13777265801345,66.7395167790959,42.79808901650221,41.16655475621072,40.0
364,8.985932744829547,41.225499794537846,50.635689279094805,48.96389489650968,38.34746911996014,54.35605291250405,40.0
365,17.18873046886695,43.678271976607064,42.11741907845199,42.105284708242046,53.119935897771484,34.817899384973046,40.0
366,15.233352211232278,49.3014728604991,54.57433414614652,52.785783480381895,70.74231086216133,74.88499944186873,40.0
367,18.775770548409056,51.89383303420473,53.00194905733963,54.306548752602566,60.11032087601303,50.582469008869865,40.0
368,11.650755678417681,56.173871834353974,45.55954981439558,71.02807970040007,73.4850075164241,53.10038530630292,40.0
369,2.787716944948838,67.42699485698485,49.72247319679971,64.04622958146643,45.659418801756445,52.94039716548201,40.0
370,31.054438963684444,34.261021448468185,52.83543827663603,63.729563387707714,60.99313240392766,47.123946674322404,40.0
371,19.355563360848077,46.96916165928644,52.93816045669111,55.836498779309856,50.4708421142826,36.87532731599815,40.0
372,13.877952407442988,62.3996654732183,45.64175319188445,68.66839771851282,63.46970090187263,40.043486780931154,40.0
373,13.898499724247943,46.42838841581706,51.81940572941037,69.16564787216946,71.83867648142726,61.240566625560334,40.0
374,9.644301413108694,68.19206761563268,45.70773811753398,70.28950659829201,83.64597112775134,51.74773995235988,40.0
375,12.837387587623653,46.9768595908883,66.69406583767623,56.17225939069569,50.50442650440716,40.45569110899238,40.0
376,7.619153196681701,62.46141159128536,60.673494260087594,59.926611995752296,63.53551978210857,65.19661880462354,40.0
377,4.532318346568447,54.20839234338582,49.77705665014847,30.613662600259843,55.129951477638194,44.060107098648544,40.0
378,-1.263354419485438,58.11957810230751,64.5996901917996,38.29370557919657,52.17070143714633,40.5086088309437,40.0
379,19.508577380634517,53.48925361844846,42.252891155905886,54.990668353402825,72.54266021239096,43.505514822684326,40.0
380,34.67793846379347,27.14930147823678,46.08261403480455,52.84228475341805,61.68785464643696,61.08502882417589,40.0
381,23.035149234992932,38.96897954057368,43.006802307942166,39.201783521287574,61.682907094157315,39.94360392050037,40.0
382,2.3499286194734985,55.90533263064998,50.010398734127584,52.33049307121864,60.13060321706547,51.412440906483596,40.0
383,2.327651888193534,57.4538849499035,57.05318360360072,56.039413362135335,43.71941239531743,48.944090670646176,40.0
384,12.603409300874095,50.26028001184498,48.93174877715627,28.237496614656532,55.73369976519124,75.13879197689667,40.0
385,8.739148070748985,52.59125963516179,46.799281480012546,41.063486922947156,50.7232362984952,53.89131055812444,40.0
386,17.523751729784347,46.75747870189288,35.254380974833154,40.20933428648413,51.16631863504416,54.114415192425696,40.0
387,8.867359396882026,62.60893084611325,22.446810328963952,32.78519646392698,44.53929201472354,47.240594407598955,40.0
388,1.9803040053428322,72.07321518621734,52.825228383970334,42.903005397724016,52.93073164358313,60.540180295699685,40.0
389,24.20001774728094,39.61552719797955,62.386880610255375,44.68219285817545,56.62394715686825,55.799564554531116,40.0
390,10.427452528386826,54.15046685361384,53.282480832072075,33.265742151319586,56.381928069600576,74.45738504012493,40.0
391,9.27368567707854,58.562773891689844,49.697401531480395,52.89344708729419,57.79042236487779,43.89637263972372,40.0
392,11.243547098444674,49.40954132095136,62.87817691287963,53.14059071052157,51.03091555229797,63.98325648625901,40.0
393,4.821909008342419,60.44811089236047,68.06852411675372,57.230724320348486,58.34270169796285,43.73605038266458,40.0
394,1.6639484424207118,68.83551250239478,59.62845862991624,55.778868161131896,62.9241605955729,37.24315451947745,40.0
395,13.459660747399816,51.97774942222577,52.91148001139362,53.16872849623673,65.76673246151917,54.88984760597258,40.0
396,-0.24411116959743895,75.36378962328953,48.838555650258,62.503689459960505,57.24822409630242,61.92769085379238,40.0
397,19.294768396553703,62.26274584027569,44.69116056380624,53.38188392189956,61.61065750865102,50.03275910885466,40.0
398,17.114445810839804,54.992307602287575,57.06592950376874,41.92698070165349,69.79191286825026,53.28406318940385,40.0
399,18.14641370930538,57.821291592505496,37.502118794924236,64.69486124945023,55.08303004296194,52.48722234868253,40.0
