unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,FanSpeed
331,18.82454227415793,63.104417540800505,55.43962849078198,43.055582656848934,54.699804639801215
332,34.57008153974862,32.173207670714326,55.71046683091288,60.98525619904334,70.36534327831008
333,24.81555050496396,73.32236164717338,57.4821848024321,43.81915755508838,81.81311117692384
334,-2.813634140445304,76.79604071525122,47.48956032959241,68.71293694239444,56.26308046637273
335,18.707840869818302,40.46505559111029,57.848311626157965,44.823346566912335,68.80484808352281
336,30.210940482840222,28.344134732984536,63.499211500772596,72.60563032651574,46.58900317824125
337,11.200350873770713,55.71967560179864,44.049238471624385,63.60543872185188,60.543918214185986
338,40.97748797075556,50.13003862822161,43.50916402542114,56.036274013125194,76.95997779731199
339,24.530001916104126,65.42803609562553,45.134671985621104,58.221533549274504,71.79142758429256
340,17.1267844156665,46.79941426769224,58.26034606564797,30.23475707083854,54.88139148594028
341,12.603446587124033,56.676309453966006,59.46083412764454,35.51905077523625,61.4858835929068
342,20.192404030693293,57.9614837196262,44.491677777964334,63.28245662674428,61.636153987666916
343,30.168042992778496,27.210193740623122,46.86860868667106,45.72995071665085,53.53346587173161
344,3.230332689446713,81.71695996539408,40.80644114663433,62.98447157682648,66.79085732391954
345,26.19941715608589,55.67179589299917,30.025288775068073,51.488464981139856,57.51775685384654
346,50.61372638430941,35.0193028520825,48.324247922035966,50.82813174817879,79.00370992821429
347,29.093268290355383,35.821871739110875,54.298883691049824,48.42808664060094,64.52150909276288
348,26.1392026957131,57.661266913818885,35.56139116958868,67.7583279467081,65.6228680875342
349,18.561016729845903,71.99954427147536,68.79038283843583,49.306953298025476,45.47454031150831
350,11.666263642751309,58.35464661217336,58.03331158032441,56.24328638282075,63.447524579794155
351,8.386264305828176,66.03143081406868,52.63292841425046,62.49095837774423,75.91493338775894
352,42.671248042439885,40.76841924525549,50.39223127472382,68.99643886978303,61.394220473282815
353,23.387604144933867,44.59179653437318,55.67959465992835,50.755062288063996,58.33559106261106
354,23.70378781189603,65.31811586860778,55.60796971525291,33.58965019872477,66.1274628107833
355,24.91293257230013,55.017586272455816,47.16560188844671,32.797841755409884,43.54888024633094
356,40.451041618552175,48.61537179308022,48.37254932941619,24.312070964229736,57.112321925196866
357,33.89047786399915,33.376769310247646,44.572652815130034,30.90213482402124,68.62876002365441
358,15.505229560642464,49.35097203194386,57.71315949731352,60.90235941116904,67.8699055036651
359,15.681086928343563,45.31023365767402,58.11817700532614,59.35583562330427,69.26702705893126
360,26.285116618156408,50.9203006383843,63.82565526098054,67.31583937173244,59.84024838830816
361,29.15937274374882,43.2082917368335,36.961914117956205,55.854870906433526,56.8042058979043
362,32.83717369767287,59.70836828128073,50.54017466402688,37.118409824076124,54.04803792543886
363,21.46942008570153,42.6324859781821,53.67358289019631,56.958139305343856,63.170365735701374
364,13.89300714770955,50.81276839939366,54.04026712942889,55.5489522872602,36.685748576315504
365,23.76888410077357,41.44562731969819,49.15756426691761,45.572341288390305,48.82073281600314
366,52.98036452886887,40.52556479938833,42.320882160109,61.67892667796247,64.71475580716708
367,19.040556962184638,62.84137143098173,49.11965331839942,42.79097902263375,66.9960786248677
368,30.01922892237723,60.70060074863584,50.57917016213384,61.57610000201986,59.82917394441313
369,17.281244847180215,38.47139284448225,58.20798194635315,47.396078714893065,56.17972707868944
370,9.457298277384806,49.488582936905416,56.981758665540255,55.43526093126105,50.18825887086178
371,17.77612516762067,75.63103099993596,62.50749949403258,38.2476772283174,59.4733564508572
372,20.584980565789223,46.94035315510507,59.91463956975564,31.35699864877793,62.53857337830716
373,38.309235936998945,51.62053146936944,55.24233345412733,31.231533140861693,64.39904707630826
374,20.715103359391183,65.77455243002372,52.99680990345246,56.649922299071655,59.9378949279344
375,35.82724965154556,56.21627372937588,52.85114878853445,42.34363461426661,52.363827656872225
376,48.702981405631455,46.20941323028225,46.887422999809296,59.259346759319705,62.97568399081091
377,26.438321350002163,54.08667914668235,51.27540503934725,68.33887731118857,55.37128961337053
378,12.194420590978961,48.313006123335086,45.93052558709806,52.4721625420108,45.333989028088055
379,0.18235258606359261,64.8056516794954,65.39433244647998,61.70076002144811,53.27368256007397
380,35.53418617992352,73.39810028881618,61.160652331176074,63.89347799087011,60.75034530460282
381,20.37951629799675,44.267613803080735,37.72366917834682,68.58298668522647,58.36079977236173
382,14.757724571358672,60.73939912215375,56.381144553778164,43.43346715242105,65.65358333419584
383,13.663741556509878,55.50868928588138,43.99840642111199,49.21408226878921,45.346495300703246
384,55.881136074207,57.533217924746175,37.950269922187346,46.7517842174159,48.03143643896544
385,20.27839090976096,61.81679458652326,51.93529141100512,61.99815355265599,62.71083102794569
386,55.32495975692082,65.50815866059067,39.23834251464279,51.02004999754497,39.70139721921054
387,24.21493354495213,47.45306012205801,47.92304875702515,60.42420602141666,64.94847359413662
388,20.334210396004455,58.29608667234276,57.60676190206318,62.359447050286526,61.73915579362334
389,15.216576078705394,48.77641876209883,44.66864280981693,23.594635857195158,62.576755906514315
390,41.88528305101406,50.75655203881125,47.51394120640743,41.59663578867537,44.618739479860736
391,52.116087911460745,71.11894413790665,41.964077605805386,48.46182053043383,70.77690136623265
392,27.682768917888612,39.595980373023984,48.163321320073585,76.7757103138778,80.99386164825572
393,21.632801864377754,54.95795903297822,50.53861398797764,54.34669054262544,58.11611773684329
394,28.75600469009316,51.05993678219137,53.25706449143474,49.47578365341085,62.0356336245416
395,12.540060593539405,50.438047204939245,55.62196623830297,41.73101230719785,68.83026866587166
396,44.022884344664305,38.19652228419539,42.293200488250655,43.60537449816375,60.5728170758438
397,22.94541916954041,40.13937942779774,63.80284657694755,64.63553571676242,56.04298635474144
398,16.867534390830027,63.25654788085367,45.80728620990575,51.71665391044894,56.25266612223183
399,43.006405802011145,45.551377545878,41.251544338307795,57.26874613792991,50.51803266140897
