unit_id,ProductTiter,CO2Level,Temperature,BrothTurbidity,pH,ViableCellDensity
278,26.457505078564814,42.845597997815716,49.70582944954297,8.20122058041812,12.85704719706088,64.51744741226968
279,29.475176089692464,62.01501208413855,63.21476336872948,10.162684475508351,33.89898113303216,67.45030797400445
280,28.570656825798228,56.779508145326304,50.43977654355303,11.097456583748508,35.99599467614608,71.85063514628511
281,20.01526572315921,36.59147132592072,49.316832820225905,10.820251337371284,10.873576673719102,68.521089897727
282,23.603526494824,61.21153824774112,55.03784108338545,10.611090878903847,33.24419411575036,66.28744461383364
283,26.26280983770457,43.96771234502099,43.396178577175135,9.63225169016246,19.895925352885264,86.02521836452856
284,22.78244217376422,43.5656258822481,48.95114783580719,8.736352749709283,12.54379770672309,67.85032618163977
285,20.923315234263608,42.67447398455652,53.70584769287828,9.193423349499176,20.138874935826145,62.44790412434893
286,22.334676532042113,26.255402558151935,52.00405289106685,9.708193263837604,25.285213216569574,66.35174373815883
287,27.009771902714835,48.01585342828002,38.91446515163112,8.954445000366238,24.142175277834944,84.22426927779281
288,22.959328442752682,85.71690746257096,60.898745063957556,10.584996967391604,27.530350845890517,65.27631855583766
289,23.00350879460752,54.60527490041879,56.82679772372759,8.903952928294512,24.903367769137628,90.73135912209385
290,30.22039602757725,53.088377847079386,52.82985925792007,9.945388252287154,14.716364704057193,79.37733300990355
291,30.25005250983747,30.12858570096815,35.00792741788415,9.024332339668142,28.946986597271238,98.22753673117087
292,29.89769997650824,45.05472727385473,50.430770576718636,9.925855521248312,16.070988577404734,71.8270962596049
293,23.63634276577689,52.64581755666228,42.75288992095011,9.390946637229934,1.399499872940401,85.15069509227982
294,24.014342439557346,43.31131218231413,61.896674207457124,9.493834513580012,19.648541543569003,62.632764555886254
295,33.39934712632073,44.41392363894895,45.244275120320076,10.409492075506277,32.46827910905484,91.58975249123267
296,32.18918689634785,46.08095183341466,46.349613807902486,10.606418968165706,25.49091538189244,83.58023641672798
297,27.013574517478943,43.75409288470773,36.197061651428086,9.752445276606569,20.896279066362524,67.09136341050214
298,20.488974555902118,39.027450859461574,49.218679979996864,9.511234841260121,20.683717265173325,63.84852523849521
299,27.63502813714447,48.61599723454657,60.54631483677048,10.084097184428028,27.03313832016884,67.16426701872727
300,23.658055736925668,56.01181229739025,46.04803172450583,9.789441920433006,22.253136029404047,61.075052152261975
301,24.948410567816065,42.16396728762128,73.69352781612334,10.014348025123278,23.23902473406216,80.01790956968756
302,26.989177770192143,61.26326192583287,40.46570574369357,10.36916932362494,26.064892966183542,116.33198088852738
303,26.031408403790444,56.91864056202418,63.02695073886652,8.951068929426317,24.828273886637703,73.46888754344901
304,26.521602582202995,37.359621042459,72.84592582003496,9.589571487789927,19.511383505488816,89.75624157476969
305,27.865847184907594,47.990894824658945,34.05683453786043,9.976828241532823,26.48999449552728,91.25983667770008
306,25.80693149742656,59.89544839722964,30.100477386261204,9.04576541691817,24.380746033884293,61.9814289328334
307,26.50369537382185,48.71260681473944,46.23345515432613,8.548160284708317,32.875924492017845,79.9877533152635
308,22.40847707347783,47.24593986653101,37.29125671931905,8.83749689363382,22.17741849141925,55.87897463622012
309,23.518430597440748,52.70049115086055,45.10812212071351,10.119075918120684,34.208702146532694,70.68823479763027
310,24.01274482785378,26.30892947123198,46.935770055090025,9.85446970132432,20.69781069619802,90.87373543522281
311,25.263814319982338,54.848779201869306,45.36721992983467,9.444312380448208,24.792520710198662,82.47838389001356
312,30.64433294207673,52.08963901668974,61.695610367078174,9.473130833187554,21.32288866200958,81.50971759010305
313,26.421673395285428,40.567744891032426,40.88776640832936,9.87857587715942,26.901393834406385,90.80466951167207
314,22.53876633994279,32.579161463510104,69.23342853683388,10.145251949469825,19.82599372249579,65.1712562111056
315,23.693807913085383,42.8756695442722,45.74212300940619,9.262864027053975,17.94141780190811,68.5122015326218
316,29.172099933025756,52.93842053496935,52.53975540467037,9.435174562721768,19.618776834341535,78.71753435473181
317,22.534547028969293,42.880253718373204,53.045097903458945,8.679984531756888,11.138106370951737,57.71216566885297
318,31.184114343828828,46.191246892212014,40.71110237661793,9.691264419023765,16.82124364398127,87.35124368386403
319,22.727259068576018,41.86314529123989,68.74317797013835,9.530356396308916,26.90275109331045,66.85315294540997
320,30.655147700387644,34.73397236122295,40.70006587249173,9.25060220263531,28.050500543394335,92.20355650671405
321,26.781740106905787,73.8986603889428,68.96772225235922,9.136807307600419,23.48928532121985,65.9960459978659
322,29.496338827677665,69.94351782779084,54.039846644107215,8.960104196647885,10.046421301727154,94.77653122968916
323,28.571811344670408,51.44609609089523,43.066151699658086,9.343530057354126,17.32238930925874,67.77457682184483
324,23.966742670996982,59.96561203360128,31.076033067453295,9.624269558406517,24.37577474379453,71.65645443972244
325,33.024088346334416,42.931155289394304,68.20648201660217,9.65650134911111,11.976580357344613,94.86123840534826
326,35.0788740214911,50.550705680116884,60.21334667583384,17.66561831814035,47.7884616062965,69.2866928523382
327,26.163735980734177,42.564668929414644,71.34910418164455,9.842603762961541,10.316047391525274,70.33054824578014
328,26.147402306171514,37.21169626666797,40.13593859897258,8.648279775288724,6.824088522711863,89.6690948315309
329,31.826995152352332,66.21716976139582,59.12535692780596,10.630426802550783,11.306361138596651,80.25298743598422
330,22.226967759334364,31.608891797651378,47.336253238043824,9.283771715769758,10.19500395868251,65.46952499150574
331,24.2718439986482,52.357394931139645,58.33891276747407,10.562048397964093,7.259428930915586,86.76212576045396
332,18.572415180921478,39.8198225841985,49.93893116205799,10.609223188522865,28.38052096016996,74.77356078085467
333,23.597036558495024,41.67225842923151,61.62739041512093,9.28830458583195,2.0740855222144337,61.38035928634224
334,23.049567680046895,59.86307152043576,52.98592222049652,9.562912773414894,14.844490844918898,82.38400593330677
335,21.754274148750078,73.0961549795517,61.48756119306094,9.317600466776087,30.108462652375263,88.11817066648237
336,28.37860142598699,49.479594919909154,52.392350198829085,8.705582096385863,12.38100979556579,68.31081668164387
337,24.471039581939245,37.53043315715816,30.95065569720285,9.454675707412203,31.118912755013504,81.7817794407329
338,24.846140787380968,52.564026119426025,46.591720507491225,10.612960841015523,18.528867539892588,86.92404053112776
339,25.69348722398145,47.91451191888862,70.10477976471041,9.539151232693136,20.039476000438405,60.39454620228268
340,20.40128634519476,62.42413929369214,60.99156213280403,9.779814148929377,22.20568699645621,81.01296879405464
341,23.867772842785442,50.29166860462158,44.852630234887194,9.553837955677317,20.878902761190975,84.56706230835458
342,20.00091673148923,48.23462912289894,37.89178858739314,9.709135536629613,15.557451439879252,76.27543276690164
343,23.195842968593755,48.540709473175454,27.180418515763048,9.342191117162784,25.66782050586578,70.36754346209803
344,28.73604665743773,60.916032811531004,56.54172440414134,10.198603788071695,36.534333902789484,82.31110525423554
345,29.12271922734014,40.141923622489244,55.7614213536295,11.134074338318038,49.5904654214613,54.75548559059996
346,19.689637633545797,45.383146947246985,36.525742619928145,9.6365533568275,18.266937542785158,57.780427950022556
347,23.985804075533178,37.21793693405084,42.28832266138778,9.682122101837324,21.310234287833993,67.80897405860881
348,25.299812511873935,52.727546529486474,44.45321320702784,9.98367252348794,39.63127354830216,67.45607237503071
349,30.333030989370815,57.13800261291937,52.872108295303164,9.92097659124192,14.713898684696652,76.51949266356321
350,25.832706220487722,36.068335013765456,43.6396726809618,9.437127927886964,26.03014285246881,77.81607236954844
351,26.772306662937666,68.32037135633735,40.37929312275339,8.220079199829849,8.56772242702264,63.7110693664316
352,19.060686041789904,32.54809849747914,63.482860372208265,10.02337313186119,23.390820466060553,71.5216804714696
353,27.260471838098507,34.83790630565301,50.264485762385476,8.662695206537947,6.5766032150726526,80.12923993562953
354,27.79361082870878,44.0986240622284,48.186834464179476,10.374042742078913,20.784899490453235,64.36962022202309
355,18.39694525221538,46.108340950101805,66.41678862557308,10.059041724468885,37.07364747744525,65.22741272945834
356,19.59801255139394,55.5377471101361,47.295560919878106,10.08081347140886,20.50035352787464,66.18962187719153
357,18.876619191637527,66.20152531262111,30.34902767345494,9.328346533189144,14.990037159358474,70.22669137996394
358,25.87361351334684,78.44229716826587,44.53410887748674,9.182709098996229,17.021541912223505,80.71630673039802
359,28.577576154064676,49.67893587126254,59.13206780833471,9.684082648444969,18.54196699930364,85.71987451048099
360,22.523085288312163,44.1178940837047,34.53731214990203,9.679868538315068,22.659490219396726,63.89961385959663
361,29.30425289515251,40.299249726878216,57.87806888060738,13.927713771465228,43.72267338190329,74.55675213210546
362,24.83593984826051,32.396266680342926,48.84339296249022,8.501848301875418,17.673415383626118,59.09009806700998
363,23.616861388532048,36.27343369767802,32.255812147369696,9.403952257276236,15.874490085768542,79.50999604059504
364,27.820139174759024,39.51121328346433,74.3582013419716,9.753387701973326,22.809170567267806,75.5823644669394
365,24.357200339129143,50.71247640645457,56.66618788148925,9.961470952188437,16.047006681915068,87.07462397636118
366,25.001974531139513,44.20685364889786,46.31146613373685,8.941501112295164,23.565357462933605,46.82502881682365
367,20.62311826092145,65.16238297121728,48.34898060915107,9.940768798375299,30.636023889745466,72.31454416744859
368,22.445074208841138,37.02183243829076,32.404742752930574,8.994659555212081,19.908381616743206,60.231792480276795
369,29.667004801274402,30.152410984120596,66.31144773826539,9.546765441166466,25.991060572037117,87.52852209956605
370,24.72949634674792,70.33168227282809,31.488124508191266,9.239299141599515,21.251517326834225,80.10482152206372
371,20.537361786320552,43.26299181985883,67.16338572064079,8.803259637823535,30.40709470879624,59.38852606155026
372,20.90231816092211,42.45019601830368,48.617256835582594,9.063451168397513,15.713982612980729,80.8013437267343
373,23.772802193640086,51.85485450490281,38.00567096225562,9.64448837744629,16.210310414539123,63.93855191379028
374,25.12198190348314,62.541737454225895,34.82596997683209,9.810594893543053,19.400785536921255,64.85534136077996
375,26.600907876275418,50.89729139326789,56.80490871527952,9.20383678234981,23.91527972329917,85.5420784796682
376,22.10891586077157,48.65583669344202,62.5632453159414,9.96883823605253,23.869841155443353,76.23207606844183
377,25.01951832965337,57.99600013451983,57.53591022519475,10.478182263181838,34.431698814890325,66.02916590409818
378,31.037014653475865,56.86046382236082,59.558677396201475,9.20793569587432,17.90790791139281,89.58186989658456
379,26.74284209222867,33.79840429212768,32.74081121771577,8.822236960446446,20.26771284939155,73.272276340072
380,20.903040326736917,49.421624286885894,67.34268170552531,11.613542562915875,35.949718986275435,54.31943976928317
381,26.646476645569585,31.338962425744143,47.678175387065,8.863126099663921,17.79310641899574,83.21395676017214
382,25.670158662675284,67.9006466189669,65.40838922885082,9.171767258148929,29.001584992523924,72.5225842580562
383,24.219017203332786,67.58324106479684,40.56022618515279,9.777913401965613,35.87285045970626,80.7792411571093
384,21.693446781048433,67.89777788996433,21.52912642501094,9.77339429508393,12.694245664438014,48.05669360336207
385,23.08782432461301,38.94629612642258,49.50559204182914,8.585140824215157,19.70799715840596,65.07347922252598
386,23.18649173267769,74.09337041058802,54.326380085817846,9.407956565723142,0.16845494161322083,50.96771830906493
387,25.062229722448624,45.926866712540445,51.60013509507532,9.19640996170937,10.129916257403782,76.47288576116341
388,23.172049862648784,38.990567984564635,43.264981773934274,8.54990172905285,23.97716571359227,63.81936880007558
389,22.181895881210554,33.68228589187152,57.98460984499452,9.340282264589733,-0.9532907861713067,85.74999773410227
390,20.805436671411908,70.61342641929488,63.31510587685168,9.244194027852695,18.809622778998598,64.95581819318747
391,24.307462945165085,71.44788880417181,37.67812417297941,9.189721076316353,14.340594855082564,47.94941362144125
392,19.652069606709254,40.42199082501811,66.83678589295032,10.303951331464631,27.084970471729907,74.06639561172082
393,27.515492039855953,68.17998381520623,59.029865574999874,8.63185046102015,5.054752397439539,60.4825479160216
394,28.09874257007464,59.703502683572886,60.27291408520049,10.170236423817938,19.6900891030789,73.62652742425402
395,29.426694989501787,41.0253716740021,45.232328740338,9.38843054395923,26.473367920723984,86.42983182592816
396,23.42665983113551,33.538357877042436,39.59484206141806,10.500583290787068,25.09288457181568,62.02280818883888
397,26.11407060845079,36.51350650501041,60.33668209830514,9.63692745021913,36.718580384103404,70.86725141749064
398,29.819082748609937,37.2379114437459,45.95553465617958,9.392139803066428,16.893427101213017,64.28056100212277
399,25.19670970243571,36.54576915845603,69.15459729660769,10.18983896068703,23.07359676354668,69.29328839726726
