unit_id,ProductTiter,Temperature,DissolvedOxygen,ViableCellDensity,do_FeedWaterFlowRate
366,18.891519339250408,40.86509525434619,64.4254631418448,63.52303597346176,5.0
367,24.42443757451849,51.25642981310107,67.7445628932479,71.86497738580378,5.0
368,20.9951601860646,45.67077461619196,55.57544014095005,63.227767769715264,5.0
369,35.29918858171391,63.211722919489986,84.82171053210509,89.46416552092931,5.0
370,27.835941875847073,54.75672788543899,79.09348099065284,72.61000177193148,5.0
371,25.511974131341635,40.37458010002038,64.77408989913215,66.21692960233175,5.0
372,24.230237406199418,72.64581366686475,77.49283474510855,67.95017343463181,5.0
373,22.37033500161102,66.87962108540833,74.88526715800022,73.15983549486116,5.0
374,34.021909303256066,47.44450028123726,87.207554060656,89.40253297073332,5.0
375,19.5572108459349,8.509392197853284,59.054572689086726,61.47528813101183,5.0
376,16.104359636262693,58.789745573747744,68.1578866549143,59.87924467466875,5.0
377,24.862525594306675,43.932061994340295,70.34176748139852,76.16611105212434,5.0
378,34.49662409357457,62.26305366078055,77.56331756125734,85.31274721122607,5.0
379,18.736931108626543,35.15977220744604,66.46552935516537,66.98677121652837,5.0
380,31.01115933371467,25.788850888551856,84.32142877535921,87.54895369507949,5.0
381,38.63536847524966,54.53225119332763,76.11335642704374,83.29910076850784,5.0
382,23.75412916477109,64.80932088847828,60.90844513360344,60.56445473099659,5.0
383,29.833842839430876,54.96096444089192,79.47742189556601,80.41883798801847,5.0
384,51.45929991032118,34.66711988896288,103.63852351287565,110.0142633918233,5.0
385,13.791377392522397,41.37962734156415,43.615811760019575,48.154515649219846,5.0
386,34.59545666149547,12.62321295632279,81.04589531382335,82.27980972994884,5.0
387,24.991643873171398,34.68213148137299,82.04624460906945,73.17914390845121,5.0
388,23.890914383557934,12.174614242919972,66.57062816680994,68.91755097143354,5.0
389,29.083272431488197,53.677257233000006,72.51342122787611,82.71733368425734,5.0
390,39.38860627792317,71.44666171794202,96.97778372464293,81.95829462731922,5.0
391,26.256886863252994,45.42767076670329,76.16181326320904,82.40519129298036,5.0
392,17.902004527854054,78.03222947102911,65.86857549180156,59.52201747081324,5.0
393,23.111535020938614,78.17879971531923,66.93644976431716,65.73202622022697,5.0
394,40.27240963965982,50.12765234305524,97.20280955059167,88.73764960916377,5.0
395,25.80014642383352,66.3829074682341,69.8082520496436,80.17619445635563,5.0
396,26.728287959135635,39.23122527466841,66.24001941882545,76.04969722585821,5.0
397,28.741069220082693,57.266675534214436,78.612478351864,76.39605984613961,5.0
398,30.308482893660106,43.001355083042014,85.89362191965908,85.1582317034202,5.0
399,29.91551142958108,39.08255735881727,71.10751186246314,70.844794984577,5.0
