unit_id,DissolvedOxygen,Temperature,ProductTiter,FeedWaterFlowRate,ViableCellDensity,pH
277,71.96468602688053,56.832697112968,26.933511186028714,42.70704407470652,68.94920667135214,51.94797641856367
278,64.08096030660008,80.13242230655331,17.70552604419274,30.219773757518823,60.62642909555904,30.00035490481052
279,77.90738180057784,82.33399740712326,32.72304313734622,43.319827120218804,76.3906106602915,59.13100605682524
280,84.07034305736241,72.82849438218678,28.22389646998836,29.43257732399904,95.52279145517541,50.705068816428096
281,76.64959097257312,57.42126919610468,29.139431212052582,37.588323394295784,83.01506786388867,46.08901621075118
282,84.237632712772,52.92534438917588,35.590745789369066,35.884785520324755,88.40060273314445,68.06237463384488
283,100.84284197187816,85.49785833139143,39.04835363463404,37.632625522184235,101.58075039810446,34.60145962234177
284,74.4714888951612,56.8560781352575,26.83455529421398,19.07133647667265,74.76122509293883,37.692496255405864
285,71.61402653550027,54.11640335353018,24.753000170460957,18.038306769129104,77.12917440160037,21.86266576509975
286,81.79847407569554,72.89959917747771,28.563595110471063,31.290870761216688,87.18134615804726,36.96318354664865
287,83.25603289885555,66.24106403909231,38.6605571036168,36.221921561188644,85.16099397263159,52.35954929801505
288,73.69950470347138,65.5349830272829,26.262940515494186,36.01626656494849,69.54591746586568,26.007788437391085
289,74.60008178941365,64.27499199576576,23.326263098170234,50.62177703584256,68.91089347586504,44.30999315772677
290,71.08293456612637,60.734784232846664,27.504230542025358,26.121032229400623,73.87848736089482,67.45463143152276
291,80.1265334896627,77.84906290816004,35.47174204261422,21.622882014439035,85.95235681498492,36.3750520349998
292,82.68237929072353,69.06882857038488,34.24910587739602,25.23972364986374,85.58088005811199,46.183566916800366
293,78.74057436877749,68.66038949859964,28.32293977162802,36.50834556766501,76.9070841529088,49.4923029912528
294,54.506802921283885,55.93191104288507,3.031796182056026,66.52851486460568,49.6967304548444,61.78302917274762
295,72.79447425608632,75.61248805450144,28.055310110130325,23.67509303973932,72.00391260483278,47.62346674216057
296,49.00960443138155,60.05367476743425,-22.228543174488472,66.27947525813106,47.115333483245465,66.92584696975013
297,86.7860974266669,66.29151207574327,35.0997331959859,35.7040852771586,87.49787571677047,54.958879302925716
298,65.46724104863357,65.72036521680906,2.0023395264054473,58.29635303313846,65.39010950318911,57.40533440030801
299,56.18012928086055,25.9615708673613,-11.71662628646331,63.082198198908564,59.15518210306458,31.278704570832108
300,59.87305560825913,55.708707799143845,21.82984441801105,48.62871103467137,64.3374396214515,54.322859928413024
301,83.35169991952988,76.60140766118575,34.26495673337822,21.885615907078808,85.67424433895901,38.954200933543035
302,81.58703657246392,68.02295369059614,29.46670714319837,44.03172649375154,87.9685607362035,38.936787053324146
303,91.60481132710449,37.24365246182107,-3.3172934391567077,74.12595858911037,80.24695402087062,35.84423665580567
304,64.40633361131671,57.08106901140177,18.935687990688994,48.7827081238859,72.9686126768348,64.95253063055131
305,64.32036042618186,54.31837906442102,21.43665807170966,27.66524155090967,67.17425191977807,38.11262478925991
306,80.22050295723041,20.292275276264142,-13.43375809687451,67.74851760660881,81.03433051923554,30.89451635830041
307,72.50509271697989,47.59738617011609,-4.1891942319216415,76.83317647938954,72.50808731636347,35.07967921147446
308,88.49335456929549,52.146089570830945,40.77105218327206,27.398507052408362,96.44895637194904,69.5919512888569
309,72.69803167976345,67.0568042199787,21.339484591644418,36.308325306653195,71.66990826154648,25.8809948096737
310,85.63889561279362,58.6109610127878,26.042229723367456,47.201250514029816,84.57530645755108,51.38527532312432
311,62.660212232791345,51.64864505681334,23.861238525847366,45.802196913862716,60.68268020703559,52.32196433843784
312,66.86837038335908,54.529289966400164,8.614766360774773,59.93702985482916,58.36770151630105,58.51190110211433
313,82.1664623003956,40.67902838418479,19.486650306753805,61.94010219215045,75.92313655958846,47.37868934174337
314,63.32380542224654,77.25306196148931,26.98150456944068,15.488291104084167,63.08921166845463,53.132943323680145
315,67.70574535576843,57.76794656809625,1.1279628874766896,47.17775431185023,73.07772330814805,30.641269956552122
316,99.55805012928097,54.94966442311305,31.698863326609168,47.9545988987867,95.2479490389132,39.263743485747185
317,73.38432614284065,57.74577995723917,5.90932606915778,50.16690004822971,62.41499046685987,50.78740285239383
318,103.40017621689528,42.13411578163711,19.55662677214258,67.56316744017569,92.6867870872061,52.102405226926976
319,56.041296999429974,84.52662808133971,5.590325398872737,55.1215780569299,66.29256242806186,46.05167488239154
320,89.17714137452236,52.90120784665233,25.896244081076254,58.82449072635084,97.27888025476734,58.11402663556328
321,60.21095956342185,60.5307988255565,13.64155137664107,17.052574080615855,60.149265372892046,27.493221743932093
322,115.78537095931966,59.34475418116987,48.387117359826924,26.08349584593747,109.29076088772013,40.06959080646679
323,68.86862673682106,37.211880654006166,9.827630604861676,52.61953661539387,65.98033734852416,70.6801703158781
324,77.56076329734738,31.036807591759437,14.611807817597377,58.12030485205187,75.77934921377059,59.32428492283535
325,76.96867762190956,62.57010301357119,18.633236588586033,57.49035078284426,78.81097760115208,53.60901495913462
326,78.84453409796158,83.60682986495858,26.25105467472509,28.840617184104268,77.06092195567635,46.24850917998767
327,98.62513624851482,71.88942976575352,38.135083119174936,44.107811446875495,95.40742328284912,62.04403432258456
328,75.7141441576727,54.93718922032798,27.482106181934153,55.29545489905071,79.27266676268798,50.712765610606716
329,65.7087565260168,72.82318093470563,20.210770355470824,48.31731980785098,72.29978995091703,46.81063711740843
330,70.77751051758264,54.531076009194564,22.906994999932177,39.61609985587749,67.08638400028437,42.48587118168558
331,85.82691724502176,65.23464842772154,14.70821806641294,64.16677981920733,80.88193599359417,47.323925861982744
332,83.59401642419944,81.61298937904351,25.55778437561798,44.933431071840126,83.4326680037359,44.64038404736694
333,79.11710927758742,62.37102849331946,35.75425278749052,38.150832444238745,85.19449990077473,35.71663656145002
334,83.1182632172688,54.433766094317235,7.5400675568148054,67.97947002361647,71.3358186854262,50.13819153104917
335,91.50403710055022,50.09445936218005,23.45337657185565,61.02739442713766,83.72861225229983,52.41153605589553
336,80.51777357755067,69.3439841072668,31.11983262149628,44.07755094102414,79.48664626349714,61.51528471898546
337,68.81423695595275,79.82071122651378,28.728189228995618,35.43444025963775,79.69036236422805,65.37814778497686
338,70.3820612199639,54.93224733243718,29.89371815400348,36.409522004139426,82.76244775864201,50.713231362789266
339,68.46158744204787,57.91981330482229,19.246827883170557,27.732105117069842,76.51301554442021,41.11015570531764
340,66.2104567144411,48.155157766200915,5.812526373313065,55.39425835438526,64.47639348225755,46.84619776572782
341,70.68929357652854,42.091501596231645,18.141531547366547,55.02987496926483,67.18157189551876,53.386021815323836
342,74.03315537367996,60.65542665120062,23.978665061807913,41.70728037055966,83.2334842923891,27.843970632182863
343,76.28356608430585,52.32410975209472,27.007452697725764,45.325253092991304,74.60343966841812,50.05892589315687
344,63.88564345588076,73.49110362703054,21.57278315010218,36.09766551499596,76.48111434190457,50.77296043615427
345,77.08214565416803,68.54807380920194,37.465066203852075,45.28238228194358,90.56227478051711,43.6069163527559
346,96.34224147004024,65.99894155950565,37.08850309448997,44.18381011049652,95.32836866500236,43.76423993667276
347,96.91911297045469,63.148290728888256,18.026475338976685,51.76103585812678,96.10910253062823,50.294391622936814
348,68.32096345622202,68.03296435930922,20.235297740527017,57.01463477031669,74.16565757796499,53.637419347939485
349,83.99705986194212,63.28109529373461,35.25900367604894,39.31722753695245,81.8523969683106,65.49104890553704
350,92.05686432442796,65.53908920907165,23.362208078338632,55.98390539321806,90.8625026250577,39.11688747890172
351,74.34902486736921,54.837468544211866,26.79787874673871,35.1943287222849,73.81241910170105,56.72508394601641
352,77.10039023700968,70.88598236347875,32.48199422033201,24.132925248326792,79.92888661662138,46.89660710206494
353,91.66908329770887,88.12729423689001,34.228366847447134,40.99262014700406,85.815393731891,38.694807292096115
354,62.54737074594319,29.579718943584847,-4.898514448249488,59.195788155689606,73.45355460724664,39.926366953127754
355,81.59568042391047,67.75996164570891,23.58590383008963,21.609956097229837,79.90841439829983,43.411899685194996
356,73.35475392969578,72.55858729264371,27.767629373733193,28.86183125161042,64.11275724196267,53.17958905111796
357,81.8890455847906,89.25512280890813,34.13069194708914,37.032907358469636,82.31135700147385,25.511203029942106
358,56.83471666037203,83.5779091373816,12.013472793950786,22.797783384359843,67.18875630911441,61.74529062544787
359,65.47910069249855,68.34652553660983,21.475400214210747,38.14006088914465,61.96747873444982,52.647279966684586
360,50.285240252551425,65.209107924827,13.54041032321585,45.946857831040454,52.939395037925955,40.39875471865846
361,69.80906483477354,56.371522190561244,24.114612766179295,33.808860920265154,70.88019208890228,65.25837207670932
362,73.00249464103672,57.267867912323275,26.568495924159798,44.533123805776455,68.60597255849275,55.91374226224979
363,70.61414365711784,70.94936880961356,24.107966405972324,35.97677913321611,66.9094371780983,44.78808845944396
364,89.06455150175867,52.39817728432421,28.852547882908862,52.26758696963512,89.2143774555884,56.79095009330359
365,78.41608543278305,31.620057364004975,17.24428306006259,56.408058749793156,83.6712743264678,34.03846771739786
366,74.94657659285215,51.5163312480029,10.810450963600168,55.24150027547074,81.10230908621763,40.214605470333964
367,56.051303357720414,81.43532496164221,7.566471815925588,59.336046824619956,61.68947916617783,58.59565751687309
368,76.59764930814936,58.42553037817694,16.461287826640447,57.75487897053171,77.2767091362119,60.95169362160472
369,80.67472550904078,47.437092532347705,15.733600414482328,56.954305810769135,82.64046034286105,77.4010815792106
370,96.85372291357183,71.54579651022149,42.552926950861504,21.66794383833692,100.39328782405649,60.37158403439055
371,79.45286863985189,75.07927690188814,12.798572904607854,48.2730190060696,70.25898502880916,36.44039536532197
372,72.20332627992477,66.06449254669239,28.3248927284848,37.696570655432765,80.43167764067472,58.558020406707904
373,89.8373087859278,49.478191317231364,31.785926371592755,58.76582639431769,93.60855837174606,54.75038716907351
374,77.79423399084642,66.68375559054286,20.70566316642179,48.479053926719644,78.16827192118998,50.906574749829176
375,81.18175465895229,58.73150401133222,13.819864843737822,55.602790240976816,81.82136422049355,56.33925103166552
376,76.86331176685128,55.05995981146024,10.217016173798644,55.17398483417132,79.92508136423822,52.151690194389595
377,68.87282449585388,49.28223254311394,16.400326618753184,45.43986143658628,70.4346972566704,34.41521845907952
378,61.97761390209981,65.10089034334743,20.340599074293014,45.174010847645164,63.15296090109126,39.91500000452089
379,68.35785523877165,52.41026908497136,16.277510824229523,48.3453802200369,68.04820027068634,44.31678755854067
380,86.82881160210164,69.89113440034431,35.5038865987749,43.02289101073581,96.46268896427466,38.33835210478709
381,84.8708589298145,84.05698440884628,34.947907831221,24.729050827004,82.06195086872808,26.104979469452978
382,71.99684495639886,56.19046319752063,28.25556142412888,51.44586031162759,71.02381039668863,50.73135541458691
383,79.85545698936359,61.86815337107382,25.10474066919251,38.27905890614793,77.53848902586084,51.09527092077219
384,65.65374960824632,42.567764817674494,-15.722776636048764,72.16701049572711,65.45951342478531,72.00524935394745
385,88.21335489980758,59.36051186304895,22.940115146309846,55.67740222429501,86.87488127521648,60.29026136714184
386,75.69355310928738,68.8995993084824,20.46788372580479,53.484809518128486,84.67118213202191,74.68912180375855
387,81.0321035018796,54.707529955876225,25.85342306222532,39.68382892302366,74.34476289344107,65.14715127320923
388,75.46279774071876,59.82891902915355,30.455442624646015,41.77477915009486,80.27364311818948,35.21607439018073
389,79.59484914300499,75.41363003341411,28.276229551441645,33.26382572567515,68.43020949753631,61.53769185932438
390,74.92902674247993,54.101513784911965,-6.321751455112161,63.89112315460329,70.8879432756648,60.80709141216052
391,78.24675131871766,33.92980991532778,7.79584077553998,51.09603815718914,79.83090788223608,48.58600639565235
392,81.66168562304252,56.23448791495414,26.54626168353226,45.61936104069605,72.83235801461166,41.45171157192536
393,75.45485102525114,66.59581483765203,23.883433704273877,19.42279987324941,69.32792280908758,42.9965085352044
394,113.25793872074982,64.80836577187613,43.029265512247306,38.984466941965664,99.93095599924706,51.44495544765989
395,87.39690428141624,64.62221875960343,33.23835780103118,25.15133474867021,78.83664843161134,48.08317506077727
396,61.276501097647426,57.864184410777035,13.62712226045389,37.24836066580771,49.635543672510266,46.07296579939708
397,83.85554448833551,47.07563174913082,12.595651377891487,59.151175011074095,88.07391881717692,49.93536334495646
398,84.4784011821392,58.538916097340184,29.234901480241955,45.92443205823602,81.82896479671841,48.701069579577464
399,94.45091738889342,40.02680485008823,11.906756632903061,80.54817517133252,103.70980093973989,51.083893624072346
