unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,Temperature,do_FeedWaterFlowRate
366,35.37654965994139,83.0977512802114,76.8302741682202,62.797091451260926,10.0
367,31.177099295245945,70.99087051644368,77.42568848620483,53.7634574654676,10.0
368,39.27184043412179,96.08652030640575,105.43289198813443,47.2107222924624,10.0
369,35.73881714440446,79.99808371325034,87.21926035890876,32.17316045886208,10.0
370,26.843553888491204,81.14345748757412,76.96283565897494,60.0232460714716,10.0
371,14.740836600472521,51.68963313521276,61.95761007880524,74.12516876742207,10.0
372,34.40734116879043,88.90721990914354,84.7354847658877,35.81625981026791,10.0
373,11.2529296169761,56.19617977153564,51.35515994234401,65.44064019785091,10.0
374,31.3960209288066,83.60271628829184,82.53491742694247,38.38828405049231,10.0
375,30.33837049825583,86.67411008366145,77.52078157760666,61.276141927333235,10.0
376,23.21035230230542,71.75905494081276,66.38318884779366,36.74322070886189,10.0
377,32.00635582083383,76.87505141839031,82.11217822088685,36.16400402715827,10.0
378,28.081698771680763,72.1145182569395,68.39894213689756,46.888024856566574,10.0
379,27.90383654333594,66.15301642424646,64.13608976090569,68.34551792492238,10.0
380,38.969022751274125,83.75638054306731,93.45717270354835,72.89296587577134,10.0
381,31.04777779474249,82.5883792855316,86.71774553626469,47.372927803881055,10.0
382,37.141650178234705,85.92963563855702,87.5296477484247,33.567307727561094,10.0
383,32.939243583420804,79.64966969423087,82.24462136341928,58.81523346503724,10.0
384,37.06172055879554,92.22988492264929,85.12206348287486,68.10193781124245,10.0
385,39.525502333486926,90.7725295811826,88.42008558114581,49.22725650775487,10.0
386,35.42283759009606,81.30170576901536,91.05366576189128,73.11599365091834,10.0
387,24.0480237810536,68.6314942190769,59.46738616876799,39.43616972787518,10.0
388,28.27699416652651,79.06044701931579,81.21432150217294,72.17180779086755,10.0
389,32.94680423653193,79.0381954623603,80.25435616780585,56.016896487789666,10.0
390,18.703053055482084,51.49348584633995,46.32194950618459,49.417200421013995,10.0
391,25.39223477350354,69.85104420577399,76.06989609256652,40.33520250994994,10.0
392,25.310862523540163,62.54527062878408,70.95200747955555,50.3211541060771,10.0
393,33.09473940175177,87.08875720001726,81.81672910973056,31.07755829282104,10.0
394,27.095323859287564,73.7173608838641,79.81163950504036,70.58263707252466,10.0
395,19.82432263996774,51.868136617558946,63.890150517092195,43.62430268313778,10.0
396,36.393405616905625,87.65987094736664,86.30926771580431,35.659631951356275,10.0
397,27.75527402214153,70.35649523916395,76.04632235467162,56.09147459952074,10.0
398,16.335924178041882,74.74876770866989,67.16805518673615,55.36479360444011,10.0
399,17.744013259486564,68.53272701440294,59.81737640986066,55.49128497668138,10.0
