unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,Temperature,do_FeedWaterFlowRate
366,25.384335425959563,83.14306500970814,75.69144532538904,35.43494904006973,0.0
367,22.284376861491396,69.78973197985606,70.19660918729457,43.435375999463794,0.0
368,30.383804387727828,71.66798063863634,78.81918934147394,66.88504194512461,0.0
369,28.01023818481789,82.2516412963456,76.74333796619395,77.46644551555919,0.0
370,42.9847288254964,109.65827081376726,103.88823707821354,60.77496809395465,0.0
371,29.45604075558334,72.46841667116382,69.14474421489342,48.3402117386128,0.0
372,32.157186309737504,78.56047410729161,78.96992774677136,44.29513499671278,0.0
373,28.840351859036264,72.78146222357253,76.20434948517122,57.15882126433011,0.0
374,22.17398640961911,68.64105666683353,65.37198590105336,43.07179020848812,0.0
375,26.898288683773355,71.4653382695324,75.22655854735453,28.015820485445083,0.0
376,30.86536370512551,71.01073479011143,72.1832705615871,52.72345617399211,0.0
377,31.15031710256422,72.41619705475416,79.06927158689116,55.504106299025935,0.0
378,12.059481634567899,55.71521434064075,54.51632896719163,55.84529826962288,0.0
379,29.05426834428261,78.10505328587655,74.61134856296127,58.361717536260265,0.0
380,36.55912699621139,89.54950989454929,83.25344001626986,47.76909999105502,0.0
381,26.353425312883513,74.78523206599291,68.86615949646486,51.77708362757894,0.0
382,20.120155488586576,60.46657001099849,60.29343558797557,35.27222166565412,0.0
383,38.10641759006471,96.6130092005246,79.13147791427525,39.4045172802888,0.0
384,25.88980474197849,66.08734311918278,71.92831942741125,57.31712435193049,0.0
385,17.302883096649154,54.37714594473788,50.50272201131376,52.064240988028175,0.0
386,27.982602127741792,68.87118802214431,67.34039012113907,46.03422059821298,0.0
387,39.79944044579502,77.75517910259789,79.63459579418975,54.89962653662292,0.0
388,35.10309120707629,85.08213307354424,83.16800842316272,65.74945049552014,0.0
389,19.38346670789144,71.29722533390412,65.59435807187548,40.41278280534199,0.0
390,23.8247333093667,69.57043942611676,70.8653953026109,43.443621575070814,0.0
391,26.457900030112803,71.85160160650298,73.08599738832586,53.2209477022292,0.0
392,29.611432031287148,75.91975267089221,79.26222023925695,53.21146196153335,0.0
393,29.45088360336976,65.02440864432317,66.45950992046329,73.20970474306198,0.0
394,23.178256947135075,58.85193720155272,57.42610281113723,43.44498349534118,0.0
395,35.74014603088724,94.16362789608145,93.01288517688717,63.93715323684705,0.0
396,16.641840146271427,64.35576121461452,58.520155730293354,45.38904442055079,0.0
397,34.85791124385516,88.96534979301455,78.57282055928484,31.700031930177214,0.0
398,27.983662727764763,61.782483943916226,61.69690407257596,47.39344006044744,0.0
399,21.50764118193308,75.61543837550877,73.64914521196044,59.499116097538106,0.0
