unit_id,ProductTiter,DissolvedOxygen,Temperature,pH,Osmolality
325,-21.667828775191914,67.59385077442876,76.36632742788916,57.3118651288483,42.053650612057766
326,-9.360621788871383,69.36909636715808,37.09415440698106,30.210414909971362,67.91812425329286
327,1.4351237905583003,76.19904770199668,67.62435261628474,46.501860962538466,61.180062995104805
328,-13.885563050627674,65.43851717440953,53.586041635903534,39.43094116315626,53.945706602997866
329,-17.60371173752535,85.43304162688977,54.162806925862796,49.95680421295484,40.978778307511746
330,-6.379159108404414,80.88802979669762,49.980273182715706,27.63912429214267,28.062191126615534
331,-6.583729597664633,77.70013351287135,55.35644080938732,47.61723181765196,61.26205373484804
332,10.921352400280501,86.20540717238462,49.536113813046256,51.08900885626641,42.50851063948461
333,11.050660441620428,82.67477525254252,54.849873139114244,51.028254308635105,60.1326026612197
334,8.999564068022261,87.536088291593,45.84790617386389,64.41192065069407,51.0452261017546
335,-11.553455537121451,79.13789475176465,52.19647059350752,56.34498531455986,67.66486658013224
336,-28.043333614744824,60.71610460179872,50.25527859152238,64.54220385702104,38.4277691484436
337,-4.787449930826182,84.69844158281947,82.47067225068244,32.7208540213018,56.114874191317966
338,-12.28292419965093,92.30500467656367,43.48965435765737,36.13664794872618,47.88245662039102
339,-6.061225659883618,77.23994218163497,40.022586089815356,41.22336908688812,38.00798662492216
340,-21.270197945838426,51.14743720445462,42.72398383476329,57.172984377101905,55.15714963114419
341,-13.1480065906389,65.86132585984448,63.81087473807822,49.97940421069719,35.945676685637196
342,-3.103500763791675,91.47754762502531,49.55621542331829,53.37065105471854,54.67171133497324
343,-6.557071219732424,68.07310608318666,60.20576404670619,45.2844000411075,42.856847444598344
344,-17.328970086271745,81.18408600327805,26.84997031677963,30.88038681667809,52.58848111332071
345,-7.465066548093709,62.86823965299607,83.57767666401459,29.479088641697448,46.1218258570126
346,-15.871967823823507,56.20322237665469,35.260157760567715,36.39304860745254,65.34604551832962
347,1.889807595975833,101.53628571874262,40.663532166555875,41.676797057083704,56.046274716444245
348,-2.4405492869435186,80.51522448760541,71.79994481030262,47.88473163681606,44.49103679745392
349,-1.6852283047444496,74.8399114391768,45.58127453598562,42.50798803361386,39.26773713456756
350,-11.391411515302877,91.47707975895528,47.010787210813895,48.97225932276225,41.52476808478434
351,-5.219187316527272,81.55915122229499,43.28748838237919,36.12013343643144,49.198573015712505
352,-18.199420233364073,55.63065982872572,44.70741658867243,66.4561842691769,37.23218867285698
353,11.36442549637576,53.29757385366488,56.97963301110857,43.10925629094069,36.79814133631324
354,2.5830619968506596,77.0647949083303,48.10573853970214,55.60638146239589,35.45276198426363
355,-14.366256024106054,68.61605932692589,56.01654163021821,43.35099198399069,72.36726968634873
356,-13.646795456987668,78.9250495831323,62.227175792374716,45.90315835846519,62.31329926453137
357,-25.912939371869726,63.118017090768404,40.4409778351585,36.405967088740645,30.228385353191268
358,-9.840239868018443,100.19830293048713,42.717607428221704,46.10916925215394,49.138232760213434
359,-8.159015596938142,77.37376747760055,59.48656686110377,64.93743410717234,38.78436817892239
360,-18.801185828818983,58.3002410937043,47.94851448983006,55.09212019337837,66.64641029431922
361,-0.6725562782820016,78.89721064470424,57.65096620042618,49.07270990107677,42.099469315979775
362,-4.905516524572312,72.96504488507058,48.15159218891538,50.74298410134809,51.964898842590955
363,-16.945060552643962,72.28112630518069,44.43856286916444,31.484371257659806,53.41662526022884
364,-13.1039702985066,91.20868066564637,40.895287262713154,36.84285959108416,49.63193122240309
365,26.04714672133229,85.21409412942288,46.67787648828424,64.23546492040272,61.883838951069116
366,-25.623577273269575,76.41332521265984,55.03233270234997,37.04729877548223,47.72756842174916
367,19.8558627490104,90.08783870313215,39.56176175898432,33.82129451816032,54.758358266831294
368,-25.197438002699055,77.92168397952408,20.823769521254906,59.86378813032613,33.855079387664844
369,-18.515224360433447,67.41973393224617,61.78375327537788,41.944458490812835,54.904008224911124
370,-25.81682578437725,63.15745644622502,63.673767567340455,59.96967161642005,44.27473896667166
371,-19.8809970000659,71.34459729460983,53.761465542767205,55.018043397147935,18.768964320869973
372,1.9296891631230793,71.0868954990412,55.60767595123801,57.52333877173234,62.922241426410956
373,-7.4033802865921245,63.827531731867204,44.351643333852735,51.63455849813393,50.77942677573617
374,-10.599180130306163,73.99812027276798,68.55281416135,63.02633373152338,51.64278510189817
375,-12.170281906817747,45.042280515718986,60.59986288333351,55.20155172535869,51.414973178609216
376,2.13876950515181,94.61591848851681,50.443034380965194,38.32805983571893,65.74024834692908
377,-8.296270911649987,77.95922129588597,49.487525711098534,68.98779784538092,42.34757764422276
378,-17.07860451351905,77.20024648870209,63.16992222105137,41.0597259128612,51.58467613704377
379,-8.082505810304975,70.0421218458549,70.98194445733442,50.908923399244465,79.18714549282655
380,-3.9304891353585134,63.188684485109405,57.48219042128278,62.60119857036595,62.90500989413887
381,-9.061538216848346,69.75141903747394,52.5083360094643,64.46421683617811,35.406911237774445
382,-12.070010904234175,82.25012395903566,68.27046622585748,35.95654940039505,59.525287337837824
383,9.98009542082971,70.16897291312117,57.51427898461879,47.02294987114833,57.49648265267083
384,5.196585040087581,77.85730585612916,50.05420717378443,49.047927519475294,37.21736990015547
385,-8.157723179106586,101.66240365306766,44.37458495564182,62.58283585305959,32.46636726204869
386,-10.49045496238148,81.55347821168621,21.705806779644828,61.41218360525276,40.8823593151411
387,22.96446769039693,85.91186202160662,48.01301279743521,49.069443384408615,77.71807146568025
388,-20.458173835027072,80.17818238771758,39.69194756150198,59.985078315935326,50.421418763698796
389,24.20742726599477,74.26428038965805,44.508951695712774,51.10772521977117,31.45185837046919
390,-13.018709081848597,69.90423236927464,46.131352580471074,60.40962054083074,57.15258218598883
391,-5.6649152541179735,88.80762273903179,42.16008795245236,36.63675891146988,29.125577504754503
392,-11.322322037505634,76.68148605064705,59.47028888055209,27.199857022285876,33.52331948797002
393,-12.701441393744114,79.55799263103893,45.83661290685336,39.70678048733705,67.79625978102789
394,-17.195125312746,62.032985766282344,54.58217742077083,40.567589747529986,42.392069075087214
395,-11.5822934014167,83.81546721032417,31.418145317704035,45.31672170023578,32.27141229950843
396,-20.18651032383145,68.79867922443626,30.54264774241968,30.026854459435008,3.5591211040486304
397,-20.088037286085168,68.00391591271678,37.3888261951259,44.841745301588986,59.591199763057844
398,-26.550092489961273,57.21611200983781,61.51572642866222,32.71029800265997,65.99029611546749
399,-17.977767707058756,77.41704515579194,41.54354950059754,45.3549373242417,52.171689224946356
