unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,AntifoamLevel
331,26.856510363123927,55.565639008049224,58.441378722667814,32.18465695993113,50.57096440281292
332,23.803424538235678,36.60059701193991,55.228811591726135,41.036147210632,54.25064565434818
333,22.382814752228995,37.23130347387189,70.81746329044272,34.063793682966924,53.89436772296854
334,27.825269880193865,57.89685443600797,67.8167539151082,36.230260191189515,61.49471708678783
335,21.5654113349999,59.15048514614819,58.422636119154944,44.981027890211564,47.39828448181309
336,18.93517459438734,30.726126567647984,39.15439151879897,38.36802640472484,60.60975496001278
337,15.049094455977752,44.62478124459444,59.555702783625975,47.251879640861546,36.18696337317026
338,4.473174451431314,58.00874672878273,56.223310622481186,19.292446380986004,42.20465231680688
339,22.166750234609722,41.60996648376873,52.7185955832704,32.81752154867166,49.09554387036327
340,49.78546061954232,4.403515914535557,54.52938700716332,29.195752896868548,59.45242789075925
341,26.494031482471094,23.879786180499817,61.31614517317489,44.7113299509216,45.18990632679879
342,16.47704781808599,69.11948722939644,58.736408092000055,39.08287463855096,58.23451400479617
343,26.461596132150312,16.998894031572203,49.74204758205027,46.9725109307989,46.09829473288838
344,10.55739280685279,52.48355080531049,51.47665416768503,34.80229054258662,41.3453695640402
345,34.626150586535616,19.5882087365735,53.544677255528455,23.463435487537016,33.09282675684574
346,31.06257765679378,4.1495567835660125,54.00488621863756,42.39356681776951,39.783865561917835
347,17.81631562294933,91.32549653430178,62.15456659599074,26.369513297834775,45.327825926037626
348,14.504562444633383,34.14139762945676,72.79679122808096,40.2799479987903,41.10658025308928
349,24.729211253163193,32.425056521846194,60.91215595862886,49.58607794943811,38.976144652942075
350,15.113616147166923,84.45197824895288,53.51722941248737,34.818026054760885,46.602506939146416
351,17.264226898023793,38.729234407599385,56.25350473762683,39.22302321945863,37.984006246835065
352,48.965490676343386,13.506787654550568,56.28990675629206,21.833185416557008,61.220801874665305
353,70.93907293458878,16.505353848282976,67.72578617905593,36.939232736583904,43.59686511290744
354,23.821219400346756,50.017971460397455,69.12152393457234,36.378665349522514,57.91449544409169
355,36.86230540615057,45.3413382408155,45.795851871709026,37.05573592814353,45.165624569227255
356,20.588818776133028,58.93652926974379,48.454869173223464,41.31956179190216,47.68447287899653
357,24.618119158269245,35.179896424920535,47.74805488697717,45.38917178006513,36.379852184417565
358,4.905453089469797,81.64911438333152,35.729225002444394,32.56409120840161,53.51197454326955
359,27.273575739176763,61.22927370703423,63.91833824846814,36.6067727234792,60.91310024377545
360,43.58093020237155,26.38227122672793,62.303692727296315,44.27353088850811,57.12343244041208
361,25.30383123251247,49.568278630558105,65.83763867592039,35.87708152776839,48.05926627328355
362,29.245223540047785,41.30062933766538,62.87055103970699,39.73503411900127,47.73229160871607
363,14.786352392709103,38.5984542016802,45.35684062576374,36.79983797252381,35.73516688634993
364,1.9970782496062078,50.61523673432537,45.74368834807124,29.121139903818246,34.19064326318397
365,29.602031474607074,33.695170497468254,78.07994942250706,50.340926788605636,63.974636789551994
366,12.276985572274123,60.514226085101996,49.97736125664245,31.739623737507078,37.52193019869378
367,21.91470828294957,50.116297821193996,72.55428549441777,40.73362541943917,34.33728762288797
368,6.023053681402497,60.89702539013753,47.95421583186835,38.87499461467132,56.388175294233164
369,22.803620857025045,30.23766605175495,58.5690812380671,30.39357298946319,40.479548447980335
370,23.138393389832604,34.2342967729907,48.398182092660264,37.00198625280197,63.821218957472986
371,21.083580585422933,49.912134154319766,26.627093134144488,42.81012748233183,59.105877708250496
372,34.160866914166135,38.473910242516666,72.51047017707336,33.15180610781505,62.00257937725976
373,28.127966090158967,13.529895262785033,66.87985633349429,30.08180800755782,57.41594316797139
374,20.845469299397166,35.418463114063215,56.106257636715966,21.521287147073924,64.84902208176992
375,59.933867475560014,-4.8695887273807354,42.2854980878,34.03510281403871,60.20633611520208
376,13.760547434760024,58.03860000287863,53.2693083291573,37.63304657167125,43.91898937259884
377,23.117161119389877,53.16826046446789,58.39239059007384,41.975113840086145,71.17641773647536
378,15.349393788857041,52.38220850601088,53.43037068399607,36.685131114490936,39.01708694569517
379,33.2502770729539,41.20390398299174,60.99807754351014,44.002075173214635,51.937120861976595
380,39.39230773223224,19.990366696758507,56.268474795601094,44.3611107166034,63.94489715937409
381,27.98432819463152,44.54524471506949,73.32266094923577,37.98377759366954,64.81208584409988
382,12.757995772131752,50.69424509886387,58.97698851311857,35.67381191569183,31.990585845347336
383,37.14868674282558,45.910567934353836,74.89789703502139,28.310286192216555,45.43265985491291
384,19.231285116946868,26.05692804381836,35.06677194845538,29.638120478128016,47.601499167518405
385,0.49500037945003994,57.64585198810555,47.613348167781496,43.42206631260495,57.347646990693505
386,20.788052325235263,66.68348456424911,62.65452163968367,48.493682204699915,62.74773942719527
387,34.52789083231175,51.142481321440584,70.02592867767007,28.33314922080747,50.6883246418048
388,9.497835656880694,62.296807936164036,46.97479624205777,39.10690162888098,56.72899701534926
389,40.92934305046256,42.328427396256714,77.67363489138806,42.61457004052007,37.593534051576775
390,22.226420485758428,31.426545079288985,59.38336878296956,29.023007034646874,53.57445004843386
391,11.454145954220584,49.49479125450091,50.62187845549177,33.344855821271665,43.37065398369098
392,16.11022714590561,39.42084856489755,54.626674021903966,38.13014333226537,25.980409942315212
393,13.185765236526864,43.4349532807884,41.11417472813721,51.845727235844414,37.141911020646326
394,38.37321049596024,33.88520525610079,49.748541872084886,36.09818509629413,34.04078961373441
395,11.389816599170045,53.476673431528276,48.57814537534366,44.15584068525606,38.83374591209644
396,19.824342803467434,41.6885470308427,40.68004773606085,29.313799562811326,28.21041215162822
397,33.429801928028546,54.692130758679156,55.18919919810191,39.93148296740457,49.544598443599064
398,43.91334246606527,27.17610861832369,52.528041560671504,32.971348516179,33.50730081398502
399,23.054499471758426,67.95445454077156,52.30928169574619,31.129748251244735,49.73443626613089
