unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,ViableCellDensity,do_chelator_dosing,do_feed_flow_controller
327,61.24145210898254,5.422452170877915,54.8406494381831,23.90418763665907,60.0,0.0
328,68.71010197304642,-10.510444766710494,56.891066213606976,48.10513530853466,60.0,0.0
329,58.18671472689585,10.150591243163415,50.183142745159905,67.49431817513941,60.0,0.0
330,61.446276627071015,-15.256357408982971,50.2939613163706,57.5614650499361,60.0,0.0
331,58.15077552481322,9.341461111939033,52.89530820558182,52.10070877371162,60.0,0.0
332,60.60741645713749,-9.844534460197778,42.98195956952297,68.08747038640834,60.0,0.0
333,67.09507519710075,-22.68067639767873,43.65714107136236,44.1617212987279,60.0,0.0
334,58.92566039199739,2.0221934538002757,50.84580622420522,49.66915695451907,60.0,0.0
335,62.308286073384345,4.987831875441343,45.85386346558076,25.716936063545255,60.0,0.0
336,78.1409043489509,-13.327933358996686,62.96508275371958,39.81618238715266,60.0,0.0
337,62.58220974034588,10.096505370473974,43.436573498923266,45.396465605355786,60.0,0.0
338,68.22822007875718,-0.9289775197434462,76.08580412778423,56.27131488086738,60.0,0.0
339,68.57582432860747,12.610271924201871,55.78793803472509,31.775544164215937,60.0,0.0
340,70.23812337670832,-15.736676374517621,61.77276198590831,48.42158603958094,60.0,0.0
341,62.396554782377706,5.240261075367331,43.234041854353464,40.90945980417259,60.0,0.0
342,69.13151582616511,-13.298472890090064,60.9351885580782,57.37620156661448,60.0,0.0
343,67.222795051696,-0.5661684536200786,56.312624908359616,42.630407465141005,60.0,0.0
344,63.12652638434424,-19.344976200999866,53.32125723808452,64.81565773768229,60.0,0.0
345,65.87651741482244,-3.7235580706487275,62.733043098042785,37.99973195219273,60.0,0.0
346,62.51003481506577,12.0006897333921,48.039110609493186,24.99205315895719,60.0,0.0
347,69.72743540051265,-1.60911606698006,53.8465754320846,60.143600619329604,60.0,0.0
348,64.21239022220288,38.849845793048054,55.188609451154285,56.954533764345726,60.0,0.0
349,69.67588759418696,8.531999353238168,58.69184804814207,42.645660513297166,60.0,0.0
350,52.83886288218704,0.9053302702931356,27.30899254154144,41.686330715858205,60.0,0.0
351,62.80393572725055,7.517408619039178,56.36894236343239,61.47412587478962,60.0,0.0
352,68.50301722926629,-20.8934101796275,69.83904561234496,59.39540460292247,60.0,0.0
353,71.33217097309787,0.5009451050954059,74.86593079365899,57.66915196960947,60.0,0.0
354,73.9195813816025,-4.024955548399359,66.70352053836847,23.0019165342596,60.0,0.0
355,66.7364890129905,-15.142996213793968,60.59484235682514,58.682035103516036,60.0,0.0
356,58.8796707224498,-13.598257241969554,41.703033950702185,62.72698437341309,60.0,0.0
357,59.2596047461086,-12.07677378835792,41.627405212143735,53.38627281896857,60.0,0.0
358,59.211712157037276,11.406861397646335,43.50377975082223,42.78448415310701,60.0,0.0
359,62.162901742974626,9.295129359540024,44.262554490283115,40.60742468748653,60.0,0.0
360,60.4390960973516,31.08944985602928,54.05784025382725,58.72725946247807,60.0,0.0
361,73.47600770543508,16.90586826042216,56.94247692971087,37.08007245762999,60.0,0.0
362,70.76401756681202,2.7615206676673942,74.38186098593559,42.70384429586377,60.0,0.0
363,64.20986019498996,-16.870579501559448,48.78763978209556,39.262136263090476,60.0,0.0
364,63.07077851497887,2.4788917666000616,68.67531597257573,52.2841713855651,60.0,0.0
365,57.06727099257706,2.5663649064159015,48.78743896475155,21.257168437472536,60.0,0.0
366,54.74089210237854,-7.824068361780702,38.05226776305434,58.414410273696504,60.0,0.0
367,59.43085179816956,27.31251171162635,45.51078767432482,28.83285177137118,60.0,0.0
368,55.240746416372964,12.773204867174112,43.934002107121,69.78850596617396,60.0,0.0
369,68.094060653093,2.7420563262167095,47.359961248438935,37.02660333776656,60.0,0.0
370,60.77256795759926,8.59953600106709,50.84009602718,43.14532121151648,60.0,0.0
371,63.26682773729697,-8.383207778764035,58.09622387230208,51.31210266147893,60.0,0.0
372,72.64037586011567,18.23216470043185,66.72792742813836,50.89270909963929,60.0,0.0
373,79.85868710363732,27.23760248217571,66.02444912070868,35.83291470317492,60.0,0.0
374,65.463197755447,-4.909951006993634,63.48277407306149,58.73481134420465,60.0,0.0
375,54.453077069092735,4.7909610646122225,34.77404867024209,48.0680741606766,60.0,0.0
376,72.22349199695557,-4.950084196982547,63.97974231068072,54.00159427768102,60.0,0.0
377,59.043002866921405,5.124569495843859,39.96339112355382,33.49222142287769,60.0,0.0
378,49.908053667167664,-12.296238523353065,36.17188551173583,39.49280306595099,60.0,0.0
379,63.47233740486422,-7.208633965201018,58.41375870670214,36.656630618760495,60.0,0.0
380,66.36036461032195,0.5015146573524252,57.886762404383724,39.7661041734371,60.0,0.0
381,60.24892243813315,31.25576985656369,38.79633915780818,30.638070035555206,60.0,0.0
382,66.98268516917554,12.485242761665026,50.159595627675806,41.83577341291163,60.0,0.0
383,68.71495023356897,29.3619927489034,70.10334820496989,31.908308178512,60.0,0.0
384,70.47158036834045,-18.890319554895022,56.50164100674054,59.424245195687995,60.0,0.0
385,70.9536448966818,15.310459710107862,69.45406510376195,43.3463117280754,60.0,0.0
386,55.534678695782105,11.78415005680527,39.11337678795304,62.05532932311533,60.0,0.0
387,66.31046823880077,12.805078085091495,71.95567047273943,52.94915976500942,60.0,0.0
388,70.35065584590336,10.161098283685849,63.890359646009635,40.667296322963495,60.0,0.0
389,58.315982237130015,-7.201605522604647,61.20232199233182,35.15382541065735,60.0,0.0
390,63.655807291937606,9.978696704855484,58.20994373198659,48.7582114815048,60.0,0.0
391,75.3489042036171,26.12398316778906,60.014887077105094,52.68315147680485,60.0,0.0
392,69.03883010305377,4.2604436181304335,63.237871340161185,50.324985950015204,60.0,0.0
393,64.6644676186051,16.19042805650716,56.076748207277745,65.50618572481717,60.0,0.0
394,67.42911439992068,10.475817787795236,71.50427267997381,58.9506916325144,60.0,0.0
395,82.54624108999435,5.1827982636606595,76.53164557136205,78.0930973266912,60.0,0.0
396,58.98153159254826,13.470617877109314,41.75521660051907,72.15220308468678,60.0,0.0
397,68.16738661183179,21.78957886429435,57.17486133712961,49.28691371654601,60.0,0.0
398,67.90456931268176,10.45384073399402,52.3687582113059,54.2737583980675,60.0,0.0
399,75.80697696144397,22.504350053342915,78.31883129458186,49.55784494094455,60.0,0.0
