unit_id,JobThroughput,PduLoad,CoolingAggressiveness,GpuTemp,DiskIoWait
324,21.59844010145851,81.85829525597312,1.7852429463536814,44.677973662121566,43.64810661268997
325,-3.499202868310245,88.32980588290025,37.73077339313595,55.692785268453015,61.50170058359469
326,-21.46885754609017,72.89462330754446,57.331192552503346,47.486288045454586,43.82197154781944
327,-16.521790933406972,79.36700987506306,49.48303393387921,34.422706781241956,68.71746301871238
328,-20.54835409232435,59.6986921921786,56.181804388612534,40.33674881827038,42.15308082591234
329,-19.01446509710325,75.30221697855171,42.044702148129645,69.35058673838121,58.91024256330209
330,-22.72023770527701,53.240032492727,40.90832346216981,41.1423465525601,45.08342488573659
331,-11.822154600082268,81.52846232376922,37.18314180793314,71.47687981028929,53.78694606836543
332,-9.30383546903083,70.93337600004627,24.08637484413085,59.85825300631698,61.085647015487154
333,-15.086218417869778,67.23380421394424,48.48292304343357,40.13608542534648,31.980914433637196
334,-11.585364091346616,78.64830434635304,33.314132157767695,45.90336831409954,66.53323755692801
335,-17.420221336443504,62.87418017493136,30.234723154892553,47.0939069954769,52.84946922288385
336,4.392094777989815,65.47549826513124,37.403648302265516,24.563261569099744,39.72744246746863
337,-9.170377231970372,77.08482422295667,23.97997822682118,41.988181511739846,56.98538604411698
338,-15.74779005558463,55.20783734022231,52.7199722060394,46.92799812952585,16.89169555431687
339,-2.216171933652581,81.68270462846897,35.30780274953037,50.02058392399263,36.48047081608421
340,-4.331075081715128,57.198372852574536,32.758787051571964,38.93151071485458,54.20807379629592
341,-24.013476150265763,67.40149828869819,53.84223848427785,62.55007952951104,34.38889149379848
342,-8.950286192738117,75.29635829114237,51.057455644281795,56.827105288069944,54.70321829232659
343,-1.3733280436993138,74.72919004555091,31.115871700071928,52.962176524082146,38.79985170600944
344,-27.611305668521414,56.08692208434802,57.199791359802546,67.53155690780048,21.492557303411104
345,-2.039524243535777,88.42596032496034,44.644054748420224,60.33356145150482,54.3468125572354
346,-0.25656771374424303,86.12642060060509,26.119872834240915,51.2895052515231,46.12068564710414
347,-17.765942924016993,50.70761035186793,34.400805446964455,56.26056890090345,51.33411166721049
348,-9.997812464135873,73.12101169876709,29.20450804515118,50.33714918297844,48.35998680108166
349,-1.4264626264371407,74.44681122187146,30.6752512852973,41.13754541360999,51.684538799200766
350,-24.158337189412592,64.52505796822035,33.19502521280751,43.01029367194885,32.814057782405925
351,-20.19607714153394,60.49027908927965,35.44149045781218,54.90051905128088,53.558304770456616
352,-7.935371258618451,57.902590710610525,42.42310915310302,43.556499357703565,63.975346232464034
353,5.297752687069245,87.709556841729,50.90988971060447,51.625003340742,51.37004244998701
354,-6.203655131687976,61.36973556963064,40.73451808655364,35.99875378058818,26.67314173928056
355,-1.7383928675468958,86.43107437330059,48.27358339886686,48.848717193711444,48.711811250829925
356,-22.626756352588195,60.35670888303121,35.498077431401896,56.45980672491117,65.69037281082355
357,-16.334061409640682,70.01486689933155,30.998025805296297,36.12156485685296,40.40357924200536
358,-14.819049938715413,78.98717944346932,37.21598598399235,43.85690695875346,50.65675085123872
359,-21.69100653369384,55.609975328459306,30.681733439367612,27.45753163191663,67.96464813331133
360,-11.681323534270462,92.31467294563889,49.415234159977004,60.15134435350564,52.79311913150408
361,16.54741556746422,80.2408977112757,17.317838089120983,32.83605489890993,54.414303560041915
362,-13.577360883047788,63.26784814966932,63.827084596041594,43.028621213503435,25.727039248101814
363,-10.90179838551508,71.30408060356389,40.82337082887368,48.69007811105093,49.42790811315299
364,-18.51943227010488,60.11334561002803,42.973145225292974,48.550451094955484,73.18812274002421
365,-26.457258196982515,66.70873676215773,49.94824318788849,47.59091022642441,51.30965229040447
366,-15.75143482884446,82.44225624930586,47.66650504291789,84.02997428844033,38.65823551948297
367,-13.131124052944148,95.8412720959414,55.91648392788146,34.531482986013984,40.79658154183724
368,-17.018534367687245,73.11403321104912,28.852923519811007,41.14090871400613,61.168771808754634
369,-7.914130188957426,73.70951665648053,34.7514185881858,42.58105563830893,42.320867031794705
370,-15.267728764392798,68.18322289145121,30.3643885635005,47.00118950735263,50.98552938923387
371,-8.851618300411573,76.20909245927427,40.53303288933701,41.65385419447053,66.04928844808812
372,16.844937061286984,95.64379573056563,33.0769004335514,34.45524538121416,72.6085391124785
373,26.053975482948886,91.77855535411666,29.655685361410296,70.03702774463144,25.933091398106356
374,3.119561288068161,68.45306944393882,25.34011939751015,34.003822060608925,49.16094421118889
375,-17.993105678491577,72.09971710717974,35.879868497295476,27.749408947312425,62.54537422490978
376,15.351361161931994,82.44030802530501,30.12185185809495,38.707247798888744,53.127768450220245
377,-20.9144447960302,67.94324438318812,37.60192353998631,48.140711131234,54.693759190220504
378,-5.964704924625031,72.9960654630687,19.570468007047516,59.27084474817014,49.62871637610608
379,-6.30346182021597,56.604735845158835,20.891946410380168,28.776453983469487,51.186840013036964
380,-1.616767306497176,74.92847005111791,28.334192182999317,69.62311544993074,69.15829432230487
381,-14.104998422550922,86.69379078339496,39.537337382619256,43.099961416667924,49.89800025909428
382,-20.31112571413007,67.7031816617647,50.037544178867265,49.1884214032291,53.03891030407207
383,-23.179488716647054,66.2459110793852,66.96651203919052,56.673868699346755,51.994405535972184
384,-2.0761518783975674,54.105365071953536,24.13843872716621,59.27374150926504,44.412570121743904
385,-4.818195539845939,82.88481864057815,55.16012874022897,60.390493067317614,49.904240689481796
386,-28.761065020940304,59.49516072202243,34.41592856729704,33.73247129022302,39.53650203103083
387,-18.0967237282054,64.83565405807316,58.04861434696673,36.550264565470826,61.4796506958229
388,-5.72463833013769,70.35615563940159,39.37366603205505,65.20548524110583,44.42724640239327
389,-23.193502343903063,61.254763609283934,41.235238923203184,63.30388989362724,45.6799995548374
390,-20.436430634884065,72.77707379946699,58.58467999495413,44.72597964316263,52.92891117445539
391,7.8174693786273775,87.23682041476596,34.64214173724591,45.618649626978616,42.733522702651854
392,4.299005151608241,76.20353462796737,27.4348281463814,33.6087856810494,44.01371869771423
393,-7.2975860003142525,94.12187125187825,49.945002262681406,41.42014323931259,40.78335796348563
394,0.8715325295966321,84.85421364771015,41.3639465169097,35.60152075628719,48.142031447032885
395,13.33708100417101,72.23898778564272,64.09468504254524,46.41110422981167,66.35984331254798
396,-13.487782718088308,71.001781942901,27.97202059844544,48.72053464054428,34.703647081800874
397,16.47532406199663,77.79052788472707,15.649621358298223,58.70436593959549,60.83955642425249
398,-29.245676161863788,51.47446529180872,54.88861658160875,31.183034068134454,45.453890951133836
399,5.577328869598007,65.3859348420521,37.00120834307913,43.037633846829834,39.30353733116855
