unit_id,DiskIoWait,NicErrorCounter,PduLoad,JobQueueDepth,MemoryUtilization
329,39.71318905223812,47.82572449452673,91.55754736336401,55.46781620837674,49.07387127134231
330,68.43948054156198,17.385253702417426,66.66405869420488,47.56342848734709,49.03639199207927
331,58.23897605111829,6.139274022055468,69.56811337474629,62.368307867018615,34.421147752128505
332,65.22248064830889,1.76023847480303,72.73791689707404,40.37056052488334,41.95378941537765
333,71.69707702650254,13.906976657054068,68.3880899087892,49.57067518609868,43.976000641203626
334,57.809153005734586,5.059356000381134,76.76665604062084,20.045731774040792,57.55508134290861
335,77.36842741093122,-0.673478897709419,72.02926589369987,63.677592387288094,55.52180898137629
336,73.26415593900332,4.835652037170369,65.83301811158137,41.86826822997588,25.404477608831122
337,66.71314484995922,10.895593288855649,73.65911772019562,56.281843455775004,53.49973231890031
338,34.01024013388885,37.40545414509157,87.04510415502102,62.60473264815003,38.85177398321464
339,70.48823380569651,33.81990358469044,56.75003672068251,35.833073270476135,52.7538376646707
340,53.49436672241739,32.43816400365274,71.37973294367265,59.465822941717406,55.18433653362294
341,46.82963821595477,9.421833202554446,64.04066758497167,44.78185066892548,45.742585710692694
342,71.30698458950968,-0.2667367753648424,71.46583527844967,80.30541223478953,45.61086053896073
343,78.90244278915142,-16.200593393705763,65.71794529811422,67.05635891969062,47.62481005346569
344,39.16812867338265,13.135245278939323,64.65276400224587,65.63753986166773,44.21563048600926
345,67.59247744788897,40.973611214900366,79.39112153485831,63.71234068564096,53.67673709738981
346,57.17405155626496,10.780379721927911,84.52722794752088,42.018657045349755,46.2846018203501
347,54.93098234134878,46.45886802882312,73.70053324227943,81.26249181986753,41.46479802019558
348,63.87094081658688,18.57940071412973,79.77036800582805,11.625497561001215,49.6838083276109
349,49.67439740293479,19.278517675571194,75.89142539798819,42.859479526715546,35.72780382260029
350,60.028917125821366,7.574598626728204,65.24719835199188,55.455071769617085,75.08219493082133
351,70.37015872464875,4.616537835022694,101.7930891306315,46.57656331690378,39.15175421274423
352,62.33495168565741,15.455956028423827,48.57950111819383,30.01605635328265,58.596703389321384
353,39.01280543467354,52.36611057912595,64.11509353906884,48.24379891521214,56.91303076080856
354,54.67656164111544,3.9513005211500065,90.44581570069336,59.3173413963544,38.40450788023695
355,47.67152346658763,0.08094728834523934,51.233701164152954,60.948427942271465,48.16239323687518
356,71.88085667340145,26.91318811836592,88.41859106654546,66.28155481591173,53.97740222306854
357,62.310518358160834,17.13704967815179,86.47240755333554,46.54327377980995,53.89084645623697
358,48.48293467766518,25.442532956659388,86.77316268912031,47.10704198233094,51.08133105193407
359,52.727319518207736,8.12442947234129,81.7154532212315,54.13158208809493,44.299976019338516
360,44.476284199746345,44.4026659677433,61.368178215404555,50.12961319402487,57.769121613300165
361,47.06484733015293,-17.14470463664444,75.57800926470088,34.380694685736806,40.20462142806177
362,52.433169623652425,14.455152852182758,72.08955052033538,75.7117223295604,42.2409555630891
363,74.17721755262862,-3.3911181643587405,72.45791027969753,58.002309073069334,58.30145839969501
364,49.88613952925974,20.19947224072575,58.8551489274282,31.227022592071904,41.41849525240741
365,67.00117102317844,-1.5955995189957548,70.27935865953918,40.00097034235494,67.66591871825744
366,42.54360329040823,33.32150447960579,73.31636008162565,50.86921081135247,47.6826942479573
367,67.51346303380707,-5.743165860596882,88.01124316375099,32.786133292164216,43.98540474290368
368,61.12203667810361,2.1421672917394936,84.90751069586486,39.39481126171991,57.238122919408966
369,54.72532570567161,17.167034609584192,90.8631431488355,33.416934908659904,58.63307518395308
370,47.039860922889325,22.193256909705287,74.23684081027396,34.5161961988919,62.24256580204482
371,52.05756114323529,-9.976823762649003,68.45358507340605,45.38254597382601,46.22338069948717
372,57.170913735439655,19.40089601057545,61.123559571061264,44.612902402747594,46.86881970288458
373,63.6052613277377,20.31056231597552,76.96053583083297,44.49108941308062,37.769160168126405
374,62.60220648713201,6.320979250231503,66.77194694162078,64.84510979367315,49.791916541195725
375,66.09993247263685,56.41381460141453,50.77599871228658,35.71177459173011,35.432152428188765
376,62.15199866053315,19.11653835270574,65.33834239531693,36.03847446177053,58.58519068515258
377,63.035055438211565,14.500688067298183,82.21774733503405,56.820126440850935,71.55985620650738
378,82.1918124963811,12.845542193509493,92.34560093302535,49.86975906228355,34.6079814823117
379,86.55783953086832,17.501134620064022,78.63072896196616,65.77755920998844,50.43703336264273
380,64.94057548264279,-0.1363340969884348,78.74012303639094,59.8516781136308,31.259368634593073
381,39.88998327100395,28.09402469471526,69.15051505304423,44.96662521689514,28.786874143666576
382,72.01420435025105,6.893455995345627,74.85819476230357,40.76974089887008,65.25679581524595
383,78.59251581674378,6.305920807333713,68.80993595157635,45.13829203280198,55.10134388038605
384,56.03801337895991,47.80674194784139,74.61348701494049,50.705532846566705,34.067578194021365
385,47.892697578866155,23.36634917357029,59.221920003263996,39.33322779443451,49.62083173220899
386,39.65057985966183,28.538897390429984,77.3340671827291,48.93739696689327,47.19091045362282
387,70.65108045083758,18.915877333272785,94.91474123658104,51.64493959410831,42.012115601077845
388,48.30765516544841,29.38366743494433,67.15101358993617,40.12375699740021,26.155486223677478
389,77.99055368181399,18.340429799826317,78.6596938548053,50.849703502920356,60.43674051817256
390,64.63086669187909,40.248936451241356,68.24658872127003,40.90792432278437,14.894696061588977
391,53.98715255496835,-4.440145468967852,52.06622653177605,40.73869833501957,51.310654639289254
392,82.52400544146654,16.303404876723413,62.852527055292484,36.066651693211625,52.30685208675642
393,81.15758239784627,16.485980873191554,90.94873645848722,53.41383111122082,61.07944288377439
394,66.47493574728654,17.38093767118221,75.19829743867437,53.32597038915607,69.61801479561275
395,71.02688644678787,4.54802191601955,77.86686016536319,36.828393773127104,35.94931607753692
396,54.47375889890401,25.243853906622093,77.99615067269421,80.7401329466674,54.131455445745566
397,65.50722450795753,27.73027442702733,97.927316161884,43.60021198772796,58.90173759585062
398,41.471348668076786,47.96685999212184,80.52379844191395,41.84163120039079,71.33982357665226
399,53.71215074281762,39.33967457913549,70.94393970462234,26.828299069967493,30.10381731983546
