unit_id,JobThroughput,RackInletTemp,DiskIoWait,MemoryUtilization,do_CoolingAggressiveness
358,-5.7153487708781405,73.8478831998953,52.055439677892686,56.98850129415275,75.0
359,-12.187892594232537,81.73811538475971,35.18900469643365,54.13303885391559,75.0
360,-10.489414507498847,60.46115404787576,44.91659249822217,58.091399450601564,75.0
361,-10.66900965037258,71.09460539061561,60.291328369551636,46.58440685345275,75.0
362,10.043723300146063,86.49054052667009,46.052781636024314,54.660654866947255,75.0
363,-24.40297658981413,52.61330942757807,41.91177790907785,38.65552844304017,75.0
364,10.415289452352729,70.09928653267166,54.680736378643,45.397703322527136,75.0
365,-20.082900219609424,50.01051821411285,78.4101937352708,40.884375606275015,75.0
366,-29.775715466195226,44.282814507934695,59.946457378778504,43.57058979990527,75.0
367,9.392308595062884,77.77510331044266,24.13750650348333,12.323549104507098,75.0
368,-20.96643442459412,58.98344706618392,76.45276041099298,46.69872456439217,75.0
369,1.509332565583434,80.30146064381798,52.23047750278966,32.4693156339429,75.0
370,-19.66610908032252,68.4544076300454,33.768944875157814,39.16328405047641,75.0
371,-4.88149773067269,85.36777586441994,34.820884035711714,52.56916500443907,75.0
372,12.835046222409968,98.16066019503465,47.09202544560938,59.4037521761056,75.0
373,-17.363097569873354,80.33302492744703,70.06301543600055,59.355415034567656,75.0
374,-11.67385917197444,79.28855089719887,69.36301924339489,64.87750711937586,75.0
375,-13.650195147724794,58.97824360331533,67.34444620525176,40.00285773871218,75.0
376,-16.66914305664747,70.77425020016368,40.379014290645,44.682611162292964,75.0
377,14.893648605972878,76.50523623831204,82.89815147373783,53.26917988826967,75.0
378,-8.801230103669408,77.49565476126982,45.67296409852142,64.77199880304383,75.0
379,-5.342157658112196,82.18380766260087,53.05865436342633,48.951965494718955,75.0
380,6.805673793807077,76.09355042124143,72.32930816147814,54.94042664883584,75.0
381,-3.1929000059788146,82.31830005568808,30.668836563166685,74.45885463846174,75.0
382,-11.326143227689567,73.77869821836471,66.25321589493288,54.66634917412059,75.0
383,-17.098726984347433,73.25968404467203,95.11666427946057,70.63804787867429,75.0
384,-1.3427099853393536,67.78917770686887,28.11476269500764,31.280967372514137,75.0
385,-9.527127863525148,85.0698285254727,49.141749383475585,53.50596804522241,75.0
386,1.7005259361829372,84.08025528619298,39.67344116108187,35.07844711992842,75.0
387,-10.306088391721566,70.8753980427419,43.16997957798183,49.17626031106779,75.0
388,-17.80640827492284,68.9517475307413,26.28629419443977,26.037490408657284,75.0
389,-1.2431914712074255,84.62516110745068,54.08051721361029,27.764698406826454,75.0
390,2.2170033352824694,70.14404413275142,86.50964270287305,40.449354091189164,75.0
391,-5.297235687648555,89.12436019150229,47.464253611952145,20.108064420842886,75.0
392,-16.30974295158358,73.62770364268013,63.32668404023451,37.90321967769174,75.0
393,31.68304811421643,69.5057917921943,67.0404653536906,77.1653812723277,75.0
394,-15.131851765883642,67.28714291940597,51.425268837019814,57.69243878467363,75.0
395,-4.270090275935191,80.11935700557379,62.056187478537296,54.672990618352856,75.0
396,-34.773962317504825,31.28577297087476,25.980438255716013,47.725146911972104,75.0
397,0.41349169124160046,79.09126300960298,44.1291207732332,65.20094504035266,75.0
398,-23.74976567799277,62.29733625564803,38.32558858544995,62.98398580911045,75.0
399,-15.401534965691596,68.81528966992012,70.45372842363935,52.23007786692221,75.0
