unit_id,HarvestBiomass,AmmoniaLevel,NitriteLevel,StockingDensity,do_StockingDensity
365,11.10588989748948,42.50801595290912,64.94776334866563,27.78810129105835,25.0
366,16.451038155059287,66.47912468616732,73.85639953999464,27.992074650084895,25.0
367,19.361369886589564,49.564584681374576,71.60860039932594,22.120300279743304,25.0
368,19.49621457144003,64.98340775995493,81.65456663565902,25.913027295881932,25.0
369,14.811040022921723,28.695275067514146,76.57566539667162,30.276845200323272,25.0
370,11.525613438528826,51.90552453216932,66.08539157067287,26.784897625794795,25.0
371,16.514605155589642,35.18658507190062,69.61057735061263,26.109749030330097,25.0
372,11.513349710535584,57.48363990762281,65.62731496898901,26.419849370931438,25.0
373,11.178686277181296,64.81542109297635,78.15112219496073,25.92249577635518,25.0
374,17.069294044895635,84.38379256306095,68.8997733758516,26.815039985159103,25.0
375,18.459827641722597,37.664850267175034,87.37697923223405,23.246479461954603,25.0
376,14.913255797374035,56.98202231352941,77.14132856778997,21.634932546506636,25.0
377,20.087499748984396,42.86648278833782,99.35739685513481,25.51983751056213,25.0
378,17.708507758946222,34.76859854879629,106.23096090685468,21.339969167261817,25.0
379,16.756230079700217,67.25345076353832,70.37676010994231,23.695714091774374,25.0
380,16.151243907677138,51.92889230568915,63.3381935668513,19.134924110585054,25.0
381,17.696428904065275,57.18480134762342,73.87867218124674,26.716084078236143,25.0
382,14.18943210488721,48.00354146778665,89.6353600369503,23.47160447765466,25.0
383,15.281517944561992,28.76546958554669,87.5010208621697,24.04387914297769,25.0
384,12.135453383014521,42.7633664423937,77.51715322059302,25.239613693954816,25.0
385,9.193740997455976,33.22790534872645,66.55197494292737,25.911892369230845,25.0
386,15.364416699456331,35.259553340907,67.43199707907688,28.33118295077159,25.0
387,13.271219156312648,34.79304196939229,73.15276370310288,30.80059804228366,25.0
388,20.889040269321896,46.0996987044059,95.03713048652035,20.52389048515298,25.0
389,15.214739911886815,43.29875836853654,67.44071539698243,22.49521588207089,25.0
390,13.678102497798825,44.90611040137315,74.93040570997633,22.914819672817863,25.0
391,21.413493219345735,51.39214899495814,90.66826876382025,29.24226564343914,25.0
392,12.062805860454372,42.1530367868076,88.13417023376421,27.95618238363129,25.0
393,18.633904187599782,48.67736635206916,97.43286232920515,28.421326309842797,25.0
394,9.82656249953946,47.11782241877539,76.31343105356973,22.75494411423898,25.0
395,16.991390693156905,56.897535049701176,72.92120992410136,25.472872458247455,25.0
396,15.656707499618909,48.53381722955403,84.76988457115465,26.997949090646518,25.0
397,13.225722654698707,53.881138188314075,62.93543075022617,28.297217217896048,25.0
398,11.93828090577338,63.09909176805829,72.61165269324806,29.241842105927816,25.0
399,11.311203818192212,39.11985340014171,57.54258270589428,22.046431816911436,25.0
