unit_id,CropYield,LeafGreennessIndex,EC_Salinity,PARLight,DissolvedO2Nutrient,do_ph_acidifier
301,22.22673486239484,7.884121428064824,42.0928909719009,43.44945143463258,44.929702382041604,50.0
302,19.702281537613295,8.55820217818399,83.60853035939377,36.81691184771959,31.662373022089366,50.0
303,18.049514668482182,7.280472489600466,43.00523525148377,74.15769995580362,49.75444306321315,50.0
304,25.194187823128207,7.973928652307499,58.32393517317587,47.31853437754118,37.93607074053564,50.0
305,23.82053509057878,7.833494185990696,56.36574009027031,43.02255757900633,57.120585419308846,50.0
306,25.189254840336673,7.825957370499468,49.749708682249896,60.78123425539563,31.941648863355805,50.0
307,18.07494585528136,7.453861379673526,58.14632131267615,63.91265673474886,55.27610497009971,50.0
308,21.39735232187421,7.585840777989849,42.47349636313799,38.28829159866796,47.981297405607165,50.0
309,18.867899412801382,7.354080664284875,70.30704922467264,60.588629123428234,33.20941555204811,50.0
310,20.29337320575673,7.205416107754762,59.43278537172062,40.17828663362657,75.9463798029464,50.0
311,18.867023948008917,7.659168261438611,42.606719084095054,35.53659129208609,43.73018543915355,50.0
312,17.706278976637215,7.17717371701317,64.02482190664577,41.804003322098,45.49945216248387,50.0
313,18.89404482762892,8.569399702311937,70.8426679601197,35.510398902418906,39.27194255106845,50.0
314,18.361072401648563,7.531610771597655,39.57139497657066,42.652034035671576,38.671629997053294,50.0
315,23.853948624989215,7.203341815444261,47.643381022331496,41.57533384396568,54.785195031905836,50.0
316,25.448598954092994,7.728909951237894,49.60720108585049,49.58447620180643,53.86719233799925,50.0
317,22.24581232655237,7.904983978218687,35.04768310554789,44.54411206555039,59.53631125431445,50.0
318,24.168594046727566,7.951462487777454,65.24078526889397,70.59738805834297,44.6833656498376,50.0
319,19.36926526519397,7.336779209572651,59.808260865021424,59.04597174615022,54.21218450374863,50.0
320,28.97701129311458,6.9303365141178475,58.40989744342806,56.03636064407225,48.66120372380624,50.0
321,20.234067463292366,7.205523659177772,80.44022856919136,47.615186321660076,36.02379012042896,50.0
322,20.5774226579722,7.686062026990335,28.240023590576747,49.818385592438275,60.35167856966202,50.0
323,30.116820863792324,7.893007243993695,56.837337885327635,52.403454301266116,51.46608143765917,50.0
324,22.766974108703533,7.129843443072804,31.31590900946542,46.24271824764171,36.10075790901729,50.0
325,23.89735049874567,7.251275857598623,49.93976595450534,59.889135244383795,46.70615210226566,50.0
326,17.24346348862303,6.973101593403327,65.21342701404983,42.33450466504928,26.26047417678528,50.0
327,28.163147740914518,8.450997534024856,54.64810920454841,57.996408292796886,30.563037713660304,50.0
328,15.063201588311625,7.945753910774709,37.49528300739427,62.05948773876648,63.74965091909294,50.0
329,19.55038734986677,7.336953516291068,61.74231865133553,42.12467967100229,56.600483864233006,50.0
330,18.6607370239764,7.477029338661074,57.82669829551679,32.4814839763511,56.41855066385608,50.0
331,19.649218587432387,7.672739655243424,53.500533655124364,47.59453570568895,61.89835111997057,50.0
332,22.291264033252904,7.350401877953693,49.11435265489379,62.60240665437621,63.377949431181435,50.0
333,24.345197160964723,7.980842971103689,39.695440522099446,70.19729295673295,39.57545679629864,50.0
334,16.883835558248627,7.741762813255846,40.368670549694166,58.99513359255067,47.155652903942546,50.0
335,22.292156593895115,7.654990694458208,39.718970599646205,43.22814076212342,41.03992022121828,50.0
336,24.55339910212622,8.725160081739071,52.849294533832285,38.6493900266727,57.54291008623591,50.0
337,21.954806965624748,7.91399203653311,63.085417358469634,53.74986508183747,51.3326194840736,50.0
338,15.61754253068815,7.780890053319893,33.72258759738263,38.805294330625884,45.7060057865282,50.0
339,21.11694396603758,7.5422639479918505,38.57116811164384,44.628793011878194,60.6874613747773,50.0
340,22.192129832137947,7.621057972677178,48.19736957130455,41.855541116786185,64.58476115702629,50.0
341,20.218520591229844,6.831563476880137,52.81418781321222,44.693047639248036,47.134999845590755,50.0
342,15.206753627529343,7.82426697225232,62.09316513519797,52.354288109011556,48.94663028824696,50.0
343,22.46896548030336,7.662324112841692,22.359916170750168,39.08209343405059,58.62666143738031,50.0
344,15.304440970636248,7.976513635142723,63.35726080888936,47.56221995785072,50.50557769078485,50.0
345,18.429595181403034,8.140530781428634,49.49761370875705,42.58920974633433,39.28645826568083,50.0
346,16.639029936889315,8.410930521297663,65.63074389278731,40.84036518675953,55.319252843335484,50.0
347,20.999318117659453,7.061113070176781,46.089801530828474,39.072486789994265,32.37298070333173,50.0
348,16.158405058481197,7.294050000521366,53.530915081768974,25.471305860197717,43.205604010360325,50.0
349,25.124724631840408,7.437418190149766,35.04136998574452,47.2641776308667,34.229378923442056,50.0
350,15.023002477800299,8.102505007350144,57.87764958862449,60.378248313522704,57.681626640166684,50.0
351,20.711837168507977,8.145620025296799,30.45438549826344,53.63282577652122,53.103811826269734,50.0
352,21.423818411644703,8.415559068510918,42.38117714475438,31.30513369363973,48.03009956162816,50.0
353,20.598553688836276,7.954794778207411,57.21417594822884,47.275161654233536,35.31176290108259,50.0
354,20.660147623479926,7.447715262896739,61.45018972159544,54.03118422903235,41.18483364264108,50.0
355,28.180349043274678,7.663663920958337,61.79774036809896,52.689473568306774,48.17452038790409,50.0
356,18.776201632307608,7.938521995010834,52.058059583809374,48.811440213393425,48.79618172540682,50.0
357,17.312389313122026,8.377847527169443,46.36835931739478,56.31893304959163,62.479993476599915,50.0
358,25.21262882560048,7.390052427732157,35.226008872669155,55.64548395024418,31.174057824642585,50.0
359,19.482700318842532,7.891250067334372,43.940386701232015,47.19296079209336,44.73970932704281,50.0
360,16.98758411972557,8.138055551698237,52.93201933165571,55.3150603035358,41.92488503808532,50.0
361,17.500475836170523,7.433996836265883,53.19541516466559,47.08910075364235,52.43546326076669,50.0
362,25.70553498457476,8.129241157534373,42.47587404515166,47.00700799714537,56.43007315976624,50.0
363,18.05942826906315,7.426351627629298,51.211853767288616,18.58021091621216,69.99239298230609,50.0
364,24.25427327695129,7.36883777153944,45.188042268056726,36.17563529658668,44.76337921106129,50.0
365,26.621675845345038,7.491781426790404,23.020359818768306,26.965332024146075,36.50089425879047,50.0
366,16.076305056321594,7.253277500502171,60.353299385640256,41.06880883405352,39.96907572232847,50.0
367,20.759312928050154,7.539721326525928,61.43796695815713,48.94634943080983,61.0041349439309,50.0
368,19.57831357945834,7.383822611506511,53.3089215584975,41.1024278479631,44.400424110602444,50.0
369,20.01937069601387,7.7247215571521926,42.64371085435159,66.64787553963609,39.84724909846372,50.0
370,16.00639456803331,8.042705617170334,43.980790714201376,31.652262656156367,49.37011706756947,50.0
371,19.244629246594467,8.060461770695943,51.54161975070164,39.47256393680833,58.5528253243042,50.0
372,19.362257351096066,8.234362348556163,45.88857618918046,50.800171947867824,67.13241926587028,50.0
373,18.452313387095497,8.02615772052216,32.7786627353601,37.461399403266114,75.39654796365643,50.0
374,24.23188839221133,7.528197253337993,48.409440078717125,38.127354601666255,57.217481015798484,50.0
375,20.33344192242255,7.594485927186026,58.787631456869406,30.916276860872404,68.69554611222547,50.0
376,27.018679484794493,7.841604463561192,39.84540659203081,16.659706456134728,38.79858165628675,50.0
377,22.472033070853314,8.564656033669019,55.57673383015496,46.69574225137593,58.33223678964043,50.0
378,21.47267248846071,7.1269010653128735,47.34293757991527,61.37878031775298,59.76987383538776,50.0
379,17.270264156394507,8.278554593394292,54.201113748604755,67.2152930565316,58.33926431778545,50.0
380,19.7620578671377,7.534674204951504,37.712686033218915,40.295193191138345,46.77378591666286,50.0
381,20.906099485451485,8.026314677874023,33.17573674363624,54.1475359376704,65.3714018435859,50.0
382,18.18529328820748,8.158189496968848,38.040837737761464,50.43357119201015,43.76103165340301,50.0
383,15.908611666290215,8.026397146376864,67.34468992104611,57.5396762225119,46.21977052739886,50.0
384,28.757324411090053,6.552918092448802,57.767422273954665,40.92281800641543,35.83679643604844,50.0
385,19.499485426761947,7.235213092979657,55.512268139884455,45.31849963317152,57.73213140544053,50.0
386,24.55811726428302,8.511081685595343,42.35198593014797,34.231941051686974,33.677612830867396,50.0
387,17.63011696123758,6.796861006309005,38.367652630980515,64.54518293899473,54.65838801763745,50.0
388,18.869425272501573,7.283179829536429,36.99201795937917,55.29941904007549,45.953295806651894,50.0
389,21.49673097685528,7.980576772077623,60.11623439261514,43.8886605027065,54.777733065250764,50.0
390,16.876991503086554,6.24018827814152,51.242600153663986,68.20738092261921,57.584973535382815,50.0
391,16.3268210065927,8.350630479246814,43.76356515055683,52.396133663370414,44.03641693835198,50.0
392,23.641483092399923,7.891160020273209,35.379777823407345,72.2029281148639,51.48632223862843,50.0
393,17.991318215847915,7.515123442585049,66.54388816505418,59.510131010354705,70.70204095717888,50.0
394,21.31807771023663,7.437152104777138,59.57087956833097,43.44255434093191,45.39656747988828,50.0
395,17.228123439224742,8.041949267886043,47.4250545291751,40.14438482811467,62.64319472865563,50.0
396,15.57044325700912,7.3495494024129195,61.55208435099938,57.30485769714089,67.30491895511135,50.0
397,17.90938028753293,7.668046913221344,42.599096102426145,72.13196139847004,18.713632876329463,50.0
398,21.52980675436113,8.192410424454117,60.67552330598623,28.397387290284826,58.93477996275321,50.0
399,19.206342450725135,7.378993691801414,31.939338724097404,65.08921111712687,49.47015359645821,50.0
