unit_id,JobThroughput,RackInletTemp,FanSpeed,GpuTemp,do_cooling_setpoint_controller
362,5.200296342810349,67.97534243121059,53.341085471952724,74.07280276755898,40.0
363,7.047916224559559,45.947794325645724,58.68460915941747,54.99992301404149,40.0
364,13.10191733361832,45.09930520318661,56.02110755629711,52.0986731724672,40.0
365,30.875200719605544,45.09913393655963,40.33873223069833,42.879887622162144,40.0
366,22.981775305851695,29.491313590608495,67.5777012979144,53.238555650449634,40.0
367,6.193399343309218,51.159020315706755,70.13327980690637,58.01231365270971,40.0
368,1.3063034658864803,55.925546517617256,62.293007436686366,39.977820055522514,40.0
369,11.684488623573607,43.65233269481096,54.63062344643811,63.387294261299864,40.0
370,8.977210544111507,44.12499071308395,55.65529125133871,56.313320079300325,40.0
371,35.130485373345095,53.87045249906303,61.57191119151236,56.05145652548698,40.0
372,5.756241936223513,63.21819862974281,55.373616423311475,38.821290129952004,40.0
373,-4.586809739794134,78.90520216298425,46.58016083204303,55.96146680924269,40.0
374,25.590757578821304,39.045279291744365,58.837900910205114,53.73918212535685,40.0
375,3.08727194131512,57.264130369566004,67.77515339401798,39.036832284756514,40.0
376,-0.8623014334576213,73.85107956627488,51.538870621148426,31.28462734223435,40.0
377,-1.2107983397275102,70.72560026977808,66.07168475184558,61.488386145580336,40.0
378,8.34597194905039,54.808363512897245,58.876342262955,61.68113548256768,40.0
379,-2.255036931440532,65.88153402837965,62.93934947375224,49.51471741067677,40.0
380,17.005467700847518,35.48892094389216,51.373974499860914,47.43598203114831,40.0
381,3.114095916415807,67.93366202684692,46.012110988287056,49.78912134561805,40.0
382,20.71315982559112,38.26284347392154,51.32963841069971,64.48494457331101,40.0
383,12.657174354868681,44.32061882552408,72.71420993782812,54.007494909487036,40.0
384,2.1656040259074505,72.60558538893989,67.68839724940673,49.00986141641801,40.0
385,5.74171637389718,50.9621808525076,65.30182963428389,50.114892747470435,40.0
386,2.3231585311318,82.12941978240498,56.39959656638395,63.0526342049277,40.0
387,19.183612188282954,49.939941569537844,50.3333438306729,57.011111928055946,40.0
388,8.609903541622176,57.492553868935836,49.200241775052845,60.31329441448697,40.0
389,-0.32434121143927674,68.73821526098237,66.02251439421688,54.33496108544375,40.0
390,12.117546166641295,32.53447742782761,63.06972067416783,52.8026496334901,40.0
391,-0.2892697835147233,63.19002187330631,55.05344538967879,37.930547008174536,40.0
392,25.759875477802186,48.07516123132431,47.863460996834476,33.954763781035396,40.0
393,10.973931980748539,41.450325054692165,71.73706142335703,22.407560614818586,40.0
394,8.8195994811174,56.701867589941074,66.8661146267919,59.20212116606912,40.0
395,14.607761832041458,46.29011839399713,57.538009436742755,42.03868315857616,40.0
396,3.9165293606191764,47.61788739594597,72.05834968438074,37.55422843116002,40.0
397,-8.047416569004675,67.49446021556393,55.8113238708179,38.29529483783091,40.0
398,-7.675686926815418,75.3173703042674,68.88317754254867,33.74322895271378,40.0
399,8.663095136733897,44.61996392870758,47.95792522242115,68.33317033812902,40.0
