unit_id,CapacityRetention,AmbientHumidityBatt,ImpedanceSpectrum,CoolingPlateTemp,do_FormationCurrent,do_ElectrolyteAdditive
327,5.7319461632419255,46.75919069512017,8.662961230070618,45.87512307507397,0.4,50.0
328,18.36372198346303,62.567924991308026,8.84177001463291,73.37873537544829,0.4,50.0
329,8.6979647141574,63.31287410405216,21.976487867777916,53.410751106594795,0.4,50.0
330,19.259752326613192,55.07366694064187,2.7368379786127797,66.19676931515401,0.4,50.0
331,17.647159697568835,52.96934249804358,21.06079159653129,46.09640579219117,0.4,50.0
332,9.960667517301676,63.92908237121574,-2.7839291396242345,67.22402255611219,0.4,50.0
333,16.711060970232083,50.52680721390955,5.598381199239626,54.33098850593415,0.4,50.0
334,14.546923385816093,42.777363211121155,16.494526188892078,75.3946861139265,0.4,50.0
335,14.017516784310393,34.16697645240555,27.665094275885775,57.50371705487685,0.4,50.0
336,13.643884318341227,72.7571381020486,2.6199548740593066,30.225927955089396,0.4,50.0
337,15.884555103894032,55.018030914341814,20.239731386240514,65.33559189028142,0.4,50.0
338,16.94357635970401,54.6971672775485,8.811025237771101,35.67495201793625,0.4,50.0
339,6.751802074641076,48.84837623167787,19.171244335446683,67.80968795414601,0.4,50.0
340,12.718139011235476,24.074117311472655,38.63650980446202,46.80048142954254,0.4,50.0
341,7.869941817152386,61.855373711881256,-4.546750404275292,60.97760739663042,0.4,50.0
342,14.370430625638303,66.62624751091305,24.633448075339654,52.20843640893851,0.4,50.0
343,15.57803313768259,45.96662123470489,-1.546096740106817,70.75106093829282,0.4,50.0
344,17.72329149917787,61.25062084875758,12.74750280238626,41.463061852714816,0.4,50.0
345,16.44049463876646,30.832072037263853,7.810989264607084,22.54905858887021,0.4,50.0
346,15.912541262061906,37.378679676629915,12.978051635098561,71.20759103604134,0.4,50.0
347,8.186681347342978,70.79526010445599,25.42943952376247,46.84984386854959,0.4,50.0
348,8.378871629051154,48.45265579497811,7.408556791425434,67.66999418475687,0.4,50.0
349,-0.2899886338120523,61.319965010461154,21.241886625862257,47.55676146831196,0.4,50.0
350,15.352693004072417,49.02504815473738,-7.500664708434343,51.49616791768864,0.4,50.0
351,10.516704628680364,43.21187620206691,18.81057521604368,50.27139386607712,0.4,50.0
352,15.486159140018831,21.575646823897774,17.528222235651462,52.55955838037989,0.4,50.0
353,13.666366081833392,63.458614587659305,7.615437017406673,37.519321774825826,0.4,50.0
354,9.061375552978701,40.732992515758255,9.144361517639965,51.08430292283315,0.4,50.0
355,13.739152932812353,23.32133679638361,-6.812559634816571,64.71226428981056,0.4,50.0
356,19.672965005161586,66.21972292354205,8.58105076713061,59.88507158471322,0.4,50.0
357,19.91649080021531,56.48919747127422,17.203118400849007,51.562072156492206,0.4,50.0
358,11.935096664922874,50.24334383816772,10.662914998973127,40.93049188931252,0.4,50.0
359,12.549806315015502,59.31749525589782,17.41746280977256,46.32877522595447,0.4,50.0
360,8.533648324345481,55.960780933111465,12.340264276788833,37.546509556065715,0.4,50.0
361,7.652113229011014,49.99839404968505,9.564554726064491,48.2069795137531,0.4,50.0
362,23.55589204079795,51.82107734546602,-2.262570664096538,29.484719176156542,0.4,50.0
363,4.714880160946937,38.188567961955215,4.618758037744812,37.34642303586265,0.4,50.0
364,10.650387001549499,46.45732761257676,16.43451605445557,50.97390217183249,0.4,50.0
365,7.197589608296545,36.012809075915584,21.846010805415176,51.893027554496065,0.4,50.0
366,2.13449269083472,38.20943151008393,16.246002338812417,43.48849154248123,0.4,50.0
367,13.718017220201524,16.698288754347374,24.529846727063273,43.940347473829604,0.4,50.0
368,9.70065491614046,41.30114152473983,28.929952263957475,55.88133663287559,0.4,50.0
369,18.716246049148854,34.53886498140777,33.35791273951199,39.04346752160384,0.4,50.0
370,7.153836058213434,39.25081450133487,13.953606339474508,41.296123859814735,0.4,50.0
371,15.805110139226539,58.03162002376619,-0.9423643192402089,42.110880080271684,0.4,50.0
372,18.467191486768883,60.69001098857329,2.1618597496698904,79.7912117711942,0.4,50.0
373,11.501137155038467,58.71092797148754,10.025535130061634,51.14087899375286,0.4,50.0
374,11.555529541014746,67.25979188509663,7.026736807294972,60.426773843768025,0.4,50.0
375,9.609830115537418,41.0343058198759,0.516545848613088,64.11810032134177,0.4,50.0
376,6.336133879536669,42.23251635505791,5.785881241434206,78.85426642079473,0.4,50.0
377,16.062704756725548,51.27316075941185,23.890920072728804,44.51152411965508,0.4,50.0
378,13.912022790171006,66.15311692914459,-7.1756013283478595,50.228721290975294,0.4,50.0
379,14.356221700199663,44.69332399355333,33.40989228969639,52.408591212039035,0.4,50.0
380,16.26704526955522,55.31968917722823,15.946045151591848,69.51441344155351,0.4,50.0
381,14.7317669105803,76.0400338813846,-9.344172342612254,40.90469932489378,0.4,50.0
382,8.64460153765134,57.498297082590774,5.112453964170669,46.73221585940184,0.4,50.0
383,8.68842512122221,66.95182821115372,14.913494432060165,52.6807670246682,0.4,50.0
384,9.308168153694176,32.04307252162356,28.241103793894418,58.26654699178076,0.4,50.0
385,17.475087464137204,52.85002960931493,10.203539587193243,53.98176875071935,0.4,50.0
386,18.421025376354955,32.974775117864866,13.112650830962904,32.80028841307281,0.4,50.0
387,11.310420078039865,42.62250204373063,4.212962027337035,55.343209757498286,0.4,50.0
388,8.97557614771366,25.71579339851764,9.188899899834423,63.72111120155633,0.4,50.0
389,21.572632896508487,24.472148450467138,11.104806270425277,39.05953401859552,0.4,50.0
390,11.207232072365098,41.73676473017818,27.956753560362902,44.77291463789325,0.4,50.0
391,19.280538356009583,24.6012723363074,4.534192463525676,38.269195301312415,0.4,50.0
392,10.201612102811355,36.422196371744704,19.324758183051607,54.06442993556858,0.4,50.0
393,17.53015464113614,69.82324039487474,30.766478028093434,48.575233065556176,0.4,50.0
394,9.751686334405552,56.75602791085493,6.229660661648216,53.26920423644207,0.4,50.0
395,13.667012368509205,54.45695203772827,7.827729470044163,45.32732850683254,0.4,50.0
396,0.7448563923545581,44.76090737606865,4.187078915096126,51.069064932318014,0.4,50.0
397,19.21503595452251,57.17404810182702,8.951257725069818,62.164630294504775,0.4,50.0
398,7.7602993638515105,62.143102675319724,5.4428081326607085,73.20326629061113,0.4,50.0
399,9.92153403976205,52.84215149124751,1.4218294281574009,64.10932915599324,0.4,50.0
