unit_id,CapacityRetention,AmbientHumidityBatt,ImpedanceSpectrum,CoolingPlateTemp,do_FormationCurrent
362,4.600764320208641,35.54613148069605,7.437598556521845,57.048232953571485,0.4
363,15.109648669963576,44.95778065042525,17.755745854167333,60.25522675861314,0.4
364,8.511897889949205,43.80083217045385,-5.099846086614168,49.14783226364487,0.4
365,7.269215462121604,64.37261617417376,14.824463068103004,55.530420751219054,0.4
366,16.08924205351975,39.138796360973224,-4.498233820120236,48.2349106336048,0.4
367,13.60240955956101,16.564974207736242,12.590269447773899,52.02151223013261,0.4
368,15.975582326239344,46.11538921787836,29.842495233468142,69.52359137458093,0.4
369,16.688656508248798,54.86075587795875,26.327444483950835,43.63069558821121,0.4
370,8.774750079414448,54.48289929629496,3.211173177054711,61.42379538840377,0.4
371,2.69826533355104,42.160426990151606,18.424081335615686,43.22107627473946,0.4
372,14.28148545452046,69.2677506616742,5.863591521820544,63.30836770050369,0.4
373,0.6899279778401857,38.97398625962322,6.20157335529196,31.605423135816586,0.4
374,11.252967900727745,39.643176160442536,2.1753541892995525,51.606994426166665,0.4
375,11.812585556460855,43.813343518365585,6.117869931988976,79.66385789982415,0.4
376,7.9756445873858635,56.54720233279253,2.5176313306983307,46.84646723202636,0.4
377,14.750433638583539,63.06421640472737,26.87242932176805,34.3594308894758,0.4
378,11.849106723145447,38.117604437299406,1.7552831854814492,41.54627919131848,0.4
379,13.651800572988513,43.47961545919062,9.533525345085568,38.32267714402478,0.4
380,17.95806397196195,58.99061962781556,26.262024421825586,47.135296242344666,0.4
381,12.241002318867334,73.66660732746826,21.995057423266864,73.35200857467831,0.4
382,15.844350551076117,30.386548156141913,6.8090451628450905,39.781213835629615,0.4
383,13.714980060240606,54.26037462164773,10.993357267156375,61.121428534660346,0.4
384,15.32602445709383,45.76583267667924,-5.856372370572856,53.01667652865856,0.4
385,17.64757943401505,58.313780170546245,4.0047955929508126,32.143533526191774,0.4
386,16.52683264598647,41.752815525120795,33.43129129132804,61.99816624364347,0.4
387,9.488412565958175,46.64255778366309,-8.259608546185287,47.823614012198256,0.4
388,10.218664480318537,48.57615513091211,21.806213483625978,64.35074222648132,0.4
389,15.344404494582976,51.12313528840124,18.989902711469597,40.033970952663914,0.4
390,9.263183989859716,54.0238824368652,3.969819164733819,45.214283768381584,0.4
391,8.762658025963786,57.58050589716693,13.207934645260874,59.30847477187469,0.4
392,9.542278540781515,48.24325587544424,15.411251629470485,20.63211348568428,0.4
393,13.18048660547532,34.964311382635486,-0.16594591029539352,26.21681091262712,0.4
394,11.030530998413095,45.42648691876182,33.34247505715605,44.03854988644316,0.4
395,8.343765738574604,44.89644191523938,30.662854577504913,50.33275681110683,0.4
396,16.604771920248734,34.0855258706274,16.643942562079534,35.47673340252501,0.4
397,12.347478714905566,67.66289923226759,28.354630579197188,52.85829580983486,0.4
398,1.9243238791626194,53.90664872216959,14.688996026118113,59.958253826792514,0.4
399,4.071493266843271,65.92882168901775,0.649660327599781,59.138721982660684,0.4
