unit_id,CapacityRetention,AmbientHumidityBatt,ImpedanceSpectrum,CoolingPlateTemp,do_ElectrolyteAdditive,do_FormationCurrent
327,10.663330906962852,41.94078470882837,14.793629305639682,34.422706781241956,25.0,0.0
328,10.910411166918777,30.226563638400577,7.192979592792192,40.33674881827038,25.0,0.0
329,10.294004898605246,33.64976263108944,21.988128961441163,69.35058673838121,25.0,0.0
330,10.266428675842011,52.40808994320166,27.126271071050205,41.1423465525601,25.0,0.0
331,10.981084106590846,47.45279857527977,23.20004527444413,71.47687981028929,25.0,0.0
332,11.709701075172177,51.311321537211136,-6.503438070058632,59.85825300631698,25.0,0.0
333,15.377910542752948,37.2560336680022,-15.090908903176143,40.13608542534648,25.0,0.0
334,10.621022489254976,57.013533337321554,12.730733047924225,45.90336831409954,25.0,0.0
335,10.296011778249957,36.439764505323275,3.834805516893076,47.0939069954769,25.0,0.0
336,17.36709098980294,61.30021002670977,-2.696208432837004,24.563261569099744,25.0,0.0
337,11.909825270121859,44.00919848539665,-14.948652496148696,41.988181511739846,25.0,0.0
338,2.813133472315127,40.70592587506053,31.318453316231476,46.92799812952585,25.0,0.0
339,16.987577308073536,51.30116576146818,10.08422610143661,50.02058392399263,25.0,0.0
340,12.187951748456811,34.455389390859395,17.819166602474045,38.93151071485458,25.0,0.0
341,10.120621882663006,66.10086359617857,-7.378495884389565,62.55007952951104,25.0,0.0
342,15.683276426925419,51.80151635330967,15.780035187732384,56.827105288069944,25.0,0.0
343,13.842303327481549,56.499248868560336,6.8957320878645465,52.962176524082146,25.0,0.0
344,4.518039988627541,41.30517718852122,-4.63492866274594,67.53155690780048,25.0,0.0
345,15.315614210913235,46.02510079451426,19.31843802639258,60.33356145150482,25.0,0.0
346,16.907371595811117,54.70025688235358,10.954012157649718,51.2895052515231,25.0,0.0
347,9.392752115818645,21.92842301110303,-0.3846805257940762,56.26056890090345,25.0,0.0
348,10.061166319716326,60.8993648811057,17.494002896332816,50.33714918297844,25.0,0.0
349,10.810143586234739,44.512322675887425,-9.785666662210549,41.13754541360999,25.0,0.0
350,10.083910830302719,39.887245680090615,-4.24766511246311,43.01029367194885,25.0,0.0
351,4.531492932802482,63.01835894035905,6.584108144409549,54.90051905128088,25.0,0.0
352,5.805907739151259,48.186004823866995,14.922246972242585,43.556499357703565,25.0,0.0
353,14.834030143685531,36.24396243631344,26.50611098686645,51.625003340742,25.0,0.0
354,11.457873972290614,47.706874256181656,8.999666599162161,35.99875378058818,25.0,0.0
355,13.808243116001574,53.283070499640445,0.5717113887811358,48.848717193711444,25.0,0.0
356,8.56333226254495,48.82039098017606,-2.1238561361741617,56.45980672491117,25.0,0.0
357,9.814810012336126,33.28037593182735,-11.680237109737526,36.12156485685296,25.0,0.0
358,13.245365090357192,55.54649288604073,7.9784576879996685,43.85690695875346,25.0,0.0
359,9.742206676322681,35.875671278127,9.477033877477256,27.45753163191663,25.0,0.0
360,15.385698562222446,51.41120805243797,31.753575064601318,60.15134435350564,25.0,0.0
361,19.107520872103773,55.25443323594462,1.6902351319483113,32.83605489890993,25.0,0.0
362,6.13901700888739,39.55037422822902,22.053948479696494,43.028621213503435,25.0,0.0
363,15.909369575400333,50.51109140065102,11.086311782211324,48.69007811105093,25.0,0.0
364,2.5856777820503813,63.82525728190476,28.747810951975293,48.550451094955484,25.0,0.0
365,6.7162518419385,30.798873074252008,16.404024903305828,47.59091022642441,25.0,0.0
366,13.789410179557837,44.2703060860055,7.305458175916302,84.02997428844033,25.0,0.0
367,14.99441342563818,55.8680215165906,6.343173819491799,34.531482986013984,25.0,0.0
368,8.454932196709771,43.48210694840193,12.856860711341243,41.14090871400613,25.0,0.0
369,17.558633205153818,61.15475107030523,-0.39655316745106717,42.58105563830893,25.0,0.0
370,9.02932713356434,39.70387861916839,12.738182565607563,47.00118950735263,25.0,0.0
371,11.61832499099707,31.949384735133265,16.229178619670748,41.65385419447053,25.0,0.0
372,21.154500731013297,57.67043994072942,22.923569755388293,34.45524538121416,25.0,0.0
373,20.27266768717996,72.71605595793136,-10.374283576908292,70.03702774463144,25.0,0.0
374,8.508378860196562,62.67018601235222,15.69154724572639,34.003822060608925,25.0,0.0
375,13.715053774073027,44.06005485472386,17.15473396663337,27.749408947312425,25.0,0.0
376,21.789152627926583,61.35432774212199,29.893053760096517,38.707247798888744,25.0,0.0
377,11.223632920063437,37.28689579545032,2.4132283353134234,48.140711131234,25.0,0.0
378,10.971544831908236,56.090451801389634,19.75543659490904,59.27084474817014,25.0,0.0
379,3.6738415657711467,47.77828584505714,3.1199716491323004,28.776453983469487,25.0,0.0
380,13.13703608717096,55.6955452407395,11.88286490330172,69.62311544993074,25.0,0.0
381,15.373701608528897,50.66111818828559,-2.1804907429647145,43.099961416667924,25.0,0.0
382,11.782350622820715,28.325304389803453,-1.424741016181251,49.1884214032291,25.0,0.0
383,4.93060598596794,65.8990387829002,21.309389623024867,56.673868699346755,25.0,0.0
384,8.078372521389834,41.72978261343333,-15.803745269307719,59.27374150926504,25.0,0.0
385,14.618075988301115,50.911957957238606,25.67233372461056,60.390493067317614,25.0,0.0
386,5.273542023107712,63.71088082243334,2.1143855088556354,33.73247129022302,25.0,0.0
387,2.0959137262449143,36.26530859094751,18.40304118722435,36.550264565470826,25.0,0.0
388,15.550139239930836,67.0799701628406,31.897139417142117,65.20548524110583,25.0,0.0
389,0.5351799566296194,53.91401463480572,16.062234060993703,63.30388989362724,25.0,0.0
390,10.992619856725636,56.61340736109366,26.106047458820907,44.72597964316263,25.0,0.0
391,16.341376967480432,74.70233420725692,-17.67593340489191,45.618649626978616,25.0,0.0
392,13.89353316679743,27.743247945043226,16.746105870908757,33.6087856810494,25.0,0.0
393,14.932991314709811,37.41038241224988,5.739966311640259,41.42014323931259,25.0,0.0
394,11.488543181376626,40.59515479853149,26.998163602216454,35.60152075628719,25.0,0.0
395,16.800973173999406,56.88017063247744,10.627062188999874,46.41110422981167,25.0,0.0
396,12.700995017282004,63.17526903477815,12.558125068955738,48.72053464054428,25.0,0.0
397,13.542044534605246,45.58570163163269,6.337649962456947,58.70436593959549,25.0,0.0
398,7.951406327109208,56.031276327871275,3.952708829207155,31.183034068134454,25.0,0.0
399,10.937033298115345,72.97812833874964,33.50678913194376,43.037633846829834,25.0,0.0
