unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,do_feed_flow_controller
361,63.135025311839705,-2.1419519391308874,45.70235388018097,44.404583298669245,0.0
362,79.57893238724186,-19.092220855088048,81.79661681294283,39.240291008941725,0.0
363,49.37988568317557,-6.840307662066061,31.81611473432038,25.277442400013303,0.0
364,65.23418490687963,-34.50527295331445,54.411001031314676,24.39386041753908,0.0
365,68.90222528389255,12.946174797980976,60.90471460007727,32.70618402203535,0.0
366,69.99821924398502,17.822991193904834,58.07449534242327,45.26826979557571,0.0
367,71.84350845176014,9.719959526220375,55.604510746364944,35.53854135102331,0.0
368,66.58125347161302,-3.754729899566498,52.25655355503579,46.47189465397846,0.0
369,56.50469916177596,-13.045242519026566,36.90198539146222,28.831583647064104,0.0
370,75.70900138335921,6.676788816415396,78.44976257633115,38.32412309879852,0.0
371,69.47297311950136,-15.314788204943095,56.83203235760815,31.613280547020523,0.0
372,62.27805627174617,17.61198613719399,49.17277656625672,39.995187299817076,0.0
373,67.13955537107488,16.17102692599546,69.05169542614799,44.04358216380467,0.0
374,63.66523879839753,28.560127897484442,39.56517200682779,53.49053630675855,0.0
375,68.78769463371269,-3.9453427096471616,63.13269373286829,30.925141691317332,0.0
376,61.90250656596351,13.105243542045411,48.350289829875344,39.07012548897013,0.0
377,62.53752059718338,-8.21461136139611,53.28766581219272,34.82626951144825,0.0
378,56.79668524896605,-18.484507332396234,52.76916160819029,30.580656635230127,0.0
379,71.1364088218541,22.780141128001897,59.501155165698,44.0492661702819,0.0
380,82.83060486799037,5.230054778830257,78.8811289104597,36.619707264476226,0.0
381,76.58309725707012,11.90776342528233,70.25609233223005,40.57472417854793,0.0
382,58.84479906295423,-8.639589706094654,52.46854706938116,37.17490201005308,0.0
383,59.28934176906893,-2.377267902323288,47.9079570250555,26.080188861764196,0.0
384,64.82361654944063,1.727186123420878,62.692511648888285,33.533860188080375,0.0
385,59.414394457690335,-13.911686888755309,47.69023959898811,30.33066226076645,0.0
386,69.3485903060603,-2.7739795048598515,55.592843090822655,30.728978585527212,0.0
387,62.08657552340078,21.141698165496518,49.35052773376899,28.276157267979336,0.0
388,59.9583686554997,28.32234113193165,41.83908997502491,31.069897111351743,0.0
389,72.51494259093907,-14.855136131364091,64.56405060877069,35.095634719918486,0.0
390,63.78433547523618,1.812230508391239,53.709934218039656,34.120009265179505,0.0
391,66.69209386005625,17.338155095891878,52.52448326984456,37.398587773344694,0.0
392,66.18286845066513,23.416086310431538,73.26113825936051,31.32488957400821,0.0
393,61.820753320275195,2.45996702263783,56.00038987470596,37.4607245214881,0.0
394,52.253846892969634,-16.50430963452052,40.600314188346076,37.43785925653831,0.0
395,67.76077441976211,4.345348640537635,52.04936419190071,40.998968602088915,0.0
396,54.87295109682799,4.972915119331091,38.03067677760217,36.736292236947556,0.0
397,64.78333999290828,16.501136976967906,49.37435071250515,38.622301223280445,0.0
398,64.37221803150875,1.3030076555804717,60.19937369841243,45.670784828459944,0.0
399,61.508746776598635,-12.926068529612444,41.78028231415589,32.477508290900325,0.0
